time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-0.063,-0.088,-0.024,0.078,-0.02,-0.059,0.088,-0.083,-0.034,-0.146,-0.102,-0.054
0.002,-0.054,-0.088,-0.034,0.073,-0.01,-0.063,0.083,-0.088,-0.044,-0.146,-0.102,-0.059
0.004,-0.054,-0.078,-0.024,0.068,-0.015,-0.054,0.093,-0.073,-0.039,-0.132,-0.088,-0.049
0.006,-0.054,-0.083,-0.029,0.068,-0.015,-0.059,0.093,-0.073,-0.044,-0.137,-0.093,-0.059
0.008,-0.054,-0.088,-0.034,0.073,-0.01,-0.063,0.088,-0.068,-0.044,-0.146,-0.102,-0.063
0.01,-0.059,-0.093,-0.034,0.078,-0.015,-0.063,0.107,-0.039,-0.024,-0.137,-0.098,-0.059
0.012,-0.044,-0.073,-0.029,0.059,-0.01,-0.054,0.112,-0.02,-0.015,-0.132,-0.098,-0.063
0.014,-0.02,-0.054,-0.034,0.039,0.005,-0.044,0.122,0.0,0.005,-0.117,-0.083,-0.059
0.016,-0.034,-0.063,-0.029,0.049,-0.005,-0.049,0.107,0.0,0.005,-0.112,-0.083,-0.063
0.018,-0.078,-0.068,0.01,0.073,-0.044,-0.029,0.122,0.005,0.01,-0.098,-0.068,-0.049
0.02,-0.073,-0.068,0.005,0.073,-0.039,-0.034,0.117,0.01,0.02,-0.088,-0.049,-0.049
0.022,-0.068,-0.083,-0.015,0.078,-0.029,-0.049,0.112,0.01,0.02,-0.088,-0.049,-0.039
0.024,-0.068,-0.088,-0.02,0.078,-0.024,-0.054,0.112,0.024,0.015,-0.098,-0.063,-0.044
0.026,-0.068,-0.088,-0.02,0.078,-0.024,-0.054,0.112,0.044,0.02,-0.098,-0.063,-0.049
0.028,-0.059,-0.068,-0.01,0.063,-0.024,-0.039,0.107,0.049,0.02,-0.107,-0.078,-0.059
0.03,-0.054,-0.068,-0.015,0.063,-0.02,-0.044,0.112,0.054,0.034,-0.093,-0.078,-0.068
0.032,-0.054,-0.068,-0.015,0.063,-0.02,-0.044,0.107,0.059,0.034,-0.088,-0.078,-0.078
0.034,-0.034,-0.054,-0.02,0.044,-0.01,-0.039,0.107,0.063,0.049,-0.083,-0.068,-0.078
0.036,-0.02,-0.049,-0.029,0.034,0.005,-0.039,0.102,0.068,0.044,-0.073,-0.059,-0.078
