time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,0.039,0.01,-0.029,-0.024,0.034,-0.01,-0.234,-0.224,-0.312,-0.283,-0.039,-0.02
0.002,0.039,0.01,-0.029,-0.024,0.034,-0.01,-0.234,-0.224,-0.312,-0.283,-0.039,-0.02
0.004,0.039,0.01,-0.029,-0.024,0.034,-0.01,-0.234,-0.224,-0.312,-0.283,-0.039,-0.02
0.006,0.039,0.01,-0.029,-0.024,0.034,-0.01,-0.234,-0.224,-0.312,-0.283,-0.039,-0.02
0.008,0.029,-0.034,-0.063,0.005,0.044,-0.049,-0.2,-0.146,-0.239,-0.249,-0.059,-0.063
0.01,0.02,-0.068,-0.088,0.024,0.054,-0.078,-0.166,-0.078,-0.176,-0.215,-0.068,-0.098
0.012,0.01,-0.102,-0.112,0.049,0.059,-0.107,-0.132,-0.01,-0.112,-0.181,-0.078,-0.132
0.014,0.0,-0.137,-0.137,0.068,0.068,-0.137,-0.098,0.059,-0.049,-0.146,-0.088,-0.166
0.016,-0.005,-0.137,-0.132,0.073,0.063,-0.137,-0.088,0.068,-0.044,-0.137,-0.078,-0.156
0.018,-0.01,-0.137,-0.127,0.073,0.059,-0.132,-0.078,0.068,-0.039,-0.137,-0.078,-0.156
0.02,-0.015,-0.137,-0.122,0.078,0.054,-0.132,-0.068,0.068,-0.034,-0.137,-0.078,-0.156
0.022,-0.02,-0.137,-0.117,0.078,0.049,-0.127,-0.059,0.068,-0.029,-0.137,-0.078,-0.156
0.024,-0.029,-0.156,-0.127,0.093,0.049,-0.142,-0.063,0.083,-0.02,-0.127,-0.068,-0.151
0.026,-0.029,-0.166,-0.137,0.098,0.054,-0.151,-0.068,0.098,-0.01,-0.127,-0.068,-0.146
0.028,-0.029,-0.176,-0.146,0.102,0.059,-0.161,-0.073,0.112,0.0,-0.127,-0.068,-0.142
0.03,-0.029,-0.185,-0.156,0.107,0.063,-0.171,-0.078,0.127,0.01,-0.127,-0.068,-0.137
0.032,-0.02,-0.185,-0.166,0.102,0.073,-0.176,-0.068,0.117,-0.005,-0.117,-0.078,-0.146
0.034,-0.02,-0.185,-0.166,0.102,0.073,-0.176,-0.068,0.117,-0.01,-0.117,-0.078,-0.146
0.036,-0.02,-0.185,-0.166,0.102,0.073,-0.176,-0.068,0.117,-0.015,-0.117,-0.078,-0.146
0.038,-0.02,-0.185,-0.166,0.102,0.073,-0.176,-0.068,0.117,-0.02,-0.117,-0.078,-0.146
0.04,-0.01,-0.166,-0.156,0.088,0.073,-0.161,-0.054,0.122,-0.005,-0.117,-0.078,-0.137
0.042,-0.01,-0.146,-0.137,0.078,0.063,-0.142,-0.049,0.127,0.0,-0.117,-0.078,-0.137
0.044,-0.01,-0.127,-0.117,0.068,0.054,-0.122,-0.044,0.132,0.005,-0.117,-0.078,-0.137
0.046,-0.01,-0.107,-0.098,0.059,0.044,-0.102,-0.039,0.137,0.01,-0.117,-0.078,-0.137
0.048,-0.01,-0.117,-0.107,0.063,0.049,-0.112,-0.039,0.142,0.02,-0.117,-0.078,-0.137
0.05,-0.01,-0.127,-0.117,0.068,0.054,-0.122,-0.039,0.146,0.02,-0.117,-0.078,-0.137
0.052,-0.01,-0.137,-0.127,0.073,0.059,-0.132,-0.039,0.151,0.02,-0.117,-0.078,-0.137
0.054,-0.01,-0.146,-0.137,0.078,0.063,-0.142,-0.039,0.156,0.02,-0.117,-0.078,-0.137
