time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-0.015,-0.039,-0.024,0.029,0.005,-0.034,0.024,-0.054,-0.107,-0.059,-0.249,-0.039
0.002,-0.005,-0.024,-0.02,0.015,0.005,-0.024,0.024,-0.044,-0.102,-0.054,-0.239,-0.034
0.004,0.034,0.0,-0.034,-0.015,0.034,-0.02,0.024,-0.034,-0.093,-0.044,-0.239,-0.039
0.006,0.01,-0.02,-0.029,0.005,0.02,-0.024,0.01,-0.054,-0.117,-0.063,-0.283,-0.073
0.008,0.039,-0.005,-0.044,-0.015,0.039,-0.024,0.015,-0.063,-0.112,-0.073,-0.293,-0.078
0.01,0.034,0.015,-0.02,-0.024,0.024,-0.005,0.024,-0.059,-0.083,-0.059,-0.264,-0.054
0.012,-0.093,-0.039,0.054,0.068,-0.073,0.005,0.039,-0.059,-0.078,-0.049,-0.215,-0.02
0.014,-0.054,-0.044,0.01,0.049,-0.034,-0.02,0.029,-0.068,-0.107,-0.059,-0.19,-0.029
0.016,0.015,-0.02,-0.034,0.005,0.024,-0.029,0.01,-0.088,-0.117,-0.068,-0.185,-0.049
0.018,-0.034,0.01,0.044,0.015,-0.039,0.024,0.024,-0.078,-0.098,-0.044,-0.166,-0.024
0.02,0.01,0.024,0.015,-0.015,-0.005,0.02,0.024,-0.078,-0.098,-0.039,-0.161,-0.029
0.022,0.029,0.005,-0.024,-0.015,0.024,-0.01,0.015,-0.088,-0.112,-0.054,-0.19,-0.044
0.024,-0.015,0.0,0.015,0.01,-0.015,0.005,0.034,-0.049,-0.088,-0.034,-0.151,-0.02
0.026,-0.034,0.005,0.039,0.015,-0.039,0.02,0.049,-0.049,-0.078,-0.039,-0.122,-0.02
0.028,0.044,0.02,-0.024,-0.029,0.034,-0.005,0.024,-0.083,-0.112,-0.068,-0.132,-0.039
0.03,0.044,0.0,-0.044,-0.02,0.044,-0.024,0.02,-0.078,-0.112,-0.059,-0.127,-0.054
0.032,-0.034,-0.005,0.029,0.02,-0.034,0.01,0.02,-0.073,-0.102,-0.049,-0.107,-0.044
0.034,-0.024,0.0,0.024,0.015,-0.024,0.01,0.024,-0.083,-0.102,-0.044,-0.107,-0.054
0.036,-0.01,-0.005,0.005,0.01,-0.01,0.0,0.029,-0.078,-0.093,-0.034,-0.107,-0.054
0.038,0.0,0.005,0.005,0.0,-0.005,0.005,0.02,-0.098,-0.107,-0.059,-0.142,-0.063
0.04,0.063,0.015,-0.049,-0.039,0.054,-0.02,0.005,-0.112,-0.127,-0.078,-0.161,-0.073
0.042,0.029,-0.015,-0.044,-0.005,0.034,-0.029,0.015,-0.088,-0.112,-0.059,-0.132,-0.068
0.044,-0.015,-0.029,-0.015,0.024,0.0,-0.024,0.024,-0.068,-0.098,-0.054,-0.102,-0.063
0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.068,-0.088,-0.054,-0.093,-0.063
0.048,-0.039,-0.034,0.005,0.039,-0.024,-0.015,0.039,-0.073,-0.098,-0.063,-0.102,-0.063
0.05,-0.059,-0.059,0.0,0.059,-0.029,-0.029,0.024,-0.088,-0.112,-0.073,-0.107,-0.039
0.052,0.0,-0.024,-0.024,0.015,0.01,-0.024,0.034,-0.073,-0.107,-0.068,-0.117,-0.024
0.054,0.005,-0.029,-0.034,0.015,0.02,-0.034,0.034,-0.088,-0.102,-0.068,-0.127,-0.02
0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.044,-0.068,-0.088,-0.049,-0.088,0.005
0.058,0.0,0.02,0.02,-0.01,-0.01,0.02,0.049,-0.063,-0.093,-0.044,-0.073,0.005
0.06,0.054,0.054,0.0,-0.054,0.024,0.024,0.034,-0.083,-0.098,-0.049,-0.093,0.01
0.062,0.093,0.059,-0.034,-0.073,0.063,0.01,0.039,-0.073,-0.098,-0.049,-0.093,0.0
0.064,0.054,0.039,-0.015,-0.044,0.034,0.01,0.044,-0.078,-0.098,-0.059,-0.088,-0.01
