time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-0.073,-0.337,-0.264,0.205,0.093,-0.303,-0.771,-0.127,-0.508,-0.312,-0.093,-0.268
0.002,-0.073,-0.346,-0.273,0.21,0.098,-0.312,-0.771,-0.137,-0.512,-0.312,-0.098,-0.283
0.004,-0.098,-0.351,-0.254,0.224,0.078,-0.303,-0.756,-0.132,-0.508,-0.312,-0.098,-0.278
0.006,-0.093,-0.351,-0.259,0.224,0.083,-0.307,-0.742,-0.122,-0.508,-0.303,-0.093,-0.273
0.008,-0.142,-0.346,-0.205,0.244,0.029,-0.278,-0.732,-0.112,-0.488,-0.283,-0.083,-0.264
0.01,-0.132,-0.342,-0.21,0.239,0.039,-0.278,-0.722,-0.107,-0.488,-0.278,-0.083,-0.264
0.012,-0.083,-0.356,-0.273,0.22,0.093,-0.317,-0.722,-0.122,-0.503,-0.303,-0.102,-0.283
0.014,-0.142,-0.386,-0.244,0.264,0.049,-0.317,-0.693,-0.102,-0.503,-0.307,-0.112,-0.288
0.016,-0.142,-0.41,-0.268,0.278,0.063,-0.342,-0.664,-0.093,-0.517,-0.332,-0.132,-0.307
0.018,-0.127,-0.444,-0.317,0.288,0.093,-0.381,-0.63,-0.098,-0.556,-0.371,-0.176,-0.346
0.02,-0.137,-0.468,-0.332,0.303,0.098,-0.4,-0.571,-0.078,-0.571,-0.4,-0.205,-0.371
0.022,-0.117,-0.454,-0.337,0.288,0.107,-0.395,-0.483,-0.015,-0.551,-0.4,-0.21,-0.381
0.024,-0.088,-0.415,-0.327,0.254,0.117,-0.371,-0.41,0.073,-0.493,-0.361,-0.19,-0.356
0.026,-0.098,-0.366,-0.268,0.234,0.083,-0.317,-0.346,0.171,-0.405,-0.278,-0.132,-0.312
0.028,-0.034,-0.288,-0.254,0.161,0.107,-0.273,-0.332,0.239,-0.322,-0.2,-0.073,-0.259
0.03,0.093,-0.161,-0.254,0.034,0.171,-0.21,-0.376,0.303,-0.2,-0.073,0.024,-0.176
0.032,0.137,0.005,-0.132,-0.068,0.132,-0.063,-0.41,0.41,0.0,0.127,0.205,-0.034
0.034,0.239,0.146,-0.093,-0.19,0.166,0.024,-0.459,0.478,0.176,0.303,0.351,0.093
0.036,0.351,0.278,-0.073,-0.312,0.21,0.102,-0.566,0.517,0.322,0.464,0.478,0.2
0.038,0.42,0.434,0.015,-0.425,0.2,0.224,-0.678,0.547,0.493,0.654,0.639,0.346
0.04,0.478,0.571,0.093,-0.522,0.19,0.332,-0.82,0.566,0.673,0.864,0.81,0.498
0.042,0.566,0.703,0.137,-0.634,0.215,0.42,-0.966,0.571,0.849,1.054,0.971,0.625
0.044,0.639,0.859,0.22,-0.747,0.21,0.537,-1.035,0.61,1.01,1.23,1.113,0.761
0.046,0.639,0.996,0.356,-0.815,0.142,0.673,-1.02,0.693,1.181,1.401,1.259,0.898
0.048,0.625,1.147,0.522,-0.883,0.049,0.834,-1.01,0.742,1.288,1.508,1.371,1.01
0.05,0.586,1.244,0.659,-0.913,-0.039,0.952,-1.035,0.737,1.313,1.532,1.42,1.069
0.052,0.512,1.24,0.727,-0.874,-0.107,0.981,-1.093,0.673,1.259,1.479,1.391,1.059
0.054,0.41,1.103,0.693,-0.756,-0.142,0.898,-1.166,0.566,1.122,1.347,1.298,0.986
0.056,0.366,0.937,0.571,-0.649,-0.102,0.752,-1.249,0.366,0.859,1.122,1.142,0.864
0.058,0.39,0.771,0.381,-0.581,0.005,0.576,-1.308,0.122,0.527,0.834,0.942,0.688
0.06,0.322,0.595,0.273,-0.459,0.024,0.434,-1.303,-0.117,0.195,0.542,0.752,0.537
0.062,0.161,0.4,0.239,-0.278,-0.039,0.317,-1.254,-0.332,-0.142,0.254,0.547,0.376
0.064,0.0,0.229,0.229,-0.112,-0.117,0.229,-1.152,-0.468,-0.405,-0.02,0.346,0.22
0.066,-0.063,0.102,0.166,-0.02,-0.117,0.132,-1.054,-0.527,-0.571,-0.205,0.181,0.068
0.068,-0.102,0.0,0.102,0.054,-0.102,0.049,-0.971,-0.478,-0.6,-0.278,0.078,-0.029
0.07,-0.117,-0.083,0.034,0.102,-0.078,-0.024,-0.898,-0.405,-0.581,-0.298,0.024,-0.078
0.072,-0.093,-0.146,-0.054,0.122,-0.02,-0.102,-0.878,-0.366,-0.581,-0.327,-0.024,-0.132
0.074,-0.112,-0.19,-0.078,0.151,-0.02,-0.137,-0.825,-0.317,-0.561,-0.322,-0.039,-0.146
0.076,-0.151,-0.215,-0.063,0.185,-0.044,-0.142,-0.771,-0.254,-0.517,-0.288,-0.029,-0.142
