time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-0.059,-0.024,0.034,0.044,-0.049,0.005,0.054,0.073,0.054,0.0,-0.005,-0.015
0.002,-0.083,-0.063,0.02,0.073,-0.054,-0.024,0.039,0.054,0.044,-0.005,-0.01,-0.024
0.004,-0.093,-0.063,0.029,0.078,-0.063,-0.02,0.024,0.039,0.024,-0.01,-0.015,-0.024
0.006,-0.068,-0.044,0.024,0.059,-0.049,-0.01,0.034,0.054,0.039,0.0,-0.005,-0.015
0.008,-0.068,-0.059,0.01,0.063,-0.039,-0.024,0.039,0.049,0.029,-0.01,-0.01,-0.015
0.01,-0.059,-0.029,0.029,0.044,-0.044,0.0,0.039,0.039,0.024,-0.01,-0.015,-0.015
0.012,-0.039,-0.01,0.029,0.024,-0.034,0.01,0.044,0.049,0.034,0.0,0.005,-0.015
0.014,-0.049,-0.02,0.029,0.034,-0.039,0.005,0.044,0.049,0.034,-0.005,0.005,-0.01
0.016,-0.029,-0.02,0.01,0.024,-0.02,-0.005,0.034,0.044,0.024,-0.005,-0.01,-0.015
0.018,-0.02,-0.029,-0.01,0.024,-0.005,-0.02,0.039,0.049,0.034,-0.01,-0.015,-0.015
0.02,-0.01,-0.029,-0.02,0.02,0.005,-0.024,0.034,0.034,0.029,-0.01,-0.015,-0.015
0.022,-0.005,0.005,0.01,0.0,-0.01,0.005,0.039,0.044,0.039,0.005,0.0,-0.005
0.024,-0.054,-0.01,0.044,0.034,-0.049,0.015,0.039,0.034,0.024,0.01,0.005,0.0
0.026,-0.078,-0.029,0.049,0.054,-0.063,0.01,0.039,0.039,0.02,0.005,0.0,0.0
0.028,-0.088,-0.034,0.054,0.063,-0.073,0.01,0.039,0.049,0.015,0.0,-0.005,0.0
0.03,-0.117,-0.049,0.068,0.083,-0.093,0.01,0.039,0.044,0.015,-0.005,-0.005,-0.01
0.032,-0.112,-0.049,0.063,0.083,-0.088,0.005,0.034,0.034,0.0,-0.02,-0.015,-0.015
0.034,-0.107,-0.044,0.063,0.078,-0.088,0.01,0.044,0.049,0.02,-0.015,-0.01,-0.01
0.036,-0.098,-0.029,0.068,0.063,-0.083,0.02,0.049,0.054,0.024,0.0,0.0,0.0
0.038,-0.078,-0.029,0.049,0.054,-0.063,0.01,0.044,0.054,0.034,-0.01,-0.01,-0.005
