time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,0.107,0.049,-0.059,-0.078,0.083,-0.005,-0.029,0.049,0.137,0.19,-0.024,0.073
0.002,0.102,0.039,-0.063,-0.068,0.083,-0.015,-0.024,0.054,0.132,0.185,-0.034,0.068
0.004,0.098,0.029,-0.068,-0.063,0.083,-0.02,-0.024,0.049,0.117,0.176,-0.049,0.054
0.006,0.088,0.024,-0.063,-0.054,0.073,-0.02,-0.024,0.049,0.107,0.166,-0.059,0.049
0.008,0.083,0.034,-0.049,-0.059,0.063,-0.01,-0.02,0.044,0.102,0.156,-0.068,0.034
0.01,0.054,0.044,-0.01,-0.049,0.029,0.015,-0.005,0.059,0.112,0.161,-0.063,0.049
0.012,0.039,0.029,-0.01,-0.034,0.024,0.01,0.0,0.059,0.112,0.146,-0.102,0.039
0.014,0.073,0.039,-0.034,-0.054,0.054,0.0,-0.01,0.049,0.102,0.137,-0.127,0.029
0.016,0.063,0.034,-0.029,-0.049,0.044,0.0,-0.005,0.044,0.083,0.122,-0.122,0.015
0.018,0.059,0.034,-0.024,-0.044,0.039,0.005,0.005,0.054,0.088,0.122,-0.122,0.02
0.02,0.059,0.054,-0.005,-0.054,0.029,0.024,0.024,0.063,0.093,0.127,-0.112,0.029
0.022,0.059,0.063,0.005,-0.059,0.024,0.034,0.024,0.073,0.088,0.122,-0.117,0.02
0.024,0.034,0.044,0.01,-0.039,0.01,0.024,0.02,0.063,0.073,0.107,-0.137,0.005
0.026,0.049,0.044,-0.005,-0.044,0.024,0.02,0.02,0.068,0.063,0.093,-0.142,0.0
0.028,0.02,0.029,0.01,-0.024,0.005,0.02,0.02,0.059,0.059,0.083,-0.151,-0.02
0.03,0.029,0.02,-0.01,-0.024,0.02,0.005,0.015,0.054,0.049,0.073,-0.161,-0.029
0.032,0.029,0.024,-0.005,-0.024,0.015,0.01,0.029,0.063,0.054,0.078,-0.151,-0.024
0.034,0.024,0.034,0.01,-0.029,0.005,0.02,0.039,0.063,0.049,0.073,-0.151,-0.024
0.036,0.029,0.044,0.015,-0.034,0.005,0.029,0.049,0.063,0.044,0.063,-0.151,-0.029
0.038,0.034,0.034,0.0,-0.034,0.015,0.015,0.044,0.063,0.039,0.059,-0.166,-0.039
0.04,0.01,0.024,0.015,-0.015,-0.005,0.02,0.059,0.078,0.049,0.059,-0.166,-0.029
0.042,-0.005,0.01,0.015,0.0,-0.01,0.01,0.063,0.073,0.049,0.054,-0.161,-0.034
0.044,-0.005,0.01,0.015,0.0,-0.01,0.01,0.068,0.078,0.034,0.049,-0.171,-0.044
0.046,-0.005,-0.015,-0.01,0.01,0.0,-0.015,0.054,0.063,0.015,0.029,-0.185,-0.068
0.048,0.0,-0.02,-0.02,0.01,0.01,-0.02,0.049,0.054,0.005,0.01,-0.215,-0.078
0.05,-0.02,-0.029,-0.01,0.024,-0.005,-0.02,0.049,0.049,0.005,0.005,-0.224,-0.088
0.052,-0.034,-0.029,0.005,0.034,-0.02,-0.015,0.049,0.054,0.005,0.005,-0.22,-0.088
0.054,-0.01,0.005,0.015,0.005,-0.015,0.01,0.059,0.063,0.015,0.015,-0.21,-0.078
0.056,0.02,0.024,0.005,-0.02,0.005,0.015,0.068,0.063,0.02,0.024,-0.2,-0.068
0.058,0.01,0.015,0.005,-0.01,0.0,0.01,0.063,0.063,0.02,0.02,-0.205,-0.073
0.06,0.0,0.005,0.005,0.0,-0.005,0.005,0.063,0.068,0.015,0.015,-0.215,-0.073
0.062,0.0,0.005,0.005,0.0,-0.005,0.005,0.073,0.068,0.015,0.01,-0.215,-0.083
0.064,-0.01,-0.015,-0.005,0.015,-0.005,-0.01,0.068,0.054,-0.005,-0.005,-0.22,-0.093
0.066,0.02,0.005,-0.015,-0.01,0.015,-0.005,0.068,0.054,-0.005,-0.01,-0.234,-0.098
0.068,0.02,0.01,-0.01,-0.015,0.015,0.0,0.073,0.063,-0.005,-0.01,-0.244,-0.102
0.07,0.0,0.01,0.01,-0.005,-0.005,0.01,0.078,0.059,0.005,-0.005,-0.234,-0.102
0.072,-0.015,0.0,0.015,0.01,-0.015,0.005,0.068,0.063,-0.005,-0.01,-0.234,-0.102
0.074,-0.005,-0.01,-0.005,0.01,0.0,-0.01,0.063,0.059,-0.005,-0.01,-0.244,-0.102
0.076,-0.005,-0.015,-0.01,0.01,0.0,-0.015,0.049,0.049,-0.015,-0.02,-0.244,-0.112
0.078,0.005,-0.005,-0.01,0.0,0.005,-0.01,0.059,0.054,-0.005,-0.015,-0.239,-0.107
0.08,-0.029,-0.02,0.01,0.024,-0.02,-0.005,0.063,0.059,-0.005,-0.015,-0.244,-0.098
0.082,-0.049,-0.024,0.024,0.039,-0.039,0.0,0.073,0.063,-0.005,-0.01,-0.239,-0.093
0.084,-0.034,-0.02,0.015,0.029,-0.024,-0.005,0.073,0.059,-0.015,-0.02,-0.259,-0.102
0.086,-0.02,-0.02,0.0,0.02,-0.01,-0.01,0.063,0.049,-0.02,-0.029,-0.264,-0.117
0.088,0.0,-0.01,-0.01,0.005,0.005,-0.01,0.068,0.054,-0.015,-0.024,-0.259,-0.112
0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.063,-0.005,-0.015,-0.259,-0.107
0.092,-0.005,-0.015,-0.01,0.01,0.0,-0.015,0.059,0.049,-0.02,-0.024,-0.264,-0.117
0.094,-0.029,-0.02,0.01,0.024,-0.02,-0.005,0.063,0.049,-0.01,-0.02,-0.264,-0.112
0.096,-0.039,-0.02,0.02,0.029,-0.029,0.0,0.073,0.059,-0.005,-0.01,-0.259,-0.102
0.098,-0.024,-0.005,0.02,0.015,-0.024,0.005,0.068,0.054,-0.01,-0.02,-0.259,-0.107
0.1,-0.015,-0.01,0.005,0.015,-0.01,-0.005,0.059,0.044,-0.015,-0.024,-0.268,-0.112
0.102,-0.034,-0.02,0.015,0.029,-0.024,-0.005,0.059,0.044,-0.02,-0.029,-0.278,-0.107
0.104,-0.068,-0.034,0.034,0.054,-0.054,0.0,0.068,0.054,-0.015,-0.024,-0.278,-0.107
0.106,-0.063,-0.029,0.034,0.049,-0.049,0.0,0.068,0.054,-0.015,-0.029,-0.278,-0.112
0.108,-0.024,0.005,0.029,0.01,-0.029,0.015,0.073,0.054,-0.01,-0.029,-0.283,-0.107
0.11,-0.01,0.01,0.02,0.0,-0.015,0.015,0.078,0.059,-0.005,-0.024,-0.283,-0.112
0.112,-0.015,0.005,0.02,0.005,-0.02,0.01,0.078,0.063,-0.01,-0.024,-0.283,-0.117
0.114,-0.024,-0.005,0.02,0.015,-0.024,0.005,0.078,0.059,0.0,-0.02,-0.288,-0.112
0.116,-0.029,-0.005,0.024,0.02,-0.029,0.01,0.083,0.059,-0.005,-0.02,-0.283,-0.112
0.118,-0.024,-0.01,0.015,0.02,-0.02,0.0,0.073,0.054,-0.005,-0.024,-0.288,-0.112
0.12,-0.029,-0.024,0.005,0.029,-0.02,-0.01,0.073,0.049,-0.015,-0.034,-0.298,-0.112
0.122,-0.024,0.0,0.024,0.015,-0.024,0.01,0.083,0.059,-0.005,-0.024,-0.288,-0.102
0.124,-0.015,0.0,0.015,0.01,-0.015,0.005,0.083,0.063,-0.005,-0.024,-0.288,-0.112
0.126,-0.02,-0.01,0.01,0.015,-0.015,0.0,0.083,0.068,0.0,-0.024,-0.283,-0.107
0.128,-0.039,-0.015,0.024,0.029,-0.034,0.005,0.078,0.068,0.0,-0.024,-0.278,-0.107
0.13,-0.034,-0.01,0.024,0.024,-0.029,0.005,0.083,0.073,0.0,-0.02,-0.288,-0.112
0.132,-0.005,0.005,0.01,0.0,-0.01,0.005,0.078,0.073,0.0,-0.02,-0.298,-0.112
0.134,-0.029,0.0,0.029,0.015,-0.029,0.015,0.083,0.073,0.01,-0.02,-0.288,-0.098
0.136,-0.044,-0.005,0.039,0.024,-0.044,0.015,0.088,0.073,0.01,-0.015,-0.283,-0.098
0.138,-0.039,-0.005,0.034,0.024,-0.039,0.015,0.088,0.078,0.02,-0.015,-0.293,-0.093
0.14,-0.044,-0.01,0.034,0.029,-0.039,0.01,0.093,0.083,0.015,-0.015,-0.288,-0.093
0.142,-0.034,0.005,0.039,0.015,-0.039,0.02,0.098,0.093,0.02,-0.005,-0.278,-0.083
0.144,-0.039,-0.01,0.029,0.024,-0.034,0.01,0.093,0.083,0.015,-0.015,-0.283,-0.098
0.146,-0.039,-0.015,0.024,0.029,-0.034,0.005,0.088,0.088,0.015,-0.015,-0.288,-0.098
0.148,-0.034,0.0,0.034,0.02,-0.034,0.015,0.083,0.093,0.02,-0.015,-0.293,-0.098
0.15,-0.024,-0.005,0.02,0.015,-0.024,0.005,0.078,0.098,0.02,-0.01,-0.283,-0.098
0.152,-0.02,-0.01,0.01,0.015,-0.015,0.0,0.083,0.098,0.02,-0.01,-0.283,-0.098
0.154,-0.024,-0.01,0.015,0.02,-0.02,0.0,0.078,0.093,0.02,-0.01,-0.293,-0.098
0.156,-0.039,-0.01,0.029,0.024,-0.034,0.01,0.078,0.098,0.029,0.0,-0.283,-0.093
0.158,-0.029,0.005,0.034,0.015,-0.034,0.02,0.088,0.107,0.039,0.01,-0.278,-0.078
0.16,-0.034,0.005,0.039,0.015,-0.039,0.02,0.098,0.107,0.039,0.015,-0.268,-0.073
0.162,-0.039,0.0,0.039,0.02,-0.039,0.02,0.088,0.102,0.034,0.01,-0.273,-0.078
0.164,-0.024,-0.005,0.02,0.015,-0.024,0.005,0.088,0.102,0.034,0.005,-0.278,-0.088
0.166,-0.044,-0.02,0.024,0.034,-0.034,0.0,0.073,0.093,0.024,-0.01,-0.288,-0.093
0.168,-0.005,0.01,0.015,0.0,-0.01,0.01,0.078,0.093,0.02,-0.005,-0.283,-0.093
0.17,-0.005,0.02,0.024,-0.005,-0.015,0.02,0.083,0.102,0.034,0.005,-0.259,-0.088
0.172,-0.02,-0.005,0.015,0.015,-0.02,0.005,0.073,0.102,0.034,0.005,-0.273,-0.093
0.174,-0.034,0.0,0.034,0.02,-0.034,0.015,0.073,0.093,0.039,0.005,-0.283,-0.088
0.176,-0.039,-0.005,0.034,0.024,-0.039,0.015,0.073,0.098,0.044,0.01,-0.264,-0.073
0.178,-0.044,0.0,0.044,0.024,-0.044,0.02,0.083,0.112,0.054,0.024,-0.239,-0.063
0.18,-0.044,0.005,0.049,0.02,-0.049,0.024,0.088,0.107,0.054,0.02,-0.22,-0.063
0.182,-0.044,-0.01,0.034,0.029,-0.039,0.01,0.078,0.098,0.044,0.01,-0.22,-0.068
0.184,-0.034,-0.01,0.024,0.024,-0.029,0.005,0.088,0.107,0.054,0.02,-0.21,-0.054
0.186,-0.054,-0.024,0.029,0.039,-0.044,0.0,0.078,0.102,0.044,0.015,-0.22,-0.063
0.188,-0.039,-0.005,0.034,0.024,-0.039,0.015,0.083,0.107,0.044,0.02,-0.224,-0.063
0.19,-0.015,0.015,0.029,0.0,-0.024,0.02,0.088,0.112,0.054,0.024,-0.21,-0.059
0.192,-0.005,0.015,0.02,-0.005,-0.015,0.015,0.078,0.107,0.049,0.02,-0.215,-0.054
0.194,-0.005,0.024,0.029,-0.01,-0.02,0.024,0.068,0.102,0.049,0.02,-0.21,-0.059
0.196,-0.039,0.005,0.044,0.02,-0.044,0.024,0.063,0.098,0.049,0.015,-0.22,-0.059
0.198,-0.015,0.005,0.02,0.005,-0.02,0.01,0.063,0.088,0.039,0.01,-0.22,-0.063
0.2,-0.01,0.015,0.024,0.0,-0.02,0.02,0.063,0.093,0.039,0.01,-0.22,-0.059
0.202,0.01,0.039,0.029,-0.024,-0.01,0.034,0.078,0.112,0.049,0.02,-0.205,-0.049
0.204,0.0,0.024,0.024,-0.01,-0.015,0.024,0.078,0.112,0.049,0.02,-0.239,-0.054
0.206,-0.01,0.0,0.01,0.005,-0.01,0.005,0.059,0.093,0.029,0.0,-0.278,-0.073
0.208,-0.049,-0.005,0.044,0.029,-0.049,0.02,0.068,0.098,0.034,0.015,-0.268,-0.059
0.21,-0.02,0.034,0.054,-0.005,-0.039,0.044,0.083,0.117,0.049,0.029,-0.244,-0.044
0.212,-0.01,0.024,0.034,-0.005,-0.024,0.029,0.063,0.102,0.034,0.015,-0.259,-0.059
0.214,0.005,0.02,0.015,-0.01,-0.005,0.015,0.054,0.088,0.024,0.01,-0.264,-0.063
0.216,0.024,0.029,0.005,-0.024,0.01,0.015,0.044,0.083,0.029,0.01,-0.254,-0.059
0.218,-0.01,0.02,0.029,-0.005,-0.02,0.024,0.054,0.088,0.024,0.015,-0.254,-0.054
0.22,-0.024,0.029,0.054,0.0,-0.039,0.039,0.059,0.093,0.029,0.015,-0.244,-0.049
0.222,-0.015,0.034,0.049,-0.01,-0.034,0.039,0.059,0.083,0.024,0.01,-0.249,-0.059
