time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-0.029,-0.078,-0.049,0.054,0.01,-0.063,0.024,-0.137,0.0,-0.156,0.063,-0.024
0.002,-0.034,-0.068,-0.034,0.054,0.0,-0.054,0.024,-0.127,0.0,-0.156,0.068,-0.024
0.004,-0.029,-0.102,-0.073,0.068,0.02,-0.088,0.029,-0.132,0.0,-0.146,0.063,-0.024
0.006,-0.02,-0.102,-0.083,0.063,0.029,-0.093,0.034,-0.127,0.0,-0.142,0.068,-0.024
0.008,-0.054,-0.107,-0.054,0.083,0.0,-0.083,0.034,-0.122,0.005,-0.146,0.068,-0.029
0.01,-0.049,-0.093,-0.044,0.073,-0.005,-0.068,0.034,-0.127,-0.005,-0.151,0.068,-0.024
0.012,-0.039,-0.054,-0.015,0.049,-0.015,-0.034,0.044,-0.122,0.0,-0.142,0.078,-0.015
0.014,-0.024,-0.063,-0.039,0.044,0.005,-0.054,0.029,-0.137,-0.02,-0.166,0.059,-0.044
0.016,-0.015,-0.083,-0.068,0.049,0.024,-0.078,0.015,-0.151,-0.034,-0.185,0.044,-0.059
0.018,-0.015,-0.063,-0.049,0.039,0.015,-0.059,0.015,-0.156,-0.034,-0.185,0.044,-0.054
0.02,-0.039,-0.068,-0.029,0.054,-0.005,-0.049,0.02,-0.151,-0.034,-0.181,0.044,-0.044
0.022,-0.034,-0.059,-0.024,0.049,-0.005,-0.044,0.015,-0.146,-0.034,-0.176,0.044,-0.044
0.024,-0.024,-0.054,-0.029,0.039,0.0,-0.044,0.02,-0.137,-0.024,-0.166,0.054,-0.039
0.026,-0.02,-0.073,-0.054,0.049,0.015,-0.063,0.029,-0.137,-0.02,-0.161,0.049,-0.039
0.028,-0.049,-0.083,-0.034,0.068,-0.01,-0.059,0.029,-0.142,-0.029,-0.166,0.044,-0.044
0.03,-0.073,-0.098,-0.024,0.088,-0.024,-0.063,0.015,-0.146,-0.034,-0.181,0.034,-0.054
0.032,-0.078,-0.137,-0.059,0.107,-0.01,-0.098,0.005,-0.161,-0.039,-0.181,0.034,-0.054
0.034,-0.054,-0.122,-0.068,0.088,0.005,-0.098,0.01,-0.156,-0.044,-0.181,0.039,-0.049
0.036,-0.049,-0.112,-0.063,0.083,0.005,-0.088,0.02,-0.151,-0.039,-0.171,0.044,-0.049
0.038,-0.02,-0.073,-0.054,0.049,0.015,-0.063,0.029,-0.142,-0.029,-0.161,0.059,-0.039
0.04,0.01,-0.029,-0.039,0.01,0.024,-0.034,0.034,-0.137,-0.034,-0.161,0.063,-0.039
0.042,0.0,-0.039,-0.039,0.02,0.02,-0.039,0.024,-0.142,-0.039,-0.166,0.054,-0.049
0.044,-0.024,-0.054,-0.029,0.039,0.0,-0.044,0.015,-0.156,-0.049,-0.176,0.044,-0.059
0.046,-0.024,-0.078,-0.054,0.054,0.015,-0.068,0.02,-0.151,-0.039,-0.176,0.039,-0.063
0.048,-0.015,-0.083,-0.068,0.049,0.024,-0.078,0.029,-0.142,-0.034,-0.166,0.049,-0.049
0.05,-0.02,-0.068,-0.049,0.044,0.015,-0.059,0.024,-0.151,-0.039,-0.171,0.049,-0.049
0.052,-0.059,-0.107,-0.049,0.083,-0.005,-0.078,0.02,-0.156,-0.044,-0.181,0.039,-0.059
0.054,-0.083,-0.127,-0.044,0.107,-0.02,-0.088,0.024,-0.142,-0.039,-0.176,0.044,-0.054
0.056,-0.068,-0.107,-0.039,0.088,-0.015,-0.073,0.02,-0.146,-0.044,-0.176,0.039,-0.054
0.058,-0.024,-0.093,-0.068,0.059,0.02,-0.083,0.015,-0.151,-0.054,-0.181,0.034,-0.054
0.06,-0.024,-0.068,-0.044,0.049,0.01,-0.059,0.015,-0.156,-0.059,-0.19,0.029,-0.059
0.062,-0.029,-0.049,-0.02,0.039,-0.005,-0.034,0.02,-0.146,-0.054,-0.176,0.034,-0.049
0.064,-0.044,-0.063,-0.02,0.054,-0.015,-0.044,0.024,-0.151,-0.049,-0.176,0.034,-0.049
0.066,-0.049,-0.059,-0.01,0.054,-0.02,-0.034,0.005,-0.166,-0.068,-0.195,0.02,-0.068
0.068,-0.034,-0.049,-0.015,0.044,-0.01,-0.034,0.0,-0.176,-0.073,-0.195,0.01,-0.078
