time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,0.00021939620688464173,-0.0008556452068501026,-0.0010750414137347445,0.0003290943103269626,0.000636248999965461,-0.0009653433102924235,0.005989516447950719,0.00021939620688464173,-0.0010750414137347445,-0.0017112904137002052,-0.003203184620515769,-0.0053532674479852575
0.002,0.0015325538613534173,-0.005976960059278327,-0.007509513920631745,0.002298830792030126,0.00444440619792491,-0.006743236989955035,0.041838720414948294,0.0015325538613534173,-0.007509513920631745,-0.011953920118556654,-0.02237528637575989,-0.037394314217023376
0.004,0.004806744460818515,-0.01874630339719221,-0.023553047858010726,0.007210116691227772,0.013939558936373692,-0.021149675627601464,0.1312241237803455,0.004806744460818515,-0.023553047858010726,-0.03749260679438442,-0.07017846912795031,-0.11728456484397176
0.006,0.009032796624600437,-0.0352279068359417,-0.044260703460542145,0.013549194936900653,0.02619511021134126,-0.03974430514824191,0.24659534785159196,0.009032796624600437,-0.044260703460542145,-0.0704558136718834,-0.13187883071916634,-0.22040023764025063
0.008,0.012114754234814257,-0.04444804591592757,-0.05656280015074183,0.016724116386782745,0.033715487784486554,-0.050549302274711626,0.31765238875596685,0.014571991751922243,-0.05432495884051849,-0.08845729941808585,-0.1676958745322347,-0.28178681814401085
0.01,0.015558088521374277,-0.038236097841957035,-0.053772246742642846,0.011763292521345989,0.03384693247461332,-0.04626680382319369,0.31946620571348494,0.03496053307875589,-0.035880416425926175,-0.07318769175432259,-0.1537455793018171,-0.2687792568804657
0.012,0.02576762492599815,-0.01620709901470307,-0.041843408175254344,-0.004690634575155372,0.03267878193857339,-0.02971300114590441,0.30646903092697525,0.09749499320388219,0.025230471027946524,-0.02104875903953106,-0.10128402663381955,-0.21205520922325063
0.014,0.0471415987828179,0.016991761828081337,-0.029844357515478506,-0.03225658565612654,0.037108718057761815,-0.007468481924625279,0.33756658189667116,0.21538280018154365,0.1298227820840402,0.05856393219304319,-0.03528500496956972,-0.1568862707821141
0.016,0.07585913083339074,0.05696174336767206,-0.018606098014787357,-0.06652294824055177,0.04593515090695976,0.018131733502407515,0.408424287008519,0.36531414782176996,0.2593964305323484,0.15005927400033547,0.030136434208718015,-0.11524512961296011
0.018,0.10378629925714142,0.10905043435436033,0.005192256708641469,-0.1060433908622654,0.048532603261072296,0.056276153096315173,0.4734606629216763,0.5093375266576847,0.3948994860000009,0.24858699802451828,0.10140418486320407,-0.06579757965155465
0.02,0.1262954484082373,0.19060815927807742,0.06386443219332426,-0.15750282680732258,0.03119736160122768,0.12643489077039055,0.5043524392532373,0.631907898630483,0.5392571860486718,0.36954732584694217,0.19847326712894908,0.01909044653127095
0.022,0.14380193925561213,0.3112473568345956,0.16704408030093562,-0.2263069579395796,-0.011155889329448885,0.23813716033203208,0.510103339819819,0.7436012434400521,0.705773675753058,0.5269996398102335,0.33102445358933275,0.14604218854854062
0.024,0.15888246026267394,0.4535838123162594,0.2946638098035062,-0.30507822608017926,-0.06752649750136645,0.3729315869473192,0.5117552885453528,0.8553773870342327,0.8902432459768227,0.7073544869512237,0.4823800175498826,0.29322681838689457
0.026,0.17487276816837502,0.5839132905692571,0.409210509307033,-0.37847000261067115,-0.11729843157788715,0.4956153484308228,0.5080864482555921,0.9560986553796706,1.0683595642224628,0.8767676426791335,0.6228972467641749,0.4290285335781315
0.028,0.19464748464803538,0.6790910671518106,0.4844319007710675,-0.4363423351495779,-0.14535496591975855,0.5815700757521001,0.47149209991021745,1.017064510991837,1.2172999169104601,1.0106513744574346,0.7344908066754187,0.5355819374963887
0.03,0.21783210102336534,0.7406896272170473,0.5224861383519396,-0.47919834433727887,-0.1526338450671305,0.6321280941197988,0.38279421933889335,1.0239669845349797,1.3342329155735744,1.1113833507839375,0.8199918947960648,0.6160944197170707
0.032,0.2398298934791346,0.7828040510283135,0.5424435885845156,-0.5114607633141255,-0.1513206041079634,0.6632186402601739,0.2603233744626262,0.9961816759790509,1.429623612683372,1.1947875746997307,0.8901373788627043,0.6819594242116627
0.034,0.25318631519111473,0.7970203080187943,0.5434296568612819,-0.5250712213399432,-0.14539162112028423,0.670160223916213,0.14164859605179028,0.9584107069651069,1.4920362205778541,1.25004001702468,0.9340601222112249,0.7256888204802298
0.036,0.2501961901515382,0.7397910860046578,0.489331576931885,-0.49469243586313016,-0.12070061313720332,0.6137207353351772,0.04520175341947835,0.9054344634163999,1.4736245814114926,1.226604303031171,0.9105495697370865,0.7129415077953299
0.038,0.2290005721420382,0.5825970890746184,0.3533475927795148,-0.40546920098788486,-0.06400158578894186,0.46682625975705594,-0.03851729142107854,0.8179258539307437,1.3437987054280045,1.0917644364590158,0.7934979183087432,0.6223112403133789
0.04,0.19605743855410623,0.36388444827902794,0.1676051128053204,-0.27978972185071305,0.012489549459014659,0.264734764712983,-0.12407512296880757,0.6958010329089419,1.1387611356455323,0.8837902541631444,0.6152749271547241,0.4822318515309964
0.042,0.15437843775866644,0.16113407413774516,0.006585009116218155,-0.15744745464869087,0.07288883972503693,0.08290169994057082,-0.2083095074992733,0.5410343139581926,0.9098384837396045,0.6666343814945235,0.43293397521822546,0.34020707422328345
0.044,0.09310517369419713,0.02044754932370463,-0.07290050593884806,-0.0558413034031866,0.08284332026861942,-0.027502085457003028,-0.272019000899121,0.3248884851877595,0.6460617455298482,0.4516796252607336,0.2643330497006831,0.20772248150188682
0.046,0.0012206450853637476,-0.06996900460575307,-0.07154322385284181,0.035963989892913266,0.036736746896395424,-0.0723836623555683,-0.3037496305172222,0.019029073305299918,0.3042769990911878,0.2065925368370996,0.08756993865086458,0.06252680209302298
0.048,-0.11075385688326049,-0.14772048717182995,-0.03723224369305168,0.1309283551541741,-0.036417944792930416,-0.09398606541538435,-0.3144555307535265,-0.34312272716288184,-0.09801806368530179,-0.07261711461849225,-0.1072506831365011,-0.10397279120839859
0.05,-0.2118312866219861,-0.22948882973472584,-0.01767424100738485,0.2219957221844682,-0.0971541071378461,-0.12445226250437566,-0.32062953836822955,-0.6630017422607072,-0.45896441075196204,-0.32866353494075806,-0.2873553904019237,-0.2614790328867787
0.052,-0.27304716853550454,-0.2974481696227508,-0.024270314418508694,0.28630812691406893,-0.12503727660018807,-0.16101901754562487,-0.32197413762769395,-0.8418621838641149,-0.6651808655757013,-0.4838007734003201,-0.40030365969677895,-0.3643040401962037
