time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-0.0011847395171770653,-0.0026766337239926287,-0.0014918942068155637,0.001930686620584847,0.00010969810344232086,-0.002150082827469489,-0.000636248999965461,-0.0030057280343195915,-0.0035322789308427317,-0.0023475394136656664,-0.003115426137761912,-0.001930686620584847
0.002,-0.00847324743750463,-0.01880685521195401,-0.010311668153760917,0.013705870186794714,0.0006565788272343878,-0.01501902784126349,-0.0045541043013672304,-0.021105686003984134,-0.02489351337467466,-0.016617722523366206,-0.02185002331397238,-0.013793628669548568
0.004,-0.027335718563638055,-0.05929886124922027,-0.03183182692013534,0.04372220701311403,0.0015273971962902282,-0.046996397612579136,-0.014705835867050404,-0.06681613263008655,-0.07903083778397382,-0.05307441769555385,-0.06886879288816428,-0.04444492666109771
0.006,-0.053541964201348304,-0.11216630843018482,-0.05829692516889002,0.08394593061970645,0.0011273529443296107,-0.0878648280938499,-0.028817878648635168,-0.12764168256609562,-0.15111074515100456,-0.10255303958504684,-0.1302981079570959,-0.08643744874851439
0.008,-0.0742974736081424,-0.1462047903941535,-0.07148471156963293,0.11195625852149377,-0.002965377424555833,-0.11201505589827426,-0.039654741854697875,-0.16825743288885953,-0.1985531233252887,-0.13772877536675474,-0.16882218488080838,-0.11604496040931352
0.01,-0.08480123426924308,-0.14953389287155877,-0.0644771179309467,0.11887695400565793,-0.011597085479701837,-0.10954838908441224,-0.043352407363573715,-0.1708018356267467,-0.1994120666839701,-0.1444517357233616,-0.16698177611303827,-0.12009057519203903
0.012,-0.09226298082364376,-0.1424634939635252,-0.05022618660001914,0.11854341424603025,-0.022087866986089454,-0.0976247168016116,-0.04256541180574935,-0.1533654319321082,-0.17579861724658685,-0.13566466508608552,-0.14557975112068483,-0.11036597726055068
0.014,-0.10082559985696296,-0.14568923312083043,-0.04500942987054621,0.12408739169537468,-0.02903408964325097,-0.09572952827443992,-0.04081178648658479,-0.14236263200893878,-0.16097650762383045,-0.13016684432345205,-0.13278472030241478,-0.10604477775053027
0.016,-0.10709166394143413,-0.1576904175446003,-0.05064002969269448,0.1336835653305539,-0.030060230708670983,-0.10438095253716363,-0.038587739902776044,-0.1444701393435411,-0.1634825355856519,-0.13255147865054057,-0.13474360688849277,-0.11219599447065648
0.018,-0.11247071376939971,-0.16714412528318698,-0.054495965828179595,0.14209363164798344,-0.03128591966817629,-0.11123896937556585,-0.03476859847889716,-0.14969052781683967,-0.16928860477607396,-0.13519270074724454,-0.13974870044378046,-0.11883307294901449
0.02,-0.12315122824252289,-0.16958396484068117,-0.04604889921568927,0.14901827692045236,-0.040129740234570846,-0.1084911705235423,-0.029222356621250577,-0.1495105833964887,-0.16618605171316847,-0.1306715630357973,-0.137905922256638,-0.1158556748970278
