time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-0.00043879241376928345,-0.00021939620688464173,0.00021939620688464173,0.0003290943103269626,-0.0003290943103269626,0.0,0.00021939620688464173,0.0008556452068501026,-0.00010969810344232086,-0.007283954068570105,-0.0017112904137002052,0.00010969810344232086
0.002,-0.003372262412345333,-0.0019494066544342365,0.0014228557579110963,0.002715683585110945,-0.0024085288954724467,-0.0003290943103269626,0.0015325538613534173,0.005757563852393685,-0.0007662769306767086,-0.05110018440381809,-0.011953920118556654,0.0007662769306767086
0.004,-0.011868762430974136,-0.00815738921115929,0.003711373219814844,0.010341365234683908,-0.00786669551846216,-0.002605985481668624,0.004587348253933874,0.017213749535838794,-0.0026227684372938996,-0.1615333227536089,-0.03771200300126906,0.002183976023524616
0.006,-0.026307259528431288,-0.021976665926270234,0.0043305936021610526,0.024960510377217034,-0.015603143029714023,-0.00979448451089184,0.007171148452920058,0.03011400768548469,-0.006246408759849814,-0.3076074447341245,-0.07209806563667913,0.00276444824406216
0.008,-0.04236133589629897,-0.04271904376842049,-0.0003577078721215174,0.04359670287330521,-0.02177093442593367,-0.023014650594426447,0.004702024292327118,0.03421307757503631,-0.011892386122428293,-0.403003660034863,-0.09585130932672359,-0.00021610234269941108
0.01,-0.05107343780939932,-0.060595879919196016,-0.00954438173048516,0.05646254073237611,-0.022327065739881857,-0.03670662941151873,-0.0029400983037910374,0.027583475276074437,-0.018082485152926007,-0.4057215559212691,-0.0988359518653812,-0.0055458816146046275
0.012,-0.041077337441502985,-0.05901506132539535,-0.01806903964933925,0.049982176712446966,-0.01376738984658295,-0.04004861093210828,-0.007611439628424033,0.021044479105464805,-0.020652339266022137,-0.36366241406173655,-0.08940139259270415,-0.0065043954548971005
0.014,-0.012298573894672597,-0.034199883772901576,-0.02225066855886395,0.02312594489380183,0.002728773977079626,-0.029273815376750174,-0.0024683945949501972,0.024517617093997815,-0.017090843045641554,-0.34360833947292985,-0.08141747692437665,0.00027117964831464586
0.016,0.013267289191990267,-0.008673313699734467,-0.02251646349423826,-0.0015745353259190515,0.016427803409716866,-0.015903258820722847,0.007022412293507081,0.034419816616066495,-0.01143571700329251,-0.3589828597176053,-0.08109001430483499,0.008134011161528128
0.018,0.013084998578484285,-0.006990609821188463,-0.020811823517123667,-0.0013545133935847335,0.016370636019779766,-0.013798177090071952,0.01005321191080533,0.040455284264420306,-0.009393142953305858,-0.37982942065281067,-0.08516223914612854,0.00925225116562642
0.02,-0.006404490654303329,-0.024074698177716666,-0.01854781372573572,0.01715771643936315,0.005734433431945119,-0.021724950323255686,0.005449288877264513,0.040069406682959975,-0.009869748543055201,-0.382136246369665,-0.08661378070715148,0.0052514778705614155
0.022,-0.019275729504742763,-0.03509607446683315,-0.016811429068552295,0.028772669401102076,-0.0022097094581591185,-0.02741370455290341,0.0008941861657725216,0.03860367127866529,-0.007167838372343435,-0.3688635023758943,-0.0819905743381321,0.003371863854511606
0.024,-0.013043482299336119,-0.028132901972886277,-0.016028035071577944,0.02219430833487797,-0.00038014552137971493,-0.02409597344395237,0.0008439231777704458,0.0389151256334299,0.0004374212904593403,-0.3543927585822839,-0.07381169996454301,0.006695748261731594
0.026,0.0011527416622907887,-0.013857594005017501,-0.015716396794535233,0.00859622362034556,0.0063072367887262205,-0.016546102727577026,0.002673119638520717,0.03884395532951584,0.008901450408055267,-0.3458833693446322,-0.06684925580851125,0.011865318110823217
0.028,0.006701747764717934,-0.0088032505270889,-0.016041006334058566,0.0037289662935815785,0.009556303571316913,-0.013740699221419433,0.0023231721326752845,0.037137514702252565,0.013368141739668958,-0.34205361159410325,-0.06374861754399631,0.014221085306522467
0.03,0.0009762232015353212,-0.016854209109291547,-0.018394061868643844,0.010065211353330614,0.007934748948628171,-0.01893927115645868,-0.0007939901409779952,0.03558495150145773,0.012268913433879656,-0.34091976996110174,-0.06396658824148088,0.013285081243119485
0.032,-0.005641544409066367,-0.02798805429650416,-0.02286664627520992,0.017885459420743082,0.006560723480630852,-0.02705199322630941,-0.0043993830872637784,0.03563835895389489,0.007097105891122081,-0.343919543295501,-0.06602623897449782,0.011784979013687706
0.034,-0.0054019239575961355,-0.031748823274168045,-0.02647162604197053,0.019306516590264527,0.008525201007434091,-0.03081997516542908,-0.006900804064576119,0.03677446661339528,0.0006512364793032902,-0.3528773828269737,-0.06908246111212861,0.010604069907859275
0.036,-0.00018347562621293795,-0.02658755349755742,-0.02598911319405509,0.014720248249736266,0.011544779109600884,-0.027858195080386398,-0.00809622021318402,0.038637620381731484,-0.0030251474006445797,-0.3632815791109366,-0.07131610094836749,0.009348801060020529
0.038,0.004512665238807683,-0.017876448013883196,-0.021805656670118256,0.008556550727378874,0.012402628994630174,-0.02157944148709947,-0.007230291267145737,0.042283490407699506,-0.0003310645391250058,-0.36552484713359906,-0.06998283017882191,0.01012936745179707
0.04,0.005041051025889057,-0.012563149538405873,-0.017430136219629213,0.00547209391517921,0.010432855620723318,-0.017266120098303722,-0.0039488079150042845,0.0475484923604976,0.007924991904048592,-0.356088498860326,-0.06459603338470422,0.014782733193685298
0.042,0.001477279190829668,-0.013765716780826104,-0.015668810505074855,0.007493116366461312,0.007382671109074781,-0.01732977259144094,-0.0006861815319079237,0.050986531861489465,0.01682075006681366,-0.3419594499065305,-0.057622790994114007,0.020518775018480498
0.044,-0.001311782257886571,-0.016827011591853618,-0.016145815444524227,0.010523027233555646,0.006203706653643135,-0.01901231118523018,-0.0006666266025334682,0.04947380442143423,0.022213707563801158,-0.33155344528758623,-0.05153907811589054,0.023273460087932095
0.046,0.0023327892406785743,-0.01456781273634147,-0.01718794808471762,0.007910579302381515,0.008945247328865927,-0.018158286332875532,-0.003873246254940064,0.044749234752638235,0.023709790001645345,-0.3263453189852516,-0.046588241948658356,0.02308591212557307
0.048,0.010987009695625626,-0.008540566662286605,-0.01926420589269074,0.00036853531041223045,0.014565374448239557,-0.015870276288069883,-0.007791816426984329,0.041254281160393765,0.02313968275723398,-0.3232551025007505,-0.04214561802854771,0.022913414392844483
