time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-0.0007459471034077819,0.0,0.0007459471034077819,0.00043879241376928345,-0.0007459471034077819,0.0003290943103269626,-0.00021939620688464173,-0.0010750414137347445,-0.0007459471034077819,-0.00010969810344232086,0.00010969810344232086,-0.000636248999965461
0.002,-0.004991286921716977,0.0,0.004991286921716977,0.002955409619264514,-0.004991286921716977,0.0021891326885878047,-0.0014228557579110963,-0.0073998158171894235,-0.00490352843896312,-0.0005468807237920669,0.0009856731375613504,-0.004246949611728732
0.004,-0.014503222615791036,0.00010969810344232086,0.014612920719233357,0.00862781578407568,-0.014612920719233357,0.006443839760551064,-0.004259863737026448,-0.023006167134218658,-0.014285114243642023,-0.0010902145759404819,0.0037165298848780325,-0.012648018943909474
0.006,-0.023649490553485863,0.0008759750341190295,0.024525465587604895,0.014019969053995877,-0.024415767484162573,0.011145822706491396,-0.008161978255544594,-0.04328018698804398,-0.02470478592647925,-0.0012422077128351199,0.007900287015207634,-0.02239430325839211
0.008,-0.02328822834284755,0.003059951057643645,0.02634817940049119,0.013306383179671432,-0.025691600573256805,0.012975604798578776,-0.01187854948680941,-0.056415963678910365,-0.0294429507907533,-0.0015680495053636365,0.010896128867046507,-0.02678594895868988
0.01,-0.01502075140582435,0.006043795508590447,0.02106454691441479,0.007184617017911747,-0.019427451614682248,0.011969378366902856,-0.014570163692369345,-0.056906400259718576,-0.028210301808708746,-0.002890931447881914,0.011500488346676201,-0.02401259909466041
0.012,-0.011944529485633605,0.007140850820359811,0.019085380305993417,0.004206269539935102,-0.016972354224102457,0.011438193763700248,-0.01579597163996091,-0.050657052110211945,-0.02620095366713392,-0.003880328281971385,0.012146668000188411,-0.01888817822114111
0.014,-0.020325418546314426,0.004210971184566355,0.024558329351569253,0.009603331652979458,-0.023500022201608545,0.012346294088171858,-0.015636062969810176,-0.04559286286718728,-0.026287265057062293,-0.002914146354744272,0.014124628860809143,-0.017116076458552534
0.016,-0.030085794255386815,-0.0020068450699551516,0.028210264950878545,0.01800988817284395,-0.02987118611292027,0.010805796810192015,-0.014955474655714153,-0.04400105803655461,-0.027553217776001063,-0.0021334023572882857,0.01374640320690431,-0.021455472991774138
0.018,-0.028612978363216537,-0.009309985195983618,0.019608472606490963,0.020997725040622507,-0.02525389820414551,0.0028458870075372066,-0.014547153074524909,-0.04449483887999059,-0.028679098710299132,-0.005176659139741142,0.00749518065901617,-0.031100366966317128
