time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,0.381,0.273,-0.107,-0.327,0.244,0.083,-0.776,-1.166,0.181,0.586,0.605,0.571
0.002,0.288,0.146,-0.142,-0.215,0.215,0.0,-0.703,-1.035,0.078,0.371,0.395,0.386
0.004,0.122,0.034,-0.088,-0.078,0.102,-0.029,-0.556,-0.869,-0.029,0.146,0.2,0.229
0.006,0.02,-0.029,-0.049,0.005,0.034,-0.039,-0.425,-0.722,-0.137,-0.029,0.073,0.112
0.008,-0.044,-0.068,-0.024,0.059,-0.01,-0.049,-0.346,-0.615,-0.22,-0.146,-0.005,0.049
0.01,-0.02,-0.102,-0.083,0.063,0.029,-0.093,-0.298,-0.542,-0.268,-0.21,-0.063,-0.02
0.012,-0.01,-0.122,-0.112,0.068,0.049,-0.117,-0.249,-0.464,-0.264,-0.21,-0.083,-0.044
0.014,0.02,-0.122,-0.142,0.054,0.078,-0.132,-0.234,-0.439,-0.268,-0.224,-0.112,-0.073
0.016,0.034,-0.132,-0.166,0.049,0.098,-0.151,-0.19,-0.376,-0.249,-0.215,-0.117,-0.083
0.018,0.015,-0.132,-0.146,0.059,0.078,-0.142,-0.142,-0.303,-0.215,-0.185,-0.102,-0.073
0.02,-0.054,-0.122,-0.068,0.088,0.005,-0.098,-0.083,-0.215,-0.151,-0.137,-0.073,-0.059
0.022,-0.029,-0.127,-0.098,0.078,0.034,-0.112,-0.068,-0.176,-0.137,-0.132,-0.073,-0.063
0.024,-0.015,-0.117,-0.102,0.068,0.044,-0.112,-0.054,-0.142,-0.122,-0.122,-0.073,-0.063
0.026,-0.02,-0.102,-0.083,0.063,0.029,-0.093,-0.034,-0.102,-0.107,-0.107,-0.059,-0.054
0.028,-0.034,-0.093,-0.059,0.063,0.01,-0.078,-0.015,-0.073,-0.093,-0.102,-0.054,-0.044
0.03,0.02,-0.073,-0.093,0.029,0.054,-0.083,-0.02,-0.068,-0.102,-0.117,-0.068,-0.073
0.032,0.015,-0.059,-0.073,0.024,0.044,-0.068,-0.005,-0.049,-0.093,-0.107,-0.063,-0.063
0.034,0.01,-0.044,-0.054,0.02,0.029,-0.049,0.005,-0.029,-0.083,-0.102,-0.063,-0.063
0.036,0.01,-0.034,-0.044,0.015,0.024,-0.039,0.01,-0.02,-0.083,-0.107,-0.068,-0.068
0.038,-0.024,-0.029,-0.005,0.029,-0.01,-0.02,0.024,0.005,-0.068,-0.088,-0.049,-0.044
