time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,0.049,0.01,-0.039,-0.029,0.044,-0.015,-0.034,0.112,0.132,0.176,0.151,0.078
0.002,0.083,0.044,-0.039,-0.063,0.059,0.0,-0.02,0.132,0.146,0.19,0.161,0.088
0.004,0.107,0.078,-0.029,-0.093,0.068,0.024,0.0,0.142,0.151,0.195,0.166,0.098
0.006,0.098,0.088,-0.01,-0.093,0.054,0.039,0.015,0.137,0.161,0.2,0.181,0.107
0.008,0.088,0.083,-0.005,-0.083,0.044,0.039,0.015,0.142,0.156,0.2,0.181,0.112
0.01,0.098,0.093,-0.005,-0.093,0.049,0.044,0.005,0.146,0.161,0.2,0.171,0.107
0.012,0.117,0.117,0.0,-0.117,0.059,0.059,0.005,0.151,0.161,0.2,0.181,0.117
0.014,0.132,0.132,0.0,-0.132,0.063,0.063,0.01,0.151,0.161,0.195,0.176,0.107
0.016,0.127,0.137,0.01,-0.132,0.059,0.073,0.029,0.151,0.161,0.2,0.176,0.107
0.018,0.112,0.122,0.01,-0.117,0.049,0.063,0.024,0.146,0.146,0.185,0.156,0.098
0.02,0.083,0.088,0.005,-0.083,0.039,0.044,0.024,0.127,0.132,0.171,0.142,0.083
0.022,0.088,0.088,0.0,-0.088,0.044,0.044,0.024,0.132,0.132,0.176,0.142,0.088
0.024,0.083,0.107,0.024,-0.093,0.029,0.063,0.034,0.142,0.142,0.19,0.146,0.098
0.026,0.073,0.122,0.049,-0.098,0.01,0.083,0.024,0.127,0.142,0.19,0.156,0.098
0.028,0.078,0.142,0.063,-0.107,0.005,0.102,0.005,0.137,0.151,0.2,0.161,0.112
0.03,0.083,0.161,0.078,-0.122,0.0,0.117,-0.015,0.137,0.161,0.205,0.166,0.117
0.032,0.093,0.161,0.068,-0.127,0.01,0.112,-0.039,0.117,0.146,0.19,0.161,0.107
0.034,0.063,0.132,0.068,-0.098,-0.005,0.098,-0.063,0.083,0.117,0.171,0.146,0.098
0.036,0.044,0.093,0.049,-0.068,-0.005,0.068,-0.102,0.039,0.073,0.137,0.122,0.083
0.038,0.044,0.098,0.054,-0.068,-0.005,0.073,-0.117,0.01,0.059,0.122,0.112,0.078
0.04,0.078,0.117,0.039,-0.098,0.02,0.078,-0.112,0.01,0.054,0.117,0.107,0.073
0.042,0.102,0.132,0.029,-0.117,0.034,0.078,-0.098,0.034,0.068,0.132,0.117,0.088
0.044,0.112,0.142,0.029,-0.127,0.039,0.083,-0.073,0.054,0.083,0.142,0.127,0.093
0.046,0.098,0.142,0.044,-0.117,0.024,0.093,-0.068,0.059,0.083,0.142,0.127,0.098
0.048,0.112,0.146,0.034,-0.127,0.039,0.088,-0.063,0.063,0.083,0.142,0.117,0.098
0.05,0.107,0.146,0.039,-0.127,0.034,0.093,-0.049,0.073,0.098,0.156,0.132,0.107
0.052,0.078,0.137,0.059,-0.107,0.01,0.098,-0.044,0.073,0.093,0.151,0.122,0.098
0.054,0.083,0.122,0.039,-0.102,0.02,0.078,-0.044,0.078,0.088,0.142,0.117,0.098
0.056,0.063,0.088,0.024,-0.073,0.02,0.054,-0.054,0.054,0.073,0.122,0.098,0.083
0.058,0.039,0.059,0.02,-0.049,0.01,0.039,-0.054,0.039,0.049,0.102,0.088,0.073
0.06,0.049,0.068,0.02,-0.059,0.015,0.044,-0.049,0.029,0.039,0.098,0.083,0.073
0.062,0.059,0.063,0.005,-0.059,0.024,0.034,-0.049,0.02,0.024,0.083,0.083,0.073
0.064,0.068,0.068,0.0,-0.068,0.034,0.034,-0.039,0.029,0.029,0.083,0.083,0.078
0.066,0.044,0.049,0.005,-0.044,0.02,0.024,-0.044,0.015,0.02,0.078,0.073,0.068
0.068,0.039,0.049,0.01,-0.044,0.015,0.029,-0.02,0.034,0.029,0.088,0.078,0.063
0.07,0.059,0.054,-0.005,-0.054,0.029,0.024,-0.015,0.044,0.029,0.078,0.078,0.054
0.072,0.059,0.044,-0.015,-0.049,0.034,0.015,0.0,0.054,0.029,0.078,0.068,0.049
0.074,0.034,0.015,-0.02,-0.024,0.024,-0.005,-0.015,0.034,0.015,0.054,0.039,0.024
0.076,0.02,-0.01,-0.029,-0.005,0.024,-0.02,-0.015,0.024,-0.005,0.034,0.024,0.01
0.078,-0.024,-0.039,-0.015,0.034,-0.005,-0.029,-0.034,0.0,-0.024,0.01,0.005,-0.005
0.08,-0.059,-0.059,0.0,0.059,-0.029,-0.029,-0.024,-0.005,-0.029,0.01,0.0,-0.015
0.082,-0.029,-0.049,-0.02,0.039,-0.005,-0.034,-0.024,0.0,-0.034,0.005,-0.005,-0.02
0.084,-0.005,-0.029,-0.024,0.02,0.01,-0.029,-0.01,0.005,-0.029,0.01,0.0,-0.01
0.086,0.015,-0.01,-0.024,0.0,0.02,-0.02,-0.01,0.005,-0.034,0.01,0.0,-0.005
0.088,0.024,0.015,-0.01,-0.02,0.015,0.0,0.0,0.005,-0.029,0.005,0.0,-0.005
0.09,0.024,0.01,-0.015,-0.015,0.02,-0.005,0.015,0.01,-0.024,0.01,0.005,0.005
0.092,0.0,-0.005,-0.005,0.005,0.0,-0.005,0.005,0.01,-0.029,0.01,0.0,0.0
0.094,0.015,-0.01,-0.024,0.0,0.02,-0.02,-0.005,0.0,-0.044,0.0,-0.015,-0.015
0.096,0.005,-0.024,-0.029,0.01,0.015,-0.029,-0.005,0.0,-0.039,-0.01,-0.015,-0.01
0.098,-0.015,-0.034,-0.02,0.024,0.0,-0.029,-0.01,0.0,-0.044,-0.01,-0.02,-0.015
0.1,-0.005,-0.034,-0.029,0.02,0.01,-0.034,-0.024,-0.005,-0.054,-0.02,-0.034,-0.024
0.102,0.01,-0.029,-0.039,0.01,0.024,-0.034,-0.029,-0.01,-0.049,-0.015,-0.034,-0.029
0.104,0.01,-0.024,-0.034,0.01,0.02,-0.029,-0.02,-0.005,-0.049,-0.02,-0.024,-0.02
0.106,0.015,-0.029,-0.044,0.01,0.029,-0.039,-0.015,0.005,-0.054,-0.02,-0.029,-0.02
0.108,-0.02,-0.049,-0.029,0.034,0.005,-0.039,-0.01,-0.01,-0.054,-0.024,-0.039,-0.029
0.11,-0.044,-0.059,-0.015,0.054,-0.015,-0.039,-0.005,-0.01,-0.063,-0.029,-0.044,-0.034
0.112,-0.039,-0.049,-0.01,0.044,-0.015,-0.029,0.005,0.005,-0.059,-0.034,-0.039,-0.029
0.114,-0.063,-0.073,-0.01,0.068,-0.029,-0.044,0.0,-0.005,-0.063,-0.034,-0.059,-0.044
0.116,-0.049,-0.059,-0.01,0.054,-0.02,-0.034,0.0,0.005,-0.054,-0.039,-0.054,-0.044
0.118,-0.01,-0.034,-0.024,0.024,0.005,-0.029,0.015,0.02,-0.049,-0.029,-0.044,-0.029
0.12,0.0,-0.02,-0.02,0.01,0.01,-0.02,0.02,0.02,-0.059,-0.034,-0.049,-0.029
0.122,0.005,-0.01,-0.015,0.005,0.01,-0.015,0.034,0.024,-0.049,-0.02,-0.039,-0.029
0.124,0.0,-0.01,-0.01,0.005,0.005,-0.01,0.044,0.024,-0.054,-0.024,-0.039,-0.024
0.126,-0.015,-0.034,-0.02,0.024,0.0,-0.029,0.034,0.01,-0.068,-0.034,-0.054,-0.039
0.128,-0.024,-0.039,-0.015,0.034,-0.005,-0.029,0.024,0.005,-0.073,-0.049,-0.059,-0.044
0.13,-0.015,-0.029,-0.015,0.024,0.0,-0.024,0.02,0.0,-0.073,-0.054,-0.068,-0.054
0.132,-0.015,-0.029,-0.015,0.024,0.0,-0.024,0.02,0.005,-0.073,-0.044,-0.059,-0.054
0.134,-0.024,-0.034,-0.01,0.029,-0.01,-0.024,0.024,0.01,-0.063,-0.039,-0.059,-0.049
0.136,-0.054,-0.039,0.015,0.049,-0.034,-0.015,0.029,0.005,-0.068,-0.049,-0.073,-0.049
0.138,-0.068,-0.049,0.02,0.059,-0.044,-0.015,0.029,0.005,-0.068,-0.049,-0.073,-0.059
0.14,-0.059,-0.059,0.0,0.059,-0.029,-0.029,0.024,0.01,-0.078,-0.054,-0.078,-0.063
0.142,-0.044,-0.049,-0.005,0.049,-0.02,-0.029,0.02,0.005,-0.088,-0.059,-0.083,-0.068
