time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-0.044,0.02,0.063,0.015,-0.054,0.039,0.19,0.181,0.195,0.122,-0.01,0.107
0.002,-0.015,0.044,0.059,-0.015,-0.039,0.049,0.2,0.181,0.195,0.127,-0.01,0.112
0.004,-0.015,0.054,0.068,-0.02,-0.044,0.059,0.21,0.171,0.2,0.132,-0.005,0.122
0.006,-0.029,0.015,0.044,0.01,-0.039,0.029,0.2,0.151,0.176,0.122,-0.01,0.117
0.008,-0.044,-0.01,0.034,0.029,-0.039,0.01,0.181,0.127,0.156,0.102,-0.029,0.102
0.01,-0.059,-0.034,0.024,0.049,-0.044,-0.005,0.171,0.107,0.142,0.083,-0.044,0.078
0.012,-0.073,-0.044,0.029,0.059,-0.054,-0.01,0.161,0.098,0.142,0.088,-0.039,0.088
0.014,-0.063,-0.01,0.054,0.039,-0.059,0.02,0.137,0.088,0.127,0.078,-0.044,0.083
0.016,-0.049,0.0,0.049,0.024,-0.049,0.024,0.117,0.083,0.127,0.078,-0.044,0.088
0.018,-0.063,-0.005,0.059,0.034,-0.063,0.024,0.102,0.063,0.117,0.073,-0.049,0.083
0.02,-0.073,-0.073,0.0,0.073,-0.039,-0.039,0.102,0.068,0.117,0.083,-0.044,0.088
0.022,-0.034,-0.093,-0.059,0.063,0.01,-0.078,0.083,0.068,0.107,0.068,-0.054,0.083
0.024,-0.01,-0.059,-0.049,0.034,0.02,-0.054,0.068,0.054,0.093,0.059,-0.054,0.078
0.026,0.01,-0.063,-0.073,0.029,0.039,-0.068,0.068,0.044,0.078,0.049,-0.054,0.073
0.028,0.005,-0.073,-0.078,0.034,0.039,-0.078,0.049,0.029,0.059,0.034,-0.054,0.073
0.03,0.0,-0.088,-0.088,0.044,0.044,-0.088,0.044,0.039,0.054,0.029,-0.039,0.078
0.032,0.01,-0.078,-0.088,0.034,0.049,-0.083,0.034,0.029,0.039,0.015,-0.034,0.073
0.034,0.024,-0.073,-0.098,0.024,0.059,-0.088,0.015,0.029,0.024,0.005,-0.059,0.059
0.036,0.0,-0.102,-0.102,0.054,0.049,-0.102,0.015,0.034,0.029,0.005,-0.073,0.063
0.038,0.0,-0.112,-0.112,0.059,0.054,-0.112,0.0,0.029,0.015,-0.005,-0.088,0.044
0.04,0.005,-0.132,-0.137,0.063,0.068,-0.137,-0.02,0.015,0.01,-0.015,-0.107,0.039
0.042,0.0,-0.127,-0.127,0.063,0.063,-0.127,-0.024,0.01,0.0,-0.02,-0.117,0.039
0.044,-0.005,-0.107,-0.102,0.059,0.049,-0.107,-0.015,0.01,0.0,-0.015,-0.112,0.049
0.046,0.0,-0.142,-0.142,0.073,0.068,-0.142,-0.005,0.01,-0.005,-0.015,-0.112,0.049
0.048,0.005,-0.161,-0.166,0.078,0.083,-0.166,-0.01,0.0,-0.015,-0.024,-0.117,0.039
0.05,0.015,-0.132,-0.146,0.059,0.078,-0.142,-0.015,-0.005,-0.02,-0.034,-0.112,0.039
0.052,0.0,-0.122,-0.122,0.063,0.059,-0.122,-0.005,0.0,-0.015,-0.029,-0.107,0.044
0.054,0.01,-0.112,-0.122,0.054,0.063,-0.117,-0.01,-0.005,-0.024,-0.039,-0.112,0.034
0.056,0.024,-0.117,-0.142,0.049,0.083,-0.132,-0.024,-0.005,-0.024,-0.049,-0.112,0.029
0.058,0.0,-0.127,-0.127,0.063,0.063,-0.127,-0.024,-0.01,-0.029,-0.054,-0.112,0.024
0.06,-0.01,-0.122,-0.112,0.068,0.049,-0.117,-0.024,-0.01,-0.024,-0.049,-0.107,0.034
0.062,0.0,-0.137,-0.137,0.068,0.068,-0.137,-0.02,-0.005,-0.02,-0.044,-0.102,0.039
0.064,0.005,-0.146,-0.151,0.073,0.078,-0.151,-0.034,-0.01,-0.024,-0.054,-0.102,0.034
0.066,0.01,-0.137,-0.146,0.063,0.078,-0.142,-0.034,-0.015,-0.034,-0.049,-0.098,0.049
0.068,-0.024,-0.146,-0.122,0.088,0.049,-0.137,-0.039,-0.024,-0.039,-0.059,-0.093,0.054
0.07,-0.034,-0.161,-0.127,0.098,0.044,-0.146,-0.044,-0.034,-0.054,-0.073,-0.093,0.039
0.072,0.005,-0.127,-0.132,0.063,0.068,-0.132,-0.039,-0.029,-0.049,-0.068,-0.102,0.049
0.074,0.054,-0.083,-0.137,0.015,0.093,-0.112,-0.029,-0.02,-0.044,-0.059,-0.107,0.054
0.076,0.049,-0.102,-0.151,0.029,0.098,-0.127,-0.039,-0.02,-0.039,-0.063,-0.102,0.039
0.078,-0.015,-0.137,-0.122,0.078,0.054,-0.132,-0.044,-0.015,-0.034,-0.059,-0.088,0.039
0.08,-0.029,-0.161,-0.132,0.098,0.049,-0.146,-0.044,-0.01,-0.029,-0.054,-0.088,0.044
0.082,-0.015,-0.156,-0.142,0.088,0.063,-0.151,-0.039,-0.015,-0.039,-0.063,-0.088,0.044
0.084,-0.01,-0.161,-0.151,0.088,0.068,-0.156,-0.044,-0.029,-0.044,-0.073,-0.088,0.039
0.086,0.01,-0.151,-0.161,0.073,0.083,-0.156,-0.039,-0.024,-0.039,-0.063,-0.078,0.049
0.088,0.029,-0.151,-0.181,0.063,0.102,-0.166,-0.039,-0.015,-0.034,-0.059,-0.063,0.063
0.09,0.02,-0.107,-0.127,0.044,0.073,-0.117,-0.029,-0.005,-0.034,-0.063,-0.059,0.068
0.092,0.01,-0.078,-0.088,0.034,0.049,-0.083,-0.015,0.015,-0.005,-0.039,-0.054,0.073
0.094,-0.02,-0.098,-0.078,0.059,0.029,-0.088,-0.005,0.054,0.029,-0.005,-0.073,0.063
0.096,-0.024,-0.117,-0.093,0.073,0.034,-0.107,0.024,0.122,0.102,0.044,-0.083,0.054
0.098,-0.015,-0.107,-0.093,0.063,0.039,-0.102,0.049,0.19,0.185,0.112,-0.078,0.059
0.1,-0.024,-0.073,-0.049,0.049,0.01,-0.063,0.073,0.273,0.273,0.181,-0.073,0.059
0.102,-0.024,-0.073,-0.049,0.049,0.01,-0.063,0.088,0.332,0.322,0.229,-0.068,0.044
0.104,0.0,-0.088,-0.088,0.044,0.044,-0.088,0.078,0.351,0.356,0.283,-0.049,0.044
0.106,0.02,-0.073,-0.093,0.029,0.054,-0.083,0.063,0.327,0.371,0.351,0.039,0.098
0.108,0.054,-0.029,-0.083,-0.01,0.068,-0.059,0.034,0.264,0.351,0.4,0.156,0.176
0.11,0.088,-0.005,-0.093,-0.039,0.088,-0.049,-0.01,0.195,0.317,0.439,0.268,0.264
0.112,0.122,0.0,-0.122,-0.059,0.122,-0.063,-0.044,0.166,0.317,0.493,0.39,0.346
0.114,0.151,-0.005,-0.156,-0.073,0.151,-0.083,-0.078,0.181,0.351,0.571,0.508,0.42
0.116,0.185,-0.005,-0.19,-0.088,0.185,-0.098,-0.107,0.21,0.405,0.63,0.561,0.449
0.118,0.259,0.044,-0.215,-0.151,0.234,-0.088,-0.137,0.22,0.444,0.678,0.61,0.483
0.12,0.312,0.054,-0.259,-0.181,0.283,-0.102,-0.146,0.239,0.488,0.747,0.703,0.551
0.122,0.337,0.073,-0.264,-0.205,0.298,-0.098,-0.156,0.283,0.542,0.805,0.776,0.615
0.124,0.371,0.122,-0.249,-0.244,0.307,-0.063,-0.166,0.278,0.556,0.854,0.888,0.698
0.126,0.429,0.181,-0.249,-0.303,0.337,-0.034,-0.215,0.142,0.473,0.859,0.996,0.786
0.128,0.464,0.19,-0.273,-0.327,0.366,-0.044,-0.264,-0.029,0.337,0.81,1.03,0.82
0.13,0.464,0.181,-0.283,-0.322,0.371,-0.054,-0.278,-0.195,0.19,0.698,0.937,0.776
0.132,0.439,0.142,-0.298,-0.288,0.366,-0.078,-0.288,-0.415,-0.024,0.468,0.722,0.673
0.134,0.415,0.122,-0.293,-0.268,0.351,-0.088,-0.312,-0.644,-0.278,0.185,0.429,0.512
0.136,0.366,0.068,-0.298,-0.215,0.332,-0.117,-0.303,-0.795,-0.444,-0.044,0.166,0.371
0.138,0.283,0.059,-0.224,-0.171,0.254,-0.083,-0.293,-0.971,-0.664,-0.332,-0.098,0.224
0.14,0.229,0.098,-0.132,-0.161,0.181,-0.02,-0.312,-1.166,-0.932,-0.63,-0.298,0.107
0.142,0.185,0.063,-0.122,-0.122,0.151,-0.029,-0.356,-1.352,-1.2,-0.888,-0.41,0.049
0.144,0.146,0.005,-0.142,-0.073,0.142,-0.068,-0.381,-1.493,-1.391,-1.059,-0.449,0.024
0.146,0.161,0.01,-0.151,-0.083,0.156,-0.073,-0.415,-1.601,-1.527,-1.157,-0.459,0.0
0.148,0.142,0.005,-0.137,-0.073,0.137,-0.068,-0.42,-1.664,-1.596,-1.22,-0.459,-0.005
0.15,0.102,0.0,-0.102,-0.049,0.102,-0.054,-0.405,-1.669,-1.625,-1.279,-0.468,-0.01
