time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-0.054,-0.112,-0.059,0.083,0.0,-0.088,0.059,-0.024,0.122,-0.034,-0.127,-0.063
0.002,-0.059,-0.107,-0.049,0.083,-0.005,-0.078,0.054,-0.029,0.122,-0.034,-0.122,-0.063
0.004,-0.029,-0.102,-0.073,0.068,0.02,-0.088,0.039,-0.039,0.107,-0.044,-0.142,-0.073
0.006,-0.029,-0.093,-0.063,0.063,0.015,-0.078,0.039,-0.044,0.102,-0.044,-0.142,-0.083
0.008,-0.034,-0.083,-0.049,0.059,0.005,-0.068,0.034,-0.049,0.102,-0.049,-0.142,-0.083
0.01,-0.063,-0.098,-0.034,0.083,-0.015,-0.068,0.034,-0.039,0.107,-0.044,-0.137,-0.073
0.012,-0.068,-0.107,-0.039,0.088,-0.015,-0.073,0.034,-0.044,0.102,-0.049,-0.142,-0.083
0.014,-0.083,-0.137,-0.054,0.112,-0.015,-0.098,0.029,-0.049,0.093,-0.059,-0.151,-0.088
0.016,-0.093,-0.151,-0.059,0.122,-0.02,-0.107,0.029,-0.054,0.093,-0.063,-0.156,-0.093
0.018,-0.054,-0.117,-0.063,0.088,0.005,-0.093,0.039,-0.049,0.102,-0.063,-0.156,-0.093
0.02,-0.049,-0.132,-0.083,0.093,0.015,-0.107,0.054,-0.039,0.117,-0.049,-0.142,-0.088
0.022,-0.059,-0.142,-0.083,0.102,0.01,-0.112,0.068,-0.034,0.127,-0.034,-0.127,-0.078
0.024,-0.034,-0.098,-0.063,0.068,0.015,-0.083,0.054,-0.049,0.112,-0.049,-0.142,-0.083
0.026,-0.078,-0.098,-0.02,0.088,-0.029,-0.059,0.049,-0.034,0.112,-0.049,-0.137,-0.078
0.028,-0.117,-0.132,-0.015,0.127,-0.054,-0.073,0.068,-0.024,0.122,-0.029,-0.117,-0.063
0.03,-0.122,-0.142,-0.02,0.132,-0.054,-0.083,0.068,-0.024,0.117,-0.034,-0.122,-0.063
0.032,-0.117,-0.117,0.0,0.117,-0.059,-0.059,0.054,-0.039,0.102,-0.059,-0.137,-0.078
0.034,-0.102,-0.112,-0.01,0.107,-0.049,-0.063,0.049,-0.039,0.098,-0.059,-0.142,-0.088
0.036,-0.098,-0.117,-0.02,0.107,-0.039,-0.068,0.054,-0.044,0.093,-0.068,-0.146,-0.088
0.038,-0.112,-0.137,-0.024,0.127,-0.044,-0.083,0.054,-0.044,0.093,-0.073,-0.146,-0.088
0.04,-0.112,-0.142,-0.029,0.127,-0.044,-0.088,0.059,-0.049,0.098,-0.068,-0.151,-0.093
0.042,-0.112,-0.142,-0.029,0.127,-0.044,-0.088,0.054,-0.049,0.093,-0.063,-0.151,-0.093
0.044,-0.093,-0.137,-0.044,0.117,-0.024,-0.093,0.049,-0.063,0.093,-0.073,-0.151,-0.093
0.046,-0.098,-0.117,-0.02,0.107,-0.039,-0.068,0.049,-0.049,0.098,-0.068,-0.146,-0.093
0.048,-0.112,-0.132,-0.02,0.122,-0.049,-0.078,0.044,-0.049,0.098,-0.063,-0.137,-0.083
0.05,-0.107,-0.142,-0.034,0.127,-0.039,-0.088,0.059,-0.034,0.112,-0.059,-0.122,-0.063
0.052,-0.112,-0.117,-0.005,0.117,-0.054,-0.063,0.054,-0.034,0.098,-0.068,-0.137,-0.073
0.054,-0.117,-0.117,0.0,0.117,-0.059,-0.059,0.054,-0.039,0.098,-0.068,-0.137,-0.078
0.056,-0.098,-0.117,-0.02,0.107,-0.039,-0.068,0.059,-0.039,0.098,-0.073,-0.137,-0.073
0.058,-0.102,-0.127,-0.024,0.117,-0.039,-0.078,0.054,-0.039,0.093,-0.078,-0.146,-0.083
0.06,-0.117,-0.127,-0.01,0.122,-0.054,-0.068,0.054,-0.044,0.093,-0.073,-0.146,-0.083
0.062,-0.117,-0.102,0.015,0.112,-0.068,-0.044,0.068,-0.039,0.112,-0.068,-0.132,-0.068
0.064,-0.122,-0.107,0.015,0.117,-0.068,-0.049,0.068,-0.039,0.112,-0.068,-0.132,-0.068
0.066,-0.122,-0.112,0.01,0.117,-0.068,-0.054,0.063,-0.034,0.117,-0.059,-0.127,-0.073
0.068,-0.127,-0.117,0.01,0.122,-0.068,-0.054,0.068,-0.034,0.117,-0.059,-0.122,-0.068
0.07,-0.132,-0.117,0.015,0.127,-0.073,-0.054,0.063,-0.024,0.117,-0.059,-0.112,-0.063
0.072,-0.112,-0.093,0.02,0.102,-0.068,-0.039,0.068,-0.015,0.117,-0.049,-0.102,-0.049
0.074,-0.098,-0.083,0.015,0.093,-0.059,-0.034,0.059,-0.02,0.112,-0.059,-0.112,-0.059
0.076,-0.117,-0.098,0.02,0.107,-0.068,-0.039,0.059,-0.024,0.107,-0.063,-0.127,-0.068
0.078,-0.127,-0.098,0.029,0.112,-0.078,-0.034,0.054,-0.029,0.107,-0.063,-0.127,-0.073
0.08,-0.132,-0.117,0.015,0.127,-0.073,-0.054,0.049,-0.029,0.112,-0.063,-0.122,-0.068
0.082,-0.132,-0.112,0.02,0.122,-0.078,-0.049,0.059,-0.02,0.127,-0.054,-0.117,-0.059
0.084,-0.117,-0.102,0.015,0.112,-0.068,-0.044,0.054,-0.024,0.112,-0.059,-0.122,-0.063
0.086,-0.107,-0.107,0.0,0.107,-0.054,-0.054,0.039,-0.029,0.107,-0.063,-0.127,-0.073
0.088,-0.093,-0.107,-0.015,0.102,-0.039,-0.063,0.044,-0.024,0.117,-0.049,-0.117,-0.068
0.09,-0.088,-0.117,-0.029,0.102,-0.029,-0.073,0.054,-0.015,0.122,-0.044,-0.107,-0.054
0.092,-0.083,-0.112,-0.029,0.098,-0.029,-0.073,0.049,-0.015,0.117,-0.049,-0.107,-0.059
0.094,-0.083,-0.093,-0.01,0.088,-0.039,-0.054,0.049,-0.005,0.117,-0.044,-0.112,-0.059
0.096,-0.083,-0.073,0.01,0.078,-0.049,-0.034,0.044,-0.01,0.107,-0.054,-0.122,-0.063
0.098,-0.083,-0.044,0.039,0.063,-0.063,-0.005,0.039,-0.015,0.107,-0.059,-0.117,-0.063
0.1,-0.102,-0.098,0.005,0.102,-0.054,-0.049,0.059,0.0,0.137,-0.029,-0.093,-0.044
0.102,-0.093,-0.107,-0.015,0.102,-0.039,-0.063,0.059,0.0,0.137,-0.034,-0.093,-0.044
0.104,-0.073,-0.088,-0.015,0.083,-0.029,-0.054,0.049,-0.01,0.137,-0.044,-0.098,-0.054
0.106,-0.088,-0.088,0.0,0.088,-0.044,-0.044,0.044,-0.01,0.137,-0.029,-0.093,-0.059
0.108,-0.088,-0.093,-0.005,0.093,-0.044,-0.049,0.054,0.0,0.146,-0.02,-0.088,-0.044
0.11,-0.073,-0.083,-0.01,0.078,-0.034,-0.049,0.054,0.01,0.146,-0.024,-0.083,-0.034
0.112,-0.068,-0.102,-0.034,0.088,-0.02,-0.068,0.039,-0.005,0.127,-0.034,-0.093,-0.044
0.114,-0.039,-0.088,-0.049,0.063,0.005,-0.068,0.034,-0.005,0.122,-0.034,-0.093,-0.049
0.116,-0.049,-0.083,-0.034,0.068,-0.01,-0.059,0.039,-0.005,0.127,-0.039,-0.098,-0.049
0.118,-0.063,-0.088,-0.024,0.078,-0.02,-0.059,0.024,-0.01,0.127,-0.049,-0.102,-0.059
0.12,-0.044,-0.073,-0.029,0.059,-0.01,-0.054,0.029,-0.01,0.132,-0.039,-0.102,-0.059
0.122,-0.059,-0.073,-0.015,0.068,-0.024,-0.044,0.034,-0.005,0.137,-0.034,-0.098,-0.049
0.124,-0.068,-0.083,-0.015,0.078,-0.029,-0.049,0.039,0.0,0.137,-0.029,-0.088,-0.044
0.126,-0.098,-0.093,0.005,0.098,-0.054,-0.044,0.039,0.0,0.137,-0.024,-0.088,-0.039
0.128,-0.098,-0.088,0.01,0.093,-0.054,-0.039,0.049,0.015,0.146,-0.01,-0.078,-0.029
0.13,-0.044,-0.068,-0.024,0.059,-0.01,-0.049,0.049,0.02,0.146,-0.015,-0.078,-0.029
0.132,-0.049,-0.078,-0.029,0.063,-0.01,-0.054,0.034,0.005,0.132,-0.024,-0.093,-0.044
0.134,-0.049,-0.063,-0.015,0.059,-0.02,-0.039,0.024,0.0,0.122,-0.034,-0.088,-0.044
0.136,-0.049,-0.054,-0.005,0.054,-0.024,-0.029,0.034,0.005,0.122,-0.029,-0.088,-0.039
0.138,-0.078,-0.068,0.01,0.073,-0.044,-0.029,0.044,0.015,0.132,-0.024,-0.078,-0.034
0.14,-0.068,-0.063,0.005,0.068,-0.039,-0.029,0.054,0.024,0.142,-0.015,-0.068,-0.024
0.142,-0.059,-0.054,0.005,0.059,-0.034,-0.024,0.049,0.02,0.146,-0.015,-0.073,-0.024
0.144,-0.054,-0.063,-0.01,0.059,-0.024,-0.039,0.029,0.0,0.127,-0.029,-0.093,-0.039
0.146,-0.044,-0.059,-0.015,0.054,-0.015,-0.039,0.029,-0.005,0.122,-0.029,-0.088,-0.029
