time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,0.059,-0.029,-0.088,-0.015,0.073,-0.059,0.02,-0.01,-0.161,-0.107,-0.078,-0.049
0.002,0.063,-0.01,-0.073,-0.024,0.068,-0.044,0.01,-0.01,-0.156,-0.098,-0.073,-0.044
0.004,0.054,-0.02,-0.073,-0.015,0.063,-0.049,0.015,-0.01,-0.166,-0.102,-0.078,-0.049
0.006,0.054,-0.044,-0.098,-0.005,0.073,-0.073,0.024,0.0,-0.166,-0.102,-0.078,-0.054
0.008,0.063,-0.029,-0.093,-0.015,0.078,-0.063,0.02,-0.01,-0.171,-0.102,-0.088,-0.059
0.01,0.073,-0.029,-0.102,-0.02,0.088,-0.068,0.015,-0.015,-0.171,-0.102,-0.083,-0.054
0.012,0.054,-0.039,-0.093,-0.005,0.073,-0.068,0.01,-0.015,-0.176,-0.098,-0.088,-0.054
0.014,0.059,-0.039,-0.098,-0.01,0.078,-0.068,0.005,-0.015,-0.181,-0.098,-0.083,-0.059
0.016,0.078,-0.034,-0.112,-0.02,0.093,-0.073,-0.005,-0.034,-0.19,-0.107,-0.098,-0.068
0.018,0.083,-0.01,-0.093,-0.034,0.088,-0.054,0.005,-0.024,-0.185,-0.102,-0.088,-0.063
0.02,0.034,-0.015,-0.049,-0.01,0.039,-0.034,0.015,-0.015,-0.181,-0.088,-0.083,-0.059
0.022,0.049,-0.024,-0.073,-0.01,0.059,-0.049,0.005,-0.029,-0.195,-0.093,-0.088,-0.063
0.024,0.054,-0.024,-0.078,-0.015,0.063,-0.054,0.005,-0.024,-0.19,-0.093,-0.083,-0.054
0.026,0.024,-0.049,-0.073,0.015,0.049,-0.063,0.015,-0.015,-0.19,-0.093,-0.073,-0.054
0.028,0.054,-0.039,-0.093,-0.005,0.073,-0.068,0.015,-0.02,-0.19,-0.093,-0.078,-0.049
0.03,0.039,-0.029,-0.068,-0.005,0.054,-0.049,0.024,-0.015,-0.181,-0.078,-0.068,-0.039
0.032,0.015,-0.034,-0.049,0.01,0.029,-0.044,0.015,-0.015,-0.181,-0.083,-0.073,-0.034
0.034,0.034,-0.029,-0.063,0.0,0.049,-0.049,0.015,-0.02,-0.185,-0.078,-0.063,-0.034
0.036,0.083,-0.024,-0.107,-0.029,0.093,-0.068,0.005,-0.024,-0.2,-0.088,-0.073,-0.039
