time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-0.068,-0.093,-0.024,0.083,-0.024,-0.059,-0.029,-0.166,-0.122,-0.181,-0.181,-0.112
0.002,-0.083,-0.093,-0.01,0.088,-0.039,-0.054,-0.024,-0.161,-0.117,-0.171,-0.176,-0.117
0.004,-0.044,-0.083,-0.039,0.063,-0.005,-0.063,-0.054,-0.176,-0.127,-0.176,-0.195,-0.137
0.006,-0.078,-0.073,0.005,0.078,-0.044,-0.034,-0.044,-0.176,-0.127,-0.166,-0.185,-0.127
0.008,-0.093,-0.073,0.02,0.083,-0.059,-0.029,-0.054,-0.176,-0.137,-0.181,-0.195,-0.132
0.01,-0.059,-0.068,-0.01,0.063,-0.024,-0.039,-0.049,-0.176,-0.142,-0.181,-0.2,-0.137
0.012,-0.068,-0.083,-0.015,0.078,-0.029,-0.049,-0.054,-0.176,-0.142,-0.181,-0.195,-0.132
0.014,-0.068,-0.083,-0.015,0.078,-0.029,-0.049,-0.039,-0.166,-0.137,-0.185,-0.195,-0.122
0.016,-0.044,-0.063,-0.02,0.054,-0.015,-0.044,-0.039,-0.161,-0.132,-0.181,-0.19,-0.117
0.018,-0.044,-0.093,-0.049,0.068,0.0,-0.073,-0.044,-0.176,-0.137,-0.185,-0.195,-0.132
0.02,-0.029,-0.088,-0.059,0.059,0.015,-0.073,-0.044,-0.176,-0.137,-0.19,-0.205,-0.142
0.022,-0.029,-0.078,-0.049,0.054,0.01,-0.063,-0.029,-0.171,-0.137,-0.185,-0.205,-0.146
0.024,-0.024,-0.088,-0.063,0.059,0.02,-0.078,-0.034,-0.185,-0.137,-0.176,-0.205,-0.132
0.026,-0.049,-0.078,-0.029,0.063,-0.01,-0.054,-0.005,-0.161,-0.122,-0.161,-0.171,-0.112
0.028,-0.044,-0.083,-0.039,0.063,-0.005,-0.063,-0.005,-0.166,-0.132,-0.171,-0.181,-0.122
0.03,-0.005,-0.083,-0.078,0.044,0.034,-0.083,-0.024,-0.181,-0.151,-0.185,-0.195,-0.142
0.032,-0.034,-0.083,-0.049,0.059,0.005,-0.068,-0.02,-0.171,-0.151,-0.181,-0.185,-0.132
0.034,-0.063,-0.098,-0.034,0.083,-0.015,-0.068,-0.02,-0.166,-0.151,-0.195,-0.185,-0.142
0.036,-0.054,-0.102,-0.049,0.078,-0.005,-0.078,-0.024,-0.151,-0.142,-0.185,-0.19,-0.132
0.038,-0.088,-0.107,-0.02,0.098,-0.034,-0.063,-0.02,-0.156,-0.137,-0.181,-0.19,-0.137
0.04,-0.078,-0.088,-0.01,0.083,-0.034,-0.049,-0.024,-0.151,-0.122,-0.181,-0.181,-0.117
0.042,-0.044,-0.068,-0.024,0.059,-0.01,-0.049,-0.024,-0.151,-0.122,-0.176,-0.176,-0.112
0.044,-0.063,-0.068,-0.005,0.068,-0.029,-0.039,-0.01,-0.127,-0.098,-0.137,-0.161,-0.112
0.046,-0.098,-0.049,0.049,0.073,-0.073,0.0,0.015,-0.098,-0.063,-0.112,-0.132,-0.088
0.048,-0.063,-0.039,0.024,0.054,-0.044,-0.01,-0.005,-0.112,-0.088,-0.127,-0.146,-0.107
0.05,0.005,-0.054,-0.059,0.024,0.029,-0.059,-0.034,-0.137,-0.122,-0.161,-0.185,-0.142
0.052,-0.029,-0.049,-0.02,0.039,-0.005,-0.034,-0.02,-0.132,-0.112,-0.161,-0.181,-0.127
0.054,-0.034,-0.044,-0.01,0.039,-0.015,-0.029,-0.02,-0.151,-0.127,-0.171,-0.195,-0.132
0.056,-0.093,-0.073,0.02,0.083,-0.059,-0.029,-0.005,-0.151,-0.122,-0.171,-0.176,-0.122
0.058,-0.088,-0.068,0.02,0.078,-0.054,-0.024,0.015,-0.156,-0.117,-0.166,-0.166,-0.107
0.06,-0.063,-0.068,-0.005,0.068,-0.029,-0.039,0.015,-0.161,-0.112,-0.166,-0.166,-0.093
0.062,-0.088,-0.059,0.029,0.073,-0.059,-0.015,0.029,-0.151,-0.098,-0.146,-0.151,-0.088
0.064,-0.044,-0.039,0.005,0.044,-0.024,-0.02,0.02,-0.156,-0.107,-0.146,-0.151,-0.102
0.066,-0.044,-0.039,0.005,0.044,-0.024,-0.02,0.024,-0.161,-0.112,-0.146,-0.161,-0.102
0.068,-0.039,-0.029,0.01,0.034,-0.024,-0.01,0.039,-0.151,-0.098,-0.132,-0.142,-0.088
0.07,-0.059,-0.029,0.029,0.044,-0.044,0.0,0.039,-0.137,-0.093,-0.122,-0.142,-0.088
0.072,-0.039,-0.049,-0.01,0.044,-0.015,-0.029,0.02,-0.151,-0.112,-0.142,-0.161,-0.107
0.074,-0.034,-0.029,0.005,0.034,-0.02,-0.015,0.02,-0.151,-0.107,-0.146,-0.161,-0.102
0.076,-0.063,-0.02,0.044,0.044,-0.054,0.01,0.024,-0.146,-0.107,-0.142,-0.156,-0.093
0.078,-0.088,-0.029,0.059,0.059,-0.073,0.015,0.024,-0.151,-0.112,-0.151,-0.166,-0.107
0.08,-0.054,-0.02,0.034,0.039,-0.044,0.005,0.024,-0.151,-0.107,-0.142,-0.171,-0.117
0.082,-0.024,-0.01,0.015,0.02,-0.02,0.0,0.015,-0.156,-0.107,-0.142,-0.166,-0.112
0.084,-0.034,-0.024,0.01,0.029,-0.024,-0.01,0.005,-0.156,-0.107,-0.142,-0.161,-0.102
0.086,-0.049,-0.039,0.01,0.044,-0.029,-0.015,-0.015,-0.161,-0.117,-0.142,-0.166,-0.112
0.088,-0.068,-0.049,0.02,0.059,-0.044,-0.015,-0.01,-0.161,-0.112,-0.137,-0.166,-0.117
0.09,-0.083,-0.054,0.029,0.068,-0.059,-0.015,-0.005,-0.151,-0.107,-0.142,-0.161,-0.112
0.092,-0.068,-0.034,0.034,0.054,-0.054,0.0,-0.01,-0.142,-0.102,-0.137,-0.161,-0.117
0.094,-0.107,-0.02,0.088,0.063,-0.098,0.034,0.005,-0.117,-0.073,-0.117,-0.137,-0.093
0.096,-0.063,-0.005,0.059,0.034,-0.063,0.024,0.0,-0.112,-0.068,-0.112,-0.127,-0.083
0.098,0.0,-0.02,-0.02,0.01,0.01,-0.02,-0.039,-0.132,-0.093,-0.132,-0.146,-0.102
0.1,-0.039,-0.024,0.015,0.034,-0.029,-0.005,-0.034,-0.127,-0.078,-0.117,-0.132,-0.083
0.102,-0.029,-0.044,-0.015,0.039,-0.01,-0.029,-0.039,-0.142,-0.093,-0.127,-0.146,-0.102
0.104,0.005,-0.054,-0.059,0.024,0.029,-0.059,-0.059,-0.156,-0.107,-0.132,-0.156,-0.107
0.106,-0.034,-0.059,-0.024,0.049,-0.005,-0.044,-0.054,-0.146,-0.102,-0.132,-0.146,-0.098
0.108,-0.049,-0.078,-0.029,0.063,-0.01,-0.054,-0.059,-0.151,-0.107,-0.137,-0.156,-0.102
0.11,-0.044,-0.063,-0.02,0.054,-0.015,-0.044,-0.054,-0.151,-0.117,-0.137,-0.161,-0.107
0.112,-0.044,-0.029,0.015,0.039,-0.029,-0.01,-0.039,-0.137,-0.102,-0.132,-0.151,-0.107
0.114,0.005,-0.024,-0.029,0.01,0.015,-0.029,-0.044,-0.142,-0.102,-0.137,-0.161,-0.102
0.116,-0.005,-0.02,-0.015,0.015,0.005,-0.02,-0.054,-0.142,-0.098,-0.137,-0.161,-0.093
0.118,-0.005,-0.029,-0.024,0.02,0.01,-0.029,-0.049,-0.146,-0.102,-0.146,-0.166,-0.098
0.12,0.0,-0.034,-0.034,0.02,0.015,-0.034,-0.029,-0.137,-0.102,-0.142,-0.156,-0.098
