time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-0.029,0.01,0.039,0.01,-0.034,0.024,0.098,-0.059,-0.059,0.039,0.098,-0.205
0.002,-0.029,0.01,0.039,0.01,-0.034,0.024,0.098,-0.059,-0.059,0.039,0.098,-0.205
0.004,-0.029,0.01,0.039,0.01,-0.034,0.024,0.098,-0.059,-0.059,0.039,0.098,-0.205
0.006,-0.029,0.01,0.039,0.01,-0.034,0.024,0.098,-0.059,-0.059,0.039,0.098,-0.205
0.008,-0.02,0.02,0.039,0.0,-0.029,0.029,0.098,-0.049,-0.059,0.049,0.107,-0.195
0.01,-0.02,0.02,0.039,0.0,-0.029,0.029,0.098,-0.049,-0.059,0.049,0.107,-0.195
0.012,-0.02,0.02,0.039,0.0,-0.029,0.029,0.098,-0.049,-0.059,0.049,0.107,-0.195
0.014,-0.02,0.02,0.039,0.0,-0.029,0.029,0.098,-0.049,-0.059,0.049,0.107,-0.195
0.016,-0.02,0.01,0.029,0.005,-0.024,0.02,0.088,-0.059,-0.059,0.039,0.107,-0.195
0.018,-0.02,0.01,0.029,0.005,-0.024,0.02,0.088,-0.059,-0.059,0.039,0.107,-0.195
0.02,-0.02,0.01,0.029,0.005,-0.024,0.02,0.088,-0.059,-0.059,0.039,0.107,-0.195
0.022,-0.02,0.01,0.029,0.005,-0.024,0.02,0.088,-0.059,-0.059,0.039,0.107,-0.195
0.024,-0.02,0.02,0.039,0.0,-0.029,0.029,0.078,-0.059,-0.059,0.049,0.107,-0.205
0.026,-0.02,0.02,0.039,0.0,-0.029,0.029,0.078,-0.059,-0.059,0.049,0.107,-0.205
0.028,-0.02,0.02,0.039,0.0,-0.029,0.029,0.078,-0.059,-0.059,0.049,0.107,-0.205
0.03,-0.02,0.02,0.039,0.0,-0.029,0.029,0.078,-0.059,-0.059,0.049,0.107,-0.205
0.032,-0.02,0.029,0.049,-0.005,-0.034,0.039,0.073,-0.068,-0.068,0.049,0.107,-0.205
0.034,-0.02,0.029,0.049,-0.005,-0.034,0.039,0.068,-0.068,-0.068,0.049,0.107,-0.205
0.036,-0.02,0.029,0.049,-0.005,-0.034,0.039,0.063,-0.068,-0.068,0.049,0.107,-0.205
0.038,-0.02,0.029,0.049,-0.005,-0.034,0.039,0.059,-0.068,-0.068,0.049,0.107,-0.205
0.04,-0.02,0.034,0.054,-0.005,-0.039,0.044,0.059,-0.068,-0.068,0.049,0.117,-0.195
0.042,-0.02,0.039,0.059,-0.01,-0.039,0.049,0.059,-0.068,-0.068,0.049,0.117,-0.195
0.044,-0.02,0.044,0.063,-0.01,-0.044,0.054,0.059,-0.068,-0.068,0.049,0.117,-0.195
0.046,-0.02,0.049,0.068,-0.015,-0.044,0.059,0.059,-0.068,-0.068,0.049,0.117,-0.195
0.048,-0.02,0.049,0.068,-0.015,-0.044,0.059,0.059,-0.068,-0.068,0.059,0.107,-0.205
0.05,-0.02,0.049,0.068,-0.015,-0.044,0.059,0.059,-0.068,-0.068,0.059,0.107,-0.205
0.052,-0.02,0.049,0.068,-0.015,-0.044,0.059,0.059,-0.068,-0.068,0.059,0.107,-0.205
0.054,-0.02,0.049,0.068,-0.015,-0.044,0.059,0.059,-0.068,-0.068,0.059,0.107,-0.205
0.056,-0.02,0.044,0.063,-0.01,-0.044,0.054,0.059,-0.068,-0.068,0.049,0.117,-0.205
0.058,-0.02,0.039,0.059,-0.01,-0.039,0.049,0.059,-0.068,-0.068,0.049,0.117,-0.205
0.06,-0.02,0.034,0.054,-0.005,-0.039,0.044,0.059,-0.068,-0.068,0.049,0.117,-0.205
0.062,-0.02,0.034,0.054,-0.005,-0.039,0.044,0.054,-0.068,-0.073,0.049,0.102,-0.205
0.064,-0.02,0.044,0.063,-0.01,-0.044,0.054,0.068,-0.063,-0.068,0.054,0.107,-0.21
0.066,-0.024,0.034,0.059,-0.005,-0.044,0.044,0.073,-0.059,-0.059,0.059,0.112,-0.195
0.068,-0.024,0.034,0.059,-0.005,-0.044,0.044,0.078,-0.054,-0.054,0.063,0.122,-0.185
0.07,-0.024,0.034,0.059,-0.005,-0.044,0.044,0.083,-0.049,-0.049,0.068,0.127,-0.185
0.072,-0.02,0.044,0.063,-0.01,-0.044,0.054,0.073,-0.054,-0.059,0.059,0.112,-0.19
0.074,-0.015,0.049,0.063,-0.015,-0.039,0.054,0.073,-0.063,-0.063,0.054,0.107,-0.205
0.076,0.0,0.054,0.054,-0.024,-0.029,0.054,0.073,-0.068,-0.063,0.049,0.102,-0.22
0.078,0.005,0.054,0.049,-0.029,-0.024,0.049,0.073,-0.073,-0.063,0.044,0.098,-0.21
0.08,-0.01,0.044,0.054,-0.015,-0.034,0.049,0.073,-0.073,-0.073,0.044,0.112,-0.215
0.082,-0.01,0.044,0.054,-0.015,-0.034,0.049,0.073,-0.073,-0.073,0.044,0.112,-0.215
0.084,-0.01,0.044,0.054,-0.015,-0.034,0.049,0.073,-0.073,-0.073,0.044,0.112,-0.215
0.086,-0.01,0.029,0.039,-0.01,-0.024,0.034,0.073,-0.073,-0.073,0.044,0.112,-0.215
0.088,-0.02,0.039,0.059,-0.01,-0.039,0.049,0.088,-0.068,-0.068,0.054,0.117,-0.205
0.09,-0.01,0.044,0.054,-0.015,-0.034,0.049,0.088,-0.068,-0.068,0.054,0.117,-0.205
0.092,-0.024,0.029,0.054,0.0,-0.039,0.039,0.088,-0.063,-0.063,0.054,0.117,-0.205
0.094,-0.024,0.024,0.049,0.0,-0.039,0.034,0.088,-0.059,-0.054,0.054,0.117,-0.2
0.096,-0.015,0.015,0.029,0.0,-0.024,0.02,0.073,-0.068,-0.063,0.044,0.112,-0.21
0.098,-0.015,0.024,0.039,-0.005,-0.029,0.029,0.073,-0.068,-0.063,0.044,0.112,-0.21
0.1,-0.015,0.029,0.044,-0.005,-0.029,0.034,0.083,-0.063,-0.063,0.049,0.112,-0.21
0.102,-0.015,0.029,0.044,-0.005,-0.029,0.034,0.088,-0.063,-0.063,0.049,0.107,-0.21
0.104,-0.015,0.024,0.039,-0.005,-0.029,0.029,0.102,-0.054,-0.054,0.063,0.112,-0.22
0.106,-0.02,0.015,0.034,0.005,-0.029,0.024,0.102,-0.049,-0.054,0.063,0.117,-0.22
0.108,-0.02,0.02,0.039,0.0,-0.029,0.029,0.102,-0.049,-0.054,0.063,0.122,-0.22
0.11,-0.02,0.024,0.044,0.0,-0.034,0.034,0.098,-0.054,-0.054,0.063,0.127,-0.22
0.112,-0.015,0.015,0.029,0.0,-0.024,0.02,0.098,-0.063,-0.054,0.054,0.117,-0.229
0.114,-0.01,0.02,0.029,-0.005,-0.02,0.024,0.098,-0.063,-0.054,0.054,0.117,-0.234
0.116,0.0,0.024,0.024,-0.01,-0.015,0.024,0.098,-0.073,-0.054,0.049,0.117,-0.234
0.118,0.005,0.024,0.02,-0.015,-0.01,0.02,0.102,-0.063,-0.054,0.049,0.117,-0.224
0.12,-0.015,0.024,0.039,-0.005,-0.029,0.029,0.117,-0.059,-0.054,0.049,0.117,-0.22
0.122,-0.02,0.02,0.039,0.0,-0.029,0.029,0.122,-0.054,-0.054,0.049,0.117,-0.22
0.124,-0.02,0.015,0.034,0.005,-0.029,0.024,0.127,-0.049,-0.054,0.044,0.117,-0.22
0.126,-0.024,0.005,0.029,0.01,-0.029,0.015,0.132,-0.044,-0.054,0.044,0.117,-0.22
0.128,-0.02,0.01,0.029,0.005,-0.024,0.02,0.137,-0.054,-0.063,0.049,0.107,-0.224
0.13,-0.015,0.015,0.029,0.0,-0.024,0.02,0.142,-0.059,-0.068,0.049,0.102,-0.239
0.132,-0.01,0.01,0.02,0.0,-0.015,0.015,0.146,-0.059,-0.068,0.049,0.102,-0.244
0.134,-0.005,0.015,0.02,-0.005,-0.015,0.015,0.151,-0.059,-0.068,0.049,0.102,-0.249
0.136,-0.01,0.01,0.02,0.0,-0.015,0.015,0.156,-0.063,-0.078,0.044,0.098,-0.264
0.138,-0.01,0.01,0.02,0.0,-0.015,0.015,0.156,-0.068,-0.078,0.039,0.098,-0.264
0.14,-0.015,0.01,0.024,0.005,-0.02,0.015,0.156,-0.073,-0.078,0.034,0.098,-0.264
0.142,-0.015,0.024,0.039,-0.005,-0.029,0.029,0.156,-0.078,-0.078,0.029,0.093,-0.264
