time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,0.0,0.102,0.102,-0.049,-0.054,0.102,0.122,0.102,0.015,-0.083,-0.093,-0.512
0.002,-0.063,0.039,0.102,0.015,-0.083,0.068,0.107,0.078,0.0,-0.088,-0.107,-0.532
0.004,-0.068,0.02,0.088,0.024,-0.078,0.054,0.107,0.068,-0.005,-0.093,-0.107,-0.542
0.006,-0.049,0.034,0.083,0.01,-0.068,0.059,0.117,0.063,0.015,-0.078,-0.093,-0.512
0.008,-0.063,0.005,0.068,0.029,-0.068,0.034,0.098,0.044,0.005,-0.093,-0.102,-0.512
0.01,-0.059,-0.015,0.044,0.039,-0.054,0.015,0.059,0.015,-0.02,-0.122,-0.117,-0.532
0.012,-0.029,0.024,0.054,0.005,-0.044,0.039,0.049,0.015,-0.01,-0.112,-0.102,-0.532
0.014,-0.054,0.024,0.078,0.015,-0.068,0.049,0.044,0.024,0.005,-0.093,-0.093,-0.532
0.016,-0.078,0.015,0.093,0.034,-0.088,0.054,0.034,0.029,0.005,-0.093,-0.102,-0.532
0.018,-0.073,0.024,0.098,0.024,-0.088,0.059,0.034,0.034,0.01,-0.093,-0.107,-0.522
0.02,-0.063,0.029,0.093,0.02,-0.078,0.059,0.024,0.039,0.02,-0.088,-0.112,-0.517
0.022,-0.073,0.015,0.088,0.029,-0.083,0.049,0.02,0.039,0.024,-0.088,-0.117,-0.532
0.024,-0.088,0.005,0.093,0.044,-0.093,0.049,0.024,0.044,0.029,-0.078,-0.107,-0.532
0.026,-0.088,-0.02,0.068,0.054,-0.078,0.024,0.005,0.029,0.02,-0.093,-0.112,-0.537
0.028,-0.102,-0.049,0.054,0.078,-0.078,0.0,0.005,0.034,0.024,-0.102,-0.107,-0.542
0.03,-0.078,-0.005,0.073,0.044,-0.078,0.034,0.034,0.068,0.054,-0.073,-0.088,-0.512
0.032,-0.005,0.059,0.063,-0.024,-0.034,0.059,0.049,0.093,0.078,-0.068,-0.078,-0.488
0.034,0.039,0.083,0.044,-0.059,-0.005,0.063,0.054,0.107,0.093,-0.073,-0.083,-0.478
0.036,-0.02,0.049,0.068,-0.015,-0.044,0.059,0.049,0.107,0.083,-0.083,-0.088,-0.483
0.038,-0.068,0.02,0.088,0.024,-0.078,0.054,0.034,0.093,0.083,-0.088,-0.088,-0.503
0.04,-0.029,0.039,0.068,-0.005,-0.049,0.054,0.029,0.107,0.112,-0.054,-0.068,-0.503
0.042,0.059,0.107,0.049,-0.083,0.005,0.078,0.054,0.137,0.142,-0.015,-0.044,-0.503
0.044,0.029,0.073,0.044,-0.049,-0.01,0.059,0.034,0.132,0.132,-0.015,-0.049,-0.517
0.046,-0.02,0.005,0.024,0.01,-0.024,0.015,0.0,0.107,0.107,-0.039,-0.093,-0.547
0.048,-0.039,-0.02,0.02,0.029,-0.029,0.0,0.0,0.117,0.117,-0.039,-0.078,-0.532
0.05,-0.029,0.024,0.054,0.005,-0.044,0.039,0.029,0.151,0.151,-0.005,-0.034,-0.493
0.052,-0.01,0.034,0.044,-0.01,-0.029,0.039,0.029,0.161,0.156,-0.024,-0.034,-0.478
0.054,-0.015,0.024,0.039,-0.005,-0.029,0.029,0.024,0.161,0.171,-0.034,-0.059,-0.478
0.056,-0.034,0.024,0.059,0.005,-0.049,0.039,0.02,0.171,0.181,-0.024,-0.059,-0.483
0.058,-0.039,0.029,0.068,0.005,-0.054,0.049,0.015,0.181,0.185,-0.015,-0.054,-0.508
0.06,0.015,0.088,0.073,-0.049,-0.029,0.078,0.034,0.2,0.215,0.015,-0.039,-0.493
0.062,-0.005,0.059,0.063,-0.024,-0.034,0.059,0.024,0.19,0.215,0.005,-0.054,-0.512
0.064,-0.063,0.01,0.073,0.029,-0.068,0.039,0.024,0.19,0.21,-0.015,-0.054,-0.527
0.066,-0.044,-0.005,0.039,0.024,-0.044,0.015,0.01,0.185,0.205,-0.024,-0.068,-0.547
0.068,-0.005,0.005,0.01,0.0,-0.01,0.005,0.015,0.195,0.22,-0.005,-0.063,-0.542
0.07,-0.034,-0.01,0.024,0.024,-0.029,0.005,0.02,0.21,0.224,0.01,-0.063,-0.542
0.072,-0.063,0.0,0.063,0.034,-0.063,0.029,0.029,0.22,0.239,0.015,-0.049,-0.522
0.074,-0.029,0.015,0.044,0.01,-0.039,0.029,0.02,0.22,0.244,0.005,-0.059,-0.512
0.076,0.005,0.034,0.029,-0.02,-0.015,0.029,0.015,0.224,0.239,-0.005,-0.059,-0.503
0.078,-0.039,0.005,0.044,0.02,-0.044,0.024,0.005,0.22,0.229,-0.015,-0.073,-0.508
0.08,-0.098,-0.034,0.063,0.068,-0.083,0.015,-0.005,0.205,0.224,-0.029,-0.088,-0.512
