time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-0.107,-0.063,0.044,0.088,-0.078,-0.01,0.015,-0.039,-0.073,-0.127,-0.156,-0.073
0.002,-0.088,-0.068,0.02,0.078,-0.054,-0.024,0.01,-0.039,-0.073,-0.122,-0.156,-0.078
0.004,-0.088,-0.063,0.024,0.078,-0.059,-0.02,0.02,-0.024,-0.068,-0.107,-0.142,-0.068
0.006,-0.088,-0.073,0.015,0.083,-0.054,-0.029,0.015,-0.029,-0.063,-0.098,-0.142,-0.063
0.008,-0.073,-0.078,-0.005,0.078,-0.034,-0.044,0.015,-0.029,-0.063,-0.093,-0.142,-0.068
0.01,-0.073,-0.078,-0.005,0.078,-0.034,-0.044,0.024,-0.02,-0.059,-0.093,-0.146,-0.073
0.012,-0.068,-0.078,-0.01,0.073,-0.029,-0.044,0.029,-0.02,-0.059,-0.093,-0.151,-0.073
0.014,-0.068,-0.068,0.0,0.068,-0.034,-0.034,0.034,-0.02,-0.059,-0.102,-0.156,-0.078
0.016,-0.078,-0.068,0.01,0.073,-0.044,-0.029,0.029,-0.029,-0.068,-0.117,-0.161,-0.078
0.018,-0.083,-0.063,0.02,0.073,-0.054,-0.024,0.029,-0.034,-0.073,-0.122,-0.161,-0.078
0.02,-0.088,-0.049,0.039,0.068,-0.063,-0.005,0.024,-0.039,-0.068,-0.117,-0.156,-0.078
0.022,-0.093,-0.054,0.039,0.073,-0.068,-0.01,0.02,-0.034,-0.068,-0.112,-0.151,-0.068
0.024,-0.078,-0.044,0.034,0.063,-0.059,-0.005,0.015,-0.034,-0.063,-0.107,-0.156,-0.073
0.026,-0.078,-0.059,0.02,0.068,-0.049,-0.02,0.024,-0.024,-0.049,-0.088,-0.146,-0.063
0.028,-0.083,-0.073,0.01,0.078,-0.049,-0.034,0.034,-0.01,-0.044,-0.078,-0.142,-0.059
0.03,-0.073,-0.073,0.0,0.073,-0.039,-0.039,0.034,-0.01,-0.049,-0.078,-0.146,-0.068
0.032,-0.073,-0.078,-0.005,0.078,-0.034,-0.044,0.044,-0.01,-0.054,-0.088,-0.151,-0.073
0.034,-0.059,-0.068,-0.01,0.063,-0.024,-0.039,0.044,-0.015,-0.059,-0.098,-0.156,-0.078
0.036,-0.078,-0.068,0.01,0.073,-0.044,-0.029,0.039,-0.02,-0.059,-0.107,-0.156,-0.083
0.038,-0.107,-0.059,0.049,0.083,-0.078,-0.005,0.039,-0.024,-0.054,-0.107,-0.156,-0.078
0.04,-0.098,-0.044,0.054,0.073,-0.078,0.005,0.034,-0.029,-0.054,-0.112,-0.151,-0.073
0.042,-0.073,-0.034,0.039,0.054,-0.059,0.0,0.024,-0.039,-0.059,-0.112,-0.156,-0.078
0.044,-0.059,-0.034,0.024,0.049,-0.044,-0.005,0.02,-0.029,-0.059,-0.102,-0.156,-0.078
0.046,-0.073,-0.039,0.034,0.059,-0.054,-0.005,0.039,-0.005,-0.039,-0.078,-0.137,-0.063
0.048,-0.083,-0.059,0.024,0.073,-0.054,-0.02,0.054,0.01,-0.024,-0.068,-0.137,-0.063
0.05,-0.083,-0.054,0.029,0.068,-0.059,-0.015,0.059,0.01,-0.02,-0.068,-0.137,-0.063
