time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-0.068,-0.078,-0.01,0.073,-0.029,-0.044,0.068,0.01,0.01,0.049,0.01,0.01
0.002,-0.068,-0.078,-0.01,0.073,-0.029,-0.044,0.068,0.01,0.01,0.049,0.01,0.01
0.004,-0.068,-0.078,-0.01,0.073,-0.029,-0.044,0.068,0.01,0.01,0.049,0.01,0.01
0.006,-0.068,-0.078,-0.01,0.073,-0.029,-0.044,0.068,0.01,0.01,0.049,0.01,0.01
0.008,-0.078,-0.078,0.0,0.078,-0.039,-0.039,0.068,0.02,0.024,0.063,0.024,0.015
0.01,-0.078,-0.078,0.0,0.078,-0.039,-0.039,0.068,0.029,0.029,0.068,0.029,0.02
0.012,-0.078,-0.078,0.0,0.078,-0.039,-0.039,0.068,0.039,0.034,0.073,0.034,0.024
0.014,-0.078,-0.078,0.0,0.078,-0.039,-0.039,0.068,0.049,0.039,0.078,0.039,0.029
0.016,-0.073,-0.068,0.005,0.073,-0.039,-0.034,0.059,0.059,0.049,0.088,0.049,0.039
0.018,-0.068,-0.068,0.0,0.068,-0.034,-0.034,0.059,0.059,0.059,0.088,0.049,0.039
0.02,-0.063,-0.068,-0.005,0.068,-0.029,-0.039,0.059,0.059,0.068,0.088,0.049,0.039
0.022,-0.059,-0.068,-0.01,0.063,-0.024,-0.039,0.059,0.059,0.078,0.088,0.049,0.039
0.024,-0.044,-0.059,-0.015,0.054,-0.015,-0.039,0.059,0.078,0.083,0.098,0.068,0.044
0.026,-0.039,-0.059,-0.02,0.049,-0.01,-0.039,0.059,0.088,0.088,0.107,0.078,0.049
0.028,-0.034,-0.059,-0.024,0.049,-0.005,-0.044,0.059,0.098,0.093,0.117,0.088,0.054
0.03,-0.029,-0.059,-0.029,0.044,0.0,-0.044,0.059,0.107,0.098,0.127,0.098,0.059
0.032,-0.02,-0.039,-0.02,0.029,0.0,-0.029,0.049,0.112,0.112,0.132,0.107,0.063
0.034,-0.02,-0.029,-0.01,0.024,-0.005,-0.02,0.049,0.117,0.117,0.137,0.107,0.068
0.036,-0.02,-0.02,0.0,0.02,-0.01,-0.01,0.049,0.122,0.122,0.142,0.107,0.073
0.038,-0.02,-0.01,0.01,0.015,-0.015,0.0,0.049,0.127,0.127,0.146,0.107,0.078
0.04,-0.005,-0.015,-0.01,0.01,0.0,-0.015,0.049,0.142,0.137,0.166,0.117,0.088
0.042,0.0,-0.02,-0.02,0.01,0.01,-0.02,0.049,0.146,0.146,0.176,0.127,0.088
0.044,0.005,-0.024,-0.029,0.01,0.015,-0.029,0.049,0.151,0.156,0.185,0.137,0.088
0.046,0.01,-0.029,-0.039,0.01,0.024,-0.034,0.049,0.156,0.166,0.195,0.146,0.088
0.048,0.015,-0.02,-0.034,0.005,0.024,-0.029,0.059,0.166,0.171,0.21,0.166,0.102
0.05,0.02,-0.02,-0.039,0.0,0.029,-0.029,0.059,0.176,0.176,0.215,0.176,0.107
0.052,0.024,-0.02,-0.044,0.0,0.034,-0.034,0.059,0.185,0.181,0.22,0.185,0.112
0.054,0.029,-0.02,-0.049,-0.005,0.039,-0.034,0.059,0.195,0.185,0.224,0.195,0.117
0.056,0.034,-0.01,-0.044,-0.01,0.039,-0.029,0.049,0.195,0.19,0.224,0.185,0.117
0.058,0.039,0.0,-0.039,-0.02,0.039,-0.02,0.049,0.195,0.195,0.224,0.185,0.117
0.06,0.044,0.01,-0.034,-0.024,0.039,-0.015,0.049,0.195,0.2,0.224,0.185,0.117
0.062,0.049,0.02,-0.029,-0.034,0.039,-0.005,0.049,0.195,0.205,0.224,0.185,0.117
0.064,0.049,0.029,-0.02,-0.039,0.034,0.005,0.049,0.195,0.2,0.234,0.195,0.117
0.066,0.049,0.029,-0.02,-0.039,0.034,0.005,0.049,0.195,0.195,0.234,0.195,0.117
0.068,0.049,0.029,-0.02,-0.039,0.034,0.005,0.049,0.195,0.19,0.234,0.195,0.117
0.07,0.049,0.029,-0.02,-0.039,0.034,0.005,0.049,0.195,0.185,0.234,0.195,0.117
0.072,0.059,0.02,-0.039,-0.039,0.049,-0.01,0.039,0.195,0.195,0.229,0.195,0.117
0.074,0.059,0.02,-0.039,-0.039,0.049,-0.01,0.039,0.195,0.195,0.224,0.195,0.117
0.076,0.059,0.02,-0.039,-0.039,0.049,-0.01,0.039,0.195,0.195,0.22,0.195,0.117
0.078,0.059,0.02,-0.039,-0.039,0.049,-0.01,0.039,0.195,0.195,0.215,0.195,0.117
0.08,0.068,0.02,-0.049,-0.044,0.059,-0.015,0.039,0.185,0.185,0.215,0.195,0.117
