time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,0.01,-0.068,-0.078,0.029,0.044,-0.073,0.195,0.088,-0.059,-0.117,-0.098,-0.078
0.002,0.01,-0.068,-0.078,0.029,0.044,-0.073,0.195,0.088,-0.059,-0.117,-0.098,-0.078
0.004,0.01,-0.068,-0.078,0.029,0.044,-0.073,0.195,0.088,-0.059,-0.117,-0.098,-0.078
0.006,0.01,-0.068,-0.078,0.029,0.044,-0.073,0.195,0.088,-0.059,-0.117,-0.098,-0.078
0.008,0.02,-0.068,-0.088,0.024,0.054,-0.078,0.185,0.078,-0.054,-0.107,-0.093,-0.068
0.01,0.02,-0.068,-0.088,0.024,0.054,-0.078,0.185,0.078,-0.049,-0.098,-0.088,-0.068
0.012,0.02,-0.068,-0.088,0.024,0.054,-0.078,0.185,0.078,-0.044,-0.088,-0.083,-0.068
0.014,0.02,-0.068,-0.088,0.024,0.054,-0.078,0.185,0.078,-0.039,-0.078,-0.078,-0.068
0.016,0.02,-0.063,-0.083,0.024,0.049,-0.073,0.185,0.073,-0.039,-0.063,-0.063,-0.063
0.018,0.02,-0.059,-0.078,0.02,0.049,-0.068,0.185,0.068,-0.039,-0.059,-0.059,-0.059
0.02,0.02,-0.054,-0.073,0.02,0.044,-0.063,0.185,0.063,-0.039,-0.054,-0.054,-0.054
0.022,0.02,-0.049,-0.068,0.015,0.044,-0.059,0.185,0.059,-0.039,-0.049,-0.049,-0.049
0.024,0.024,-0.044,-0.068,0.01,0.044,-0.059,0.181,0.054,-0.039,-0.039,-0.049,-0.049
0.026,0.029,-0.039,-0.068,0.005,0.049,-0.054,0.176,0.049,-0.039,-0.039,-0.049,-0.049
0.028,0.034,-0.034,-0.068,0.0,0.049,-0.054,0.171,0.044,-0.039,-0.039,-0.049,-0.049
0.03,0.039,-0.029,-0.068,-0.005,0.054,-0.049,0.166,0.039,-0.039,-0.039,-0.049,-0.049
0.032,0.034,-0.02,-0.054,-0.005,0.044,-0.039,0.166,0.029,-0.039,-0.039,-0.039,-0.049
0.034,0.029,-0.02,-0.049,-0.005,0.039,-0.034,0.166,0.029,-0.039,-0.039,-0.039,-0.049
0.036,0.024,-0.02,-0.044,0.0,0.034,-0.034,0.166,0.029,-0.039,-0.039,-0.039,-0.049
0.038,0.02,-0.02,-0.039,0.0,0.029,-0.029,0.166,0.029,-0.039,-0.039,-0.039,-0.049
0.04,0.02,-0.024,-0.044,0.005,0.029,-0.034,0.156,0.015,-0.044,-0.039,-0.049,-0.049
0.042,0.02,-0.029,-0.049,0.005,0.034,-0.039,0.156,0.01,-0.049,-0.039,-0.049,-0.049
0.044,0.02,-0.034,-0.054,0.01,0.034,-0.044,0.156,0.005,-0.054,-0.039,-0.049,-0.049
0.046,0.02,-0.039,-0.059,0.01,0.039,-0.049,0.156,0.0,-0.059,-0.039,-0.049,-0.049
0.048,0.01,-0.039,-0.049,0.015,0.029,-0.044,0.151,-0.01,-0.059,-0.049,-0.059,-0.059
0.05,0.01,-0.039,-0.049,0.015,0.029,-0.044,0.146,-0.01,-0.059,-0.049,-0.059,-0.059
0.052,0.01,-0.039,-0.049,0.015,0.029,-0.044,0.142,-0.01,-0.059,-0.049,-0.059,-0.059
