time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,0.00021939620688464173,0.002457237517107987,0.0022378413102233452,-0.001294437620619386,-0.0010750414137347445,0.0023475394136656664,0.0,0.00021939620688464173,-0.0020403847240271678,-0.0020403847240271678,-0.0009653433102924235,-0.0009653433102924235
0.002,0.001642251964795738,0.017383999454042915,0.015741747489247174,-0.009239524368181339,-0.007509513920631745,0.016508024419923883,0.0,0.0013131576544687755,-0.0143624490140291,-0.0143624490140291,-0.006852935093397357,-0.006852935093397357
0.004,0.005682719494937543,0.05525839371907846,0.04959761384482938,-0.029739090794047317,-0.023333651651126084,0.0520887445579925,-0.00010969810344232086,0.003274190599465098,-0.045666457002485075,-0.04555675889904275,-0.022025650661720495,-0.022135348765162814
0.006,0.01209274768224408,0.10509809162222436,0.09315859932611563,-0.05750987199643692,-0.04283784770263104,0.09817832107951491,-0.0007662769306767086,0.004226052163781921,-0.0877876793144114,-0.08713110048717701,-0.0430236524127702,-0.043767989722758444
0.008,0.017851395053766202,0.13608981726614422,0.11869715703777142,-0.07595303593426592,-0.05285142693092699,0.1257793172846985,-0.002183976023524616,0.00255540671369068,-0.11661275937314426,-0.11508536217685403,-0.05867414216186708,-0.060924259006141
0.01,0.020004873418627694,0.1344265941648459,0.1151717450225429,-0.07630453207975922,-0.04955135124392412,0.1229667581272431,-0.0032032406578314434,-0.00047613080826128663,-0.11930627788459053,-0.11806922683681859,-0.06276979124047487,-0.06682745472738172
0.012,0.018891218315511896,0.11915858282465196,0.10094551039688729,-0.06755920404173327,-0.04294545335736409,0.10866579522457347,-0.00251991106968046,-0.002880821824698536,-0.10791869220510063,-0.10981063800934125,-0.0606892464702377,-0.06573332386305857
0.014,0.016267297122604506,0.11149745651480168,0.09546002660342855,-0.06133356164254784,-0.0418582522971222,0.10270630932643524,-0.0013299841012329922,-0.004562926528867297,-0.10096988887686496,-0.10790832861682044,-0.06042084436955065,-0.06549619133301447
0.016,0.012924266601478194,0.1102230593192417,0.0971273226509471,-0.05836262223010863,-0.04408634352952937,0.10284728169124951,-0.0012859733803691645,-0.005182452055022315,-0.10277768802719166,-0.11294119600791212,-0.061932547419780076,-0.06727439270884202
0.018,0.012348690595533684,0.10700438614490557,0.09444668323247636,-0.056752191185418924,-0.0420866682702032,0.09925883494500116,-0.0002849024663591933,-0.002461997605561254,-0.10475766493843683,-0.11347362846947988,-0.05876117546286123,-0.0655195733806777
0.02,0.020643641918631873,0.10554777738971426,0.08488704968102635,-0.06101736989070406,-0.03271678709180749,0.09363466701717152,0.004541251517838154,0.004463965916231331,-0.10015893145865483,-0.10426757584589676,-0.04828255014476297,-0.05678009911512953
