time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-0.0010750414137347445,-0.000636248999965461,0.00043879241376928345,0.0008556452068501026,-0.0007459471034077819,-0.00010969810344232086,-0.00043879241376928345,-0.005989516447950719,-0.001294437620619386,-0.0042782260342505134,-0.002566935620550308,-0.00021939620688464173
0.002,-0.007509513920631745,-0.00444440619792491,0.0030651077227068346,0.005976960059278327,-0.005210683128601619,-0.0007662769306767086,-0.0030651077227068346,-0.041838720414948294,-0.00904206778198516,-0.029884800296391636,-0.017930880177834983,-0.0015325538613534173
0.004,-0.023553047858010726,-0.013939558936373692,0.00961348892163703,0.01874630339719221,-0.01634293116678295,-0.0024033722304092576,-0.00961348892163703,-0.1312241237803455,-0.028359792318829236,-0.09373151698596105,-0.056238910191576626,-0.004806744460818515
0.006,-0.044260703460542145,-0.02619511021134126,0.018065593249200873,0.0352279068359417,-0.030711508523641483,-0.004516398312300218,-0.018065593249200873,-0.24659534785159196,-0.05329350008514257,-0.1761395341797085,-0.10568372050782511,-0.009032796624600437
0.008,-0.05678219635762648,-0.03382518588792888,0.02295701046969759,0.04530369112277767,-0.03929019324674748,-0.006013497876030199,-0.02326416515933609,-0.3164676492387898,-0.06845815817867143,-0.2262990594070037,-0.13580137526489072,-0.011807599545175757
0.01,-0.0555241968108809,-0.034393813198405385,0.02113038361247552,0.04495900500464314,-0.0377607167748325,-0.007198288229810651,-0.02338565712181263,-0.31022507155188406,-0.06757838519577905,-0.2233721692653046,-0.13411073808325275,-0.012864022598267886
0.012,-0.04838016308362244,-0.033439902204186904,0.014940260879435546,0.04091003264390468,-0.031166536848022657,-0.009743495795882028,-0.022545678158700497,-0.27282597015899623,-0.06105233857219591,-0.20061939379282384,-0.12032672570130479,-0.014680247130945545
0.014,-0.045282593283000175,-0.03583269877168217,0.009449894511318002,0.040557646027341174,-0.026904176618761128,-0.013653469408580041,-0.0253751570502869,-0.26008447958211517,-0.061416404765327864,-0.1970128411559452,-0.11715653976972329,-0.018274142192559656
0.016,-0.04754295937087699,-0.03994526937691929,0.007597689993957705,0.04374411437389813,-0.027085192443939005,-0.016636982309270656,-0.03150722214095145,-0.27836235135170345,-0.06956693294914634,-0.21411667010123878,-0.12510914714222185,-0.02129084810785785
0.018,-0.05030745717447776,-0.0426378237831629,0.007669633391314869,0.046472640478820326,-0.028475203883156747,-0.017844181209528236,-0.036247561834850166,-0.29866401083811683,-0.07782074487588994,-0.22943354676957678,-0.1314533562759736,-0.02159829673170585
