time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-0.024,-0.02,0.005,0.024,-0.015,-0.01,0.005,-0.063,-0.146,-0.098,-0.034,-0.044
0.002,-0.044,-0.024,0.02,0.034,-0.034,-0.005,-0.005,-0.059,-0.127,-0.073,-0.015,-0.02
0.004,-0.034,-0.039,-0.005,0.039,-0.015,-0.024,-0.005,-0.024,-0.073,-0.02,0.034,0.01
0.006,-0.005,-0.039,-0.034,0.024,0.015,-0.039,-0.005,0.015,-0.01,0.059,0.098,0.054
0.008,0.02,-0.049,-0.068,0.015,0.044,-0.059,-0.01,0.039,0.054,0.127,0.166,0.098
0.01,0.098,-0.015,-0.112,-0.039,0.102,-0.063,-0.01,0.068,0.112,0.215,0.264,0.176
0.012,0.171,-0.01,-0.181,-0.078,0.176,-0.098,-0.02,0.063,0.171,0.293,0.381,0.268
0.014,0.215,-0.044,-0.259,-0.083,0.234,-0.151,-0.054,0.029,0.21,0.366,0.493,0.361
0.016,0.298,-0.029,-0.327,-0.132,0.312,-0.181,-0.083,0.005,0.278,0.473,0.654,0.488
0.018,0.4,0.005,-0.395,-0.2,0.395,-0.195,-0.166,-0.049,0.366,0.61,0.859,0.639
0.02,0.473,0.034,-0.439,-0.254,0.454,-0.205,-0.293,-0.146,0.464,0.776,1.108,0.844
0.022,0.581,0.088,-0.493,-0.332,0.537,-0.205,-0.434,-0.264,0.532,0.908,1.327,1.025
0.024,0.708,0.151,-0.556,-0.429,0.63,-0.205,-0.571,-0.39,0.6,1.049,1.547,1.205
0.026,0.81,0.205,-0.605,-0.508,0.708,-0.2,-0.678,-0.488,0.673,1.137,1.708,1.337
0.028,0.874,0.151,-0.722,-0.512,0.795,-0.288,-0.727,-0.547,0.664,1.093,1.645,1.244
0.03,0.83,-0.059,-0.888,-0.386,0.859,-0.473,-0.722,-0.62,0.483,0.81,1.249,0.878
0.032,0.742,-0.229,-0.971,-0.254,0.854,-0.6,-0.722,-0.771,0.151,0.371,0.732,0.464
0.034,0.62,-0.337,-0.956,-0.142,0.786,-0.649,-0.717,-0.917,-0.161,-0.01,0.327,0.166
0.036,0.468,-0.41,-0.878,-0.029,0.673,-0.644,-0.698,-1.044,-0.415,-0.312,0.024,-0.049
0.038,0.337,-0.449,-0.786,0.059,0.561,-0.62,-0.683,-1.171,-0.678,-0.61,-0.259,-0.224
0.04,0.195,-0.449,-0.644,0.127,0.42,-0.547,-0.63,-1.279,-0.956,-0.927,-0.522,-0.366
0.042,0.093,-0.429,-0.522,0.171,0.307,-0.478,-0.551,-1.303,-1.161,-1.157,-0.717,-0.464
0.044,0.0,-0.425,-0.425,0.215,0.21,-0.425,-0.459,-1.269,-1.249,-1.259,-0.805,-0.508
0.046,-0.083,-0.395,-0.312,0.239,0.112,-0.356,-0.386,-1.157,-1.171,-1.181,-0.761,-0.493
0.048,-0.156,-0.312,-0.156,0.234,0.0,-0.234,-0.346,-1.025,-1.03,-1.039,-0.669,-0.434
0.05,-0.205,-0.254,-0.049,0.229,-0.078,-0.151,-0.317,-0.878,-0.869,-0.874,-0.571,-0.376
0.052,-0.2,-0.205,-0.005,0.205,-0.098,-0.107,-0.283,-0.712,-0.703,-0.703,-0.464,-0.317
