time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-0.063,-0.156,-0.093,0.112,0.015,-0.127,-0.01,-0.063,-0.01,-0.073,-0.015,-0.078
0.002,-0.029,-0.112,-0.083,0.073,0.024,-0.098,0.0,-0.049,0.01,-0.054,0.005,-0.063
0.004,-0.044,-0.117,-0.073,0.083,0.015,-0.098,0.0,-0.044,0.015,-0.054,0.01,-0.063
0.006,-0.044,-0.102,-0.059,0.073,0.005,-0.083,0.01,-0.039,0.02,-0.049,0.015,-0.059
0.008,-0.024,-0.073,-0.049,0.049,0.01,-0.063,0.024,-0.024,0.034,-0.034,0.029,-0.054
0.01,-0.049,-0.093,-0.044,0.073,-0.005,-0.068,0.02,-0.029,0.024,-0.039,0.02,-0.054
0.012,-0.049,-0.078,-0.029,0.063,-0.01,-0.054,0.024,-0.029,0.029,-0.039,0.02,-0.059
0.014,-0.024,-0.063,-0.039,0.044,0.005,-0.054,0.034,-0.029,0.029,-0.039,0.02,-0.054
0.016,-0.034,-0.088,-0.054,0.063,0.01,-0.073,0.044,-0.029,0.049,-0.029,0.029,-0.039
0.018,-0.054,-0.112,-0.059,0.083,0.0,-0.088,0.054,-0.024,0.049,-0.02,0.034,-0.029
0.02,-0.039,-0.102,-0.063,0.073,0.01,-0.083,0.059,-0.02,0.049,-0.02,0.034,-0.039
0.022,-0.02,-0.102,-0.083,0.063,0.029,-0.093,0.054,-0.02,0.044,-0.024,0.039,-0.039
0.024,-0.059,-0.112,-0.054,0.088,-0.005,-0.083,0.034,-0.02,0.049,-0.02,0.039,-0.044
0.026,-0.049,-0.127,-0.078,0.088,0.015,-0.102,0.034,-0.015,0.054,-0.02,0.044,-0.039
0.028,-0.063,-0.146,-0.083,0.107,0.01,-0.117,0.034,-0.024,0.039,-0.029,0.034,-0.054
0.03,-0.063,-0.137,-0.073,0.102,0.005,-0.107,0.039,-0.02,0.044,-0.024,0.039,-0.054
0.032,-0.078,-0.127,-0.049,0.102,-0.015,-0.088,0.059,-0.01,0.054,-0.01,0.049,-0.039
0.034,-0.078,-0.127,-0.049,0.102,-0.015,-0.088,0.054,-0.015,0.049,-0.02,0.039,-0.044
0.036,-0.049,-0.107,-0.059,0.078,0.005,-0.083,0.049,-0.029,0.039,-0.029,0.029,-0.054
0.038,-0.015,-0.088,-0.073,0.054,0.029,-0.083,0.063,-0.015,0.054,-0.024,0.044,-0.039
0.04,-0.029,-0.102,-0.073,0.068,0.02,-0.088,0.059,-0.005,0.049,-0.029,0.034,-0.054
0.042,-0.029,-0.117,-0.088,0.073,0.029,-0.102,0.054,0.02,0.073,-0.02,0.039,-0.063
0.044,-0.063,-0.146,-0.083,0.107,0.01,-0.117,0.054,0.078,0.122,0.0,0.049,-0.068
0.046,-0.083,-0.171,-0.088,0.127,0.0,-0.132,0.044,0.176,0.2,0.034,0.073,-0.078
0.048,-0.078,-0.166,-0.088,0.122,0.005,-0.127,0.054,0.264,0.288,0.078,0.107,-0.078
0.05,-0.078,-0.166,-0.088,0.122,0.005,-0.127,0.039,0.195,0.264,0.098,0.127,-0.078
0.052,-0.063,-0.142,-0.078,0.102,0.005,-0.112,0.02,0.083,0.229,0.176,0.22,-0.024
0.054,-0.044,-0.132,-0.088,0.088,0.02,-0.112,0.005,0.02,0.239,0.307,0.366,0.073
