time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,0.0,-0.049,-0.049,0.024,0.024,-0.049,0.044,0.015,-0.063,0.005,0.034,0.073
0.002,-0.054,-0.112,-0.059,0.083,0.0,-0.088,0.107,0.039,-0.083,-0.044,-0.01,0.005
0.004,-0.049,-0.107,-0.059,0.078,0.005,-0.083,0.112,0.054,-0.068,-0.029,0.005,-0.01
0.006,-0.02,-0.117,-0.098,0.068,0.039,-0.107,0.156,0.068,-0.049,-0.034,0.01,0.02
0.008,-0.044,-0.195,-0.151,0.122,0.054,-0.176,0.132,0.078,-0.039,-0.054,-0.073,-0.049
0.01,-0.049,-0.268,-0.22,0.161,0.083,-0.244,0.112,0.146,-0.005,-0.024,-0.112,-0.073
0.012,-0.054,-0.288,-0.234,0.171,0.088,-0.264,0.156,0.21,0.063,0.034,-0.107,-0.088
0.014,0.0,-0.249,-0.249,0.127,0.122,-0.249,0.171,0.303,0.146,0.049,-0.039,-0.063
0.016,0.01,-0.264,-0.273,0.127,0.142,-0.268,0.161,0.356,0.224,0.034,-0.024,-0.059
0.018,0.005,-0.244,-0.249,0.122,0.127,-0.249,0.224,0.4,0.283,0.142,0.005,-0.01
0.02,0.02,-0.171,-0.19,0.078,0.102,-0.181,0.195,0.41,0.322,0.21,0.029,0.01
0.022,0.01,-0.112,-0.122,0.054,0.063,-0.117,0.195,0.4,0.361,0.273,0.151,0.078
0.024,0.034,-0.029,-0.063,0.0,0.049,-0.049,0.176,0.395,0.386,0.346,0.264,0.137
0.026,0.039,0.068,0.029,-0.054,0.005,0.049,0.2,0.356,0.381,0.41,0.395,0.229
0.028,0.029,0.166,0.137,-0.098,-0.054,0.151,0.19,0.322,0.376,0.498,0.498,0.381
0.03,0.054,0.278,0.224,-0.166,-0.088,0.249,0.102,0.229,0.395,0.678,0.683,0.6
0.032,0.049,0.376,0.327,-0.21,-0.142,0.351,0.044,0.044,0.342,0.786,0.864,0.737
0.034,0.054,0.488,0.434,-0.268,-0.19,0.459,0.005,-0.093,0.268,0.908,1.025,0.844
0.036,0.068,0.595,0.527,-0.332,-0.229,0.561,-0.059,-0.361,0.127,0.981,1.132,0.966
0.038,0.039,0.639,0.6,-0.337,-0.283,0.62,-0.156,-0.703,-0.083,0.952,1.23,1.069
0.04,0.093,0.727,0.634,-0.41,-0.273,0.678,-0.288,-0.986,-0.288,0.961,1.327,1.166
0.042,0.107,0.761,0.654,-0.434,-0.273,0.708,-0.434,-1.235,-0.478,1.064,1.332,1.254
0.044,0.049,0.752,0.703,-0.4,-0.327,0.727,-0.512,-1.488,-0.669,0.903,1.313,1.259
0.046,0.01,0.766,0.756,-0.386,-0.376,0.761,-0.532,-1.659,-0.834,0.771,1.244,1.181
0.048,-0.049,0.708,0.756,-0.327,-0.405,0.732,-0.527,-1.791,-0.991,0.59,1.03,1.098
0.05,-0.107,0.6,0.708,-0.244,-0.41,0.654,-0.571,-1.84,-1.103,0.317,0.708,0.883
0.052,-0.151,0.449,0.6,-0.146,-0.376,0.522,-0.61,-1.859,-1.196,0.044,0.41,0.669
0.054,-0.161,0.342,0.503,-0.088,-0.332,0.42,-0.649,-1.889,-1.327,-0.356,-0.005,0.395
0.056,-0.195,0.205,0.4,-0.005,-0.298,0.303,-0.654,-1.908,-1.484,-0.878,-0.478,0.039
0.058,-0.244,0.059,0.303,0.093,-0.273,0.181,-0.542,-1.845,-1.596,-1.244,-0.8,-0.166
0.06,-0.229,0.005,0.234,0.112,-0.234,0.117,-0.517,-1.688,-1.581,-1.342,-0.917,-0.273
0.062,-0.293,-0.151,0.142,0.224,-0.22,-0.005,-0.488,-1.503,-1.503,-1.274,-0.878,-0.312
0.064,-0.244,-0.195,0.049,0.22,-0.146,-0.073,-0.405,-1.298,-1.327,-1.098,-0.761,-0.322
0.066,-0.185,-0.224,-0.039,0.205,-0.073,-0.132,-0.288,-1.03,-1.122,-0.932,-0.63,-0.268
0.068,-0.171,-0.283,-0.112,0.229,-0.029,-0.2,-0.215,-0.786,-0.903,-0.776,-0.556,-0.234
