time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-0.01,0.01,0.02,0.0,-0.015,0.015,-0.049,0.615,-0.644,-0.937,-0.273,1.513
0.002,-0.01,0.01,0.02,0.0,-0.015,0.015,-0.049,0.615,-0.644,-0.937,-0.273,1.513
0.004,-0.01,0.01,0.02,0.0,-0.015,0.015,-0.049,0.615,-0.644,-0.937,-0.273,1.513
0.006,-0.01,0.01,0.02,0.0,-0.015,0.015,-0.049,0.615,-0.644,-0.937,-0.273,1.513
0.008,-0.034,-0.015,0.02,0.024,-0.029,0.0,-0.063,0.605,-0.659,-0.942,-0.283,1.518
0.01,-0.049,-0.039,0.01,0.044,-0.029,-0.015,-0.068,0.605,-0.664,-0.947,-0.283,1.523
0.012,-0.063,-0.063,0.0,0.063,-0.034,-0.034,-0.073,0.605,-0.669,-0.952,-0.283,1.527
0.014,-0.078,-0.088,-0.01,0.083,-0.034,-0.049,-0.078,0.605,-0.673,-0.956,-0.283,1.532
0.016,-0.078,-0.102,-0.024,0.093,-0.029,-0.063,-0.073,0.625,-0.669,-0.966,-0.273,1.542
0.018,-0.078,-0.107,-0.029,0.093,-0.024,-0.068,-0.068,0.634,-0.664,-0.966,-0.273,1.542
0.02,-0.078,-0.112,-0.034,0.098,-0.024,-0.073,-0.063,0.644,-0.659,-0.966,-0.273,1.542
0.022,-0.078,-0.117,-0.039,0.098,-0.02,-0.078,-0.059,0.654,-0.654,-0.966,-0.273,1.542
0.024,-0.073,-0.102,-0.029,0.088,-0.024,-0.068,-0.039,0.683,-0.63,-0.947,-0.264,1.552
0.026,-0.068,-0.088,-0.02,0.078,-0.024,-0.054,-0.029,0.712,-0.605,-0.927,-0.254,1.552
0.028,-0.063,-0.073,-0.01,0.068,-0.029,-0.044,-0.02,0.742,-0.581,-0.908,-0.244,1.552
0.03,-0.059,-0.059,0.0,0.059,-0.029,-0.029,-0.01,0.771,-0.556,-0.888,-0.234,1.552
0.032,-0.01,-0.005,0.005,0.01,-0.01,0.0,-0.02,0.864,-0.429,-0.766,-0.132,1.562
0.034,0.029,0.039,0.01,-0.034,0.01,0.024,-0.02,0.947,-0.312,-0.644,-0.029,1.562
0.036,0.068,0.083,0.015,-0.073,0.024,0.049,-0.02,1.03,-0.195,-0.522,0.073,1.562
0.038,0.107,0.127,0.02,-0.117,0.044,0.073,-0.02,1.113,-0.078,-0.4,0.176,1.562
0.04,0.151,0.181,0.029,-0.166,0.059,0.102,-0.049,1.196,0.137,-0.171,0.381,1.566
0.042,0.185,0.224,0.039,-0.205,0.073,0.132,-0.068,1.279,0.351,0.059,0.586,1.571
0.044,0.22,0.268,0.049,-0.244,0.083,0.156,-0.088,1.362,0.566,0.288,0.791,1.576
0.046,0.254,0.312,0.059,-0.283,0.098,0.185,-0.107,1.444,0.781,0.517,0.996,1.581
0.048,0.298,0.415,0.117,-0.356,0.088,0.264,-0.185,1.298,0.898,0.698,1.181,1.591
0.05,0.332,0.508,0.176,-0.42,0.078,0.342,-0.254,1.161,1.015,0.878,1.357,1.591
0.052,0.366,0.6,0.234,-0.483,0.063,0.415,-0.322,1.025,1.132,1.059,1.532,1.591
0.054,0.4,0.693,0.293,-0.547,0.054,0.493,-0.39,0.888,1.249,1.24,1.708,1.591
0.056,0.371,0.703,0.332,-0.537,0.02,0.517,-0.429,0.698,1.02,1.02,1.552,1.601
0.058,0.351,0.703,0.351,-0.527,0.0,0.527,-0.468,0.517,0.8,0.81,1.405,1.601
0.06,0.332,0.703,0.371,-0.517,-0.02,0.537,-0.508,0.337,0.581,0.6,1.259,1.601
0.062,0.312,0.703,0.39,-0.508,-0.039,0.547,-0.547,0.156,0.361,0.39,1.113,1.601
0.064,0.249,0.542,0.293,-0.395,-0.024,0.415,-0.576,-0.024,-0.078,-0.068,0.737,1.61
0.066,0.185,0.39,0.205,-0.288,-0.01,0.298,-0.605,-0.195,-0.517,-0.527,0.361,1.61
0.068,0.122,0.239,0.117,-0.181,0.0,0.176,-0.634,-0.366,-0.956,-0.986,-0.015,1.61
0.07,0.059,0.088,0.029,-0.073,0.015,0.059,-0.664,-0.537,-1.396,-1.444,-0.39,1.61
0.072,0.024,0.059,0.034,-0.039,-0.005,0.044,-0.63,-0.478,-1.425,-1.488,-0.454,1.615
0.074,-0.01,0.029,0.039,-0.01,-0.024,0.034,-0.595,-0.429,-1.454,-1.532,-0.517,1.62
0.076,-0.044,0.0,0.044,0.024,-0.044,0.02,-0.561,-0.381,-1.484,-1.576,-0.581,1.625
0.078,-0.078,-0.029,0.049,0.054,-0.063,0.01,-0.527,-0.332,-1.513,-1.62,-0.644,1.63
0.08,-0.078,-0.034,0.044,0.059,-0.063,0.005,-0.468,-0.229,-1.43,-1.566,-0.61,1.64
0.082,-0.078,-0.039,0.039,0.059,-0.059,0.0,-0.42,-0.127,-1.357,-1.523,-0.576,1.64
0.084,-0.078,-0.044,0.034,0.063,-0.059,-0.005,-0.371,-0.024,-1.283,-1.479,-0.542,1.64
0.086,-0.078,-0.049,0.029,0.063,-0.054,-0.01,-0.322,0.078,-1.21,-1.435,-0.508,1.64
0.088,-0.073,-0.044,0.029,0.059,-0.054,-0.01,-0.278,0.171,-1.137,-1.381,-0.478,1.649
0.09,-0.068,-0.039,0.029,0.054,-0.049,-0.005,-0.244,0.264,-1.074,-1.337,-0.449,1.649
0.092,-0.063,-0.034,0.029,0.049,-0.049,-0.005,-0.21,0.356,-1.01,-1.293,-0.42,1.649
0.094,-0.059,-0.029,0.029,0.044,-0.044,0.0,-0.176,0.449,-0.947,-1.249,-0.39,1.649
0.096,-0.068,-0.039,0.029,0.054,-0.049,-0.005,-0.156,0.488,-0.908,-1.225,-0.371,1.654
0.098,-0.078,-0.049,0.029,0.063,-0.054,-0.01,-0.146,0.517,-0.878,-1.21,-0.351,1.659
0.1,-0.088,-0.059,0.029,0.073,-0.059,-0.015,-0.137,0.547,-0.849,-1.196,-0.332,1.664
0.102,-0.098,-0.068,0.029,0.083,-0.063,-0.02,-0.127,0.576,-0.82,-1.181,-0.312,1.669
0.104,-0.068,-0.029,0.039,0.049,-0.054,0.005,-0.102,0.605,-0.791,-1.166,-0.283,1.679
0.106,-0.039,0.0,0.039,0.02,-0.039,0.02,-0.088,0.625,-0.771,-1.152,-0.264,1.679
0.108,-0.01,0.029,0.039,-0.01,-0.024,0.034,-0.073,0.644,-0.752,-1.137,-0.244,1.679
0.11,0.02,0.059,0.039,-0.039,-0.01,0.049,-0.059,0.664,-0.732,-1.122,-0.224,1.679
0.112,0.01,0.029,0.02,-0.02,-0.005,0.024,-0.059,0.673,-0.722,-1.108,-0.22,1.688
0.114,0.0,0.01,0.01,-0.005,-0.005,0.01,-0.059,0.683,-0.722,-1.103,-0.215,1.688
0.116,-0.01,-0.01,0.0,0.01,-0.005,-0.005,-0.059,0.693,-0.722,-1.098,-0.21,1.688
0.118,-0.02,-0.029,-0.01,0.024,-0.005,-0.02,-0.059,0.703,-0.722,-1.093,-0.205,1.688
0.12,-0.044,-0.044,0.0,0.044,-0.024,-0.024,-0.073,0.683,-0.732,-1.103,-0.215,1.693
0.122,-0.059,-0.059,0.0,0.059,-0.029,-0.029,-0.078,0.673,-0.742,-1.113,-0.215,1.698
0.124,-0.073,-0.073,0.0,0.073,-0.039,-0.039,-0.083,0.664,-0.752,-1.122,-0.215,1.703
0.126,-0.088,-0.088,0.0,0.088,-0.044,-0.044,-0.088,0.654,-0.761,-1.132,-0.215,1.708
0.128,-0.078,-0.068,0.01,0.073,-0.044,-0.029,-0.098,0.669,-0.771,-1.137,-0.215,1.718
0.13,-0.068,-0.049,0.02,0.059,-0.044,-0.015,-0.098,0.673,-0.771,-1.142,-0.215,1.718
0.132,-0.059,-0.029,0.029,0.044,-0.044,0.0,-0.098,0.678,-0.771,-1.147,-0.215,1.718
0.134,-0.049,-0.01,0.039,0.029,-0.044,0.015,-0.098,0.683,-0.771,-1.152,-0.215,1.718
