time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-0.02,-0.039,-0.02,0.029,0.0,-0.029,0.0,0.0,-0.078,0.781,-0.039,-0.039
0.002,-0.02,-0.039,-0.02,0.029,0.0,-0.029,0.0,0.0,-0.078,0.781,-0.039,-0.039
0.004,-0.02,-0.039,-0.02,0.029,0.0,-0.029,0.0,0.0,-0.078,0.781,-0.039,-0.039
0.006,-0.02,-0.039,-0.02,0.029,0.0,-0.029,0.0,0.0,-0.078,0.781,-0.039,-0.039
0.008,-0.029,-0.034,-0.005,0.034,-0.015,-0.02,0.01,0.0,-0.078,0.771,-0.029,-0.049
0.01,-0.029,-0.029,0.0,0.029,-0.015,-0.015,0.01,0.0,-0.078,0.771,-0.029,-0.049
0.012,-0.029,-0.024,0.005,0.029,-0.02,-0.01,0.01,0.0,-0.078,0.771,-0.029,-0.049
0.014,-0.029,-0.02,0.01,0.024,-0.02,-0.005,0.01,0.0,-0.078,0.771,-0.029,-0.049
0.016,-0.029,-0.024,0.005,0.029,-0.02,-0.01,0.01,0.0,-0.088,0.771,-0.039,-0.049
0.018,-0.029,-0.029,0.0,0.029,-0.015,-0.015,0.01,0.0,-0.088,0.771,-0.039,-0.049
0.02,-0.029,-0.034,-0.005,0.034,-0.015,-0.02,0.01,0.0,-0.088,0.771,-0.039,-0.049
0.022,-0.029,-0.039,-0.01,0.034,-0.01,-0.024,0.01,0.0,-0.088,0.771,-0.039,-0.049
0.024,-0.02,-0.039,-0.02,0.029,0.0,-0.029,0.01,-0.01,-0.088,0.771,-0.029,-0.049
0.026,-0.02,-0.039,-0.02,0.029,0.0,-0.029,0.01,-0.01,-0.088,0.771,-0.029,-0.049
0.028,-0.02,-0.039,-0.02,0.029,0.0,-0.029,0.01,-0.01,-0.088,0.771,-0.029,-0.049
0.03,-0.02,-0.039,-0.02,0.029,0.0,-0.029,0.01,-0.01,-0.088,0.771,-0.029,-0.049
0.032,-0.01,-0.039,-0.029,0.024,0.01,-0.034,0.01,-0.01,-0.098,0.766,-0.029,-0.049
0.034,-0.01,-0.039,-0.029,0.024,0.01,-0.034,0.01,-0.01,-0.098,0.761,-0.029,-0.049
0.036,-0.01,-0.039,-0.029,0.024,0.01,-0.034,0.01,-0.01,-0.098,0.756,-0.029,-0.049
0.038,-0.01,-0.039,-0.029,0.024,0.01,-0.034,0.01,-0.01,-0.098,0.752,-0.029,-0.049
0.04,-0.02,-0.034,-0.015,0.029,-0.005,-0.024,0.01,-0.02,-0.098,0.752,-0.039,-0.049
0.042,-0.02,-0.029,-0.01,0.024,-0.005,-0.02,0.01,-0.02,-0.098,0.752,-0.039,-0.049
0.044,-0.02,-0.024,-0.005,0.024,-0.01,-0.015,0.01,-0.02,-0.098,0.752,-0.039,-0.049
0.046,-0.02,-0.02,0.0,0.02,-0.01,-0.01,0.01,-0.02,-0.098,0.752,-0.039,-0.049
0.048,-0.029,-0.024,0.005,0.029,-0.02,-0.01,0.02,-0.01,-0.098,0.752,-0.029,-0.039
0.05,-0.029,-0.029,0.0,0.029,-0.015,-0.015,0.02,-0.01,-0.098,0.752,-0.029,-0.039
0.052,-0.029,-0.034,-0.005,0.034,-0.015,-0.02,0.02,-0.01,-0.098,0.752,-0.029,-0.039
0.054,-0.029,-0.039,-0.01,0.034,-0.01,-0.024,0.02,-0.01,-0.098,0.752,-0.029,-0.039
0.056,-0.02,-0.039,-0.02,0.029,0.0,-0.029,0.02,-0.02,-0.107,0.742,-0.029,-0.049
0.058,-0.02,-0.039,-0.02,0.029,0.0,-0.029,0.02,-0.02,-0.107,0.742,-0.029,-0.049
0.06,-0.02,-0.039,-0.02,0.029,0.0,-0.029,0.02,-0.02,-0.107,0.742,-0.029,-0.049
0.062,-0.02,-0.039,-0.02,0.029,0.0,-0.029,0.02,-0.02,-0.107,0.742,-0.029,-0.049
0.064,-0.029,-0.039,-0.01,0.034,-0.01,-0.024,0.02,-0.02,-0.107,0.732,-0.029,-0.049
0.066,-0.029,-0.039,-0.01,0.034,-0.01,-0.024,0.02,-0.02,-0.107,0.732,-0.029,-0.049
0.068,-0.029,-0.039,-0.01,0.034,-0.01,-0.024,0.02,-0.02,-0.107,0.732,-0.029,-0.049
0.07,-0.029,-0.039,-0.01,0.034,-0.01,-0.024,0.02,-0.02,-0.107,0.732,-0.029,-0.049
0.072,-0.029,-0.029,0.0,0.029,-0.015,-0.015,0.01,-0.029,-0.107,0.727,-0.039,-0.059
0.074,-0.029,-0.029,0.0,0.029,-0.015,-0.015,0.01,-0.029,-0.107,0.722,-0.039,-0.059
0.076,-0.029,-0.029,0.0,0.029,-0.015,-0.015,0.01,-0.029,-0.107,0.717,-0.039,-0.059
0.078,-0.029,-0.029,0.0,0.029,-0.015,-0.015,0.01,-0.029,-0.107,0.712,-0.039,-0.059
0.08,-0.039,-0.034,0.005,0.039,-0.024,-0.015,0.01,-0.029,-0.117,0.712,-0.039,-0.049
0.082,-0.039,-0.039,0.0,0.039,-0.02,-0.02,0.01,-0.029,-0.117,0.712,-0.039,-0.049
0.084,-0.039,-0.044,-0.005,0.044,-0.02,-0.024,0.01,-0.029,-0.117,0.712,-0.039,-0.049
0.086,-0.039,-0.049,-0.01,0.044,-0.015,-0.029,0.01,-0.029,-0.117,0.712,-0.039,-0.049
0.088,-0.029,-0.054,-0.024,0.044,-0.005,-0.039,0.02,-0.029,-0.107,0.712,-0.029,-0.049
0.09,-0.029,-0.059,-0.029,0.044,0.0,-0.044,0.02,-0.029,-0.107,0.712,-0.029,-0.049
0.092,-0.029,-0.063,-0.034,0.049,0.0,-0.049,0.02,-0.029,-0.107,0.712,-0.029,-0.049
0.094,-0.029,-0.068,-0.039,0.049,0.005,-0.054,0.02,-0.029,-0.107,0.712,-0.029,-0.049
0.096,-0.02,-0.054,-0.034,0.039,0.005,-0.044,0.01,-0.039,-0.112,0.703,-0.039,-0.054
0.098,-0.02,-0.049,-0.029,0.034,0.005,-0.039,0.01,-0.039,-0.117,0.703,-0.039,-0.059
0.1,-0.02,-0.044,-0.024,0.034,0.0,-0.034,0.01,-0.039,-0.122,0.703,-0.039,-0.063
0.102,-0.02,-0.039,-0.02,0.029,0.0,-0.029,0.01,-0.039,-0.127,0.703,-0.039,-0.068
0.104,-0.024,-0.049,-0.024,0.039,0.0,-0.039,0.01,-0.029,-0.127,0.703,-0.039,-0.059
0.106,-0.029,-0.049,-0.02,0.039,-0.005,-0.034,0.01,-0.029,-0.127,0.703,-0.039,-0.059
0.108,-0.034,-0.049,-0.015,0.044,-0.01,-0.034,0.01,-0.029,-0.127,0.703,-0.039,-0.059
0.11,-0.039,-0.049,-0.01,0.044,-0.015,-0.029,0.01,-0.029,-0.127,0.703,-0.039,-0.059
0.112,-0.039,-0.049,-0.01,0.044,-0.015,-0.029,0.01,-0.029,-0.117,0.712,-0.039,-0.059
0.114,-0.039,-0.049,-0.01,0.044,-0.015,-0.029,0.01,-0.029,-0.117,0.712,-0.039,-0.059
0.116,-0.039,-0.049,-0.01,0.044,-0.015,-0.029,0.01,-0.029,-0.117,0.712,-0.039,-0.059
0.118,-0.039,-0.049,-0.01,0.044,-0.015,-0.029,0.01,-0.029,-0.117,0.712,-0.039,-0.059
0.12,-0.034,-0.054,-0.02,0.044,-0.01,-0.039,0.01,-0.039,-0.117,0.703,-0.039,-0.059
0.122,-0.029,-0.059,-0.029,0.044,0.0,-0.044,0.01,-0.039,-0.117,0.703,-0.039,-0.059
0.124,-0.024,-0.063,-0.039,0.044,0.005,-0.054,0.01,-0.039,-0.117,0.703,-0.039,-0.059
0.126,-0.02,-0.068,-0.049,0.044,0.015,-0.059,0.01,-0.039,-0.117,0.703,-0.039,-0.059
0.128,-0.034,-0.059,-0.024,0.049,-0.005,-0.044,0.01,-0.039,-0.127,0.693,-0.049,-0.059
0.13,-0.039,-0.059,-0.02,0.049,-0.01,-0.039,0.01,-0.039,-0.127,0.693,-0.049,-0.059
0.132,-0.044,-0.059,-0.015,0.054,-0.015,-0.039,0.01,-0.039,-0.127,0.693,-0.049,-0.059
0.134,-0.049,-0.059,-0.01,0.054,-0.02,-0.034,0.01,-0.039,-0.127,0.693,-0.049,-0.059
0.136,-0.034,-0.068,-0.034,0.054,0.0,-0.054,0.01,-0.029,-0.122,0.693,-0.039,-0.068
0.138,-0.029,-0.068,-0.039,0.049,0.005,-0.054,0.01,-0.029,-0.117,0.693,-0.039,-0.068
0.14,-0.024,-0.068,-0.044,0.049,0.01,-0.059,0.01,-0.029,-0.112,0.693,-0.039,-0.068
0.142,-0.02,-0.068,-0.049,0.044,0.015,-0.059,0.01,-0.029,-0.107,0.693,-0.039,-0.068
0.144,-0.024,-0.063,-0.039,0.044,0.005,-0.054,0.01,-0.029,-0.107,0.693,-0.039,-0.068
0.146,-0.029,-0.059,-0.029,0.044,0.0,-0.044,0.01,-0.029,-0.107,0.693,-0.039,-0.068
0.148,-0.034,-0.054,-0.02,0.044,-0.01,-0.039,0.01,-0.029,-0.107,0.693,-0.039,-0.068
0.15,-0.039,-0.049,-0.01,0.044,-0.015,-0.029,0.01,-0.029,-0.107,0.693,-0.039,-0.068
0.152,-0.039,-0.054,-0.015,0.049,-0.015,-0.034,0.01,-0.039,-0.107,0.683,-0.039,-0.078
0.154,-0.039,-0.059,-0.02,0.049,-0.01,-0.039,0.01,-0.039,-0.107,0.683,-0.039,-0.078
0.156,-0.039,-0.063,-0.024,0.054,-0.01,-0.044,0.01,-0.039,-0.107,0.683,-0.039,-0.078
0.158,-0.039,-0.068,-0.029,0.054,-0.005,-0.049,0.01,-0.039,-0.107,0.683,-0.039,-0.078
0.16,-0.034,-0.063,-0.029,0.049,-0.005,-0.049,0.0,-0.039,-0.107,0.693,-0.049,-0.078
0.162,-0.029,-0.059,-0.029,0.044,0.0,-0.044,0.0,-0.039,-0.107,0.693,-0.049,-0.078
0.164,-0.024,-0.054,-0.029,0.039,0.0,-0.044,0.0,-0.039,-0.107,0.693,-0.049,-0.078
0.166,-0.02,-0.049,-0.029,0.034,0.005,-0.039,0.0,-0.039,-0.107,0.693,-0.049,-0.078
0.168,-0.029,-0.054,-0.024,0.044,-0.005,-0.039,0.01,-0.039,-0.102,0.703,-0.034,-0.068
0.17,-0.029,-0.059,-0.029,0.044,0.0,-0.044,0.01,-0.039,-0.098,0.703,-0.029,-0.068
0.172,-0.029,-0.063,-0.034,0.049,0.0,-0.049,0.01,-0.039,-0.093,0.703,-0.024,-0.068
0.174,-0.029,-0.068,-0.039,0.049,0.005,-0.054,0.01,-0.039,-0.088,0.703,-0.02,-0.068
0.176,-0.039,-0.068,-0.029,0.054,-0.005,-0.049,0.01,-0.039,-0.098,0.703,-0.029,-0.068
0.178,-0.039,-0.068,-0.029,0.054,-0.005,-0.049,0.01,-0.039,-0.098,0.703,-0.029,-0.068
0.18,-0.039,-0.068,-0.029,0.054,-0.005,-0.049,0.01,-0.039,-0.098,0.703,-0.029,-0.068
0.182,-0.039,-0.068,-0.029,0.054,-0.005,-0.049,0.01,-0.039,-0.098,0.703,-0.029,-0.068
0.184,-0.029,-0.059,-0.029,0.044,0.0,-0.044,0.0,-0.039,-0.098,0.693,-0.029,-0.073
0.186,-0.029,-0.059,-0.029,0.044,0.0,-0.044,0.0,-0.039,-0.098,0.693,-0.029,-0.078
0.188,-0.029,-0.059,-0.029,0.044,0.0,-0.044,0.0,-0.039,-0.098,0.693,-0.029,-0.083
0.19,-0.029,-0.059,-0.029,0.044,0.0,-0.044,0.0,-0.039,-0.098,0.693,-0.029,-0.088
0.192,-0.02,-0.049,-0.029,0.034,0.005,-0.039,0.005,-0.039,-0.098,0.693,-0.029,-0.078
0.194,-0.02,-0.049,-0.029,0.034,0.005,-0.039,0.01,-0.039,-0.098,0.693,-0.029,-0.078
0.196,-0.02,-0.049,-0.029,0.034,0.005,-0.039,0.015,-0.039,-0.098,0.693,-0.029,-0.078
0.198,-0.02,-0.049,-0.029,0.034,0.005,-0.039,0.02,-0.039,-0.098,0.693,-0.029,-0.078
0.2,-0.034,-0.054,-0.02,0.044,-0.01,-0.039,0.01,-0.029,-0.088,0.693,-0.02,-0.068
0.202,-0.039,-0.059,-0.02,0.049,-0.01,-0.039,0.01,-0.029,-0.088,0.693,-0.02,-0.068
0.204,-0.044,-0.063,-0.02,0.054,-0.015,-0.044,0.01,-0.029,-0.088,0.693,-0.02,-0.068
0.206,-0.049,-0.068,-0.02,0.059,-0.015,-0.044,0.01,-0.029,-0.088,0.693,-0.02,-0.068
0.208,-0.049,-0.059,-0.01,0.054,-0.02,-0.034,0.01,-0.039,-0.088,0.688,-0.024,-0.078
0.21,-0.049,-0.059,-0.01,0.054,-0.02,-0.034,0.01,-0.039,-0.088,0.683,-0.029,-0.078
0.212,-0.049,-0.059,-0.01,0.054,-0.02,-0.034,0.01,-0.039,-0.088,0.678,-0.034,-0.078
0.214,-0.049,-0.059,-0.01,0.054,-0.02,-0.034,0.01,-0.039,-0.088,0.673,-0.039,-0.078
0.216,-0.044,-0.063,-0.02,0.054,-0.015,-0.044,0.01,-0.039,-0.078,0.683,-0.029,-0.078
0.218,-0.039,-0.068,-0.029,0.054,-0.005,-0.049,0.01,-0.039,-0.078,0.683,-0.029,-0.078
0.22,-0.034,-0.073,-0.039,0.054,0.0,-0.059,0.01,-0.039,-0.078,0.683,-0.029,-0.078
0.222,-0.029,-0.078,-0.049,0.054,0.01,-0.063,0.01,-0.039,-0.078,0.683,-0.029,-0.078
0.224,-0.034,-0.068,-0.034,0.054,0.0,-0.054,0.02,-0.039,-0.068,0.693,-0.02,-0.068
0.226,-0.039,-0.068,-0.029,0.054,-0.005,-0.049,0.02,-0.039,-0.068,0.693,-0.02,-0.068
0.228,-0.044,-0.068,-0.024,0.059,-0.01,-0.049,0.02,-0.039,-0.068,0.693,-0.02,-0.068
0.23,-0.049,-0.068,-0.02,0.059,-0.015,-0.044,0.02,-0.039,-0.068,0.693,-0.02,-0.068
0.232,-0.044,-0.068,-0.024,0.059,-0.01,-0.049,0.02,-0.039,-0.073,0.688,-0.029,-0.078
0.234,-0.039,-0.068,-0.029,0.054,-0.005,-0.049,0.02,-0.039,-0.078,0.683,-0.029,-0.078
0.236,-0.034,-0.068,-0.034,0.054,0.0,-0.054,0.02,-0.039,-0.083,0.678,-0.029,-0.078
0.238,-0.029,-0.068,-0.039,0.049,0.005,-0.054,0.02,-0.039,-0.088,0.673,-0.029,-0.078
0.24,-0.034,-0.063,-0.029,0.049,-0.005,-0.049,0.01,-0.044,-0.088,0.664,-0.039,-0.078
0.242,-0.039,-0.059,-0.02,0.049,-0.01,-0.039,0.01,-0.049,-0.088,0.664,-0.039,-0.078
0.244,-0.044,-0.054,-0.01,0.049,-0.02,-0.034,0.01,-0.054,-0.088,0.664,-0.039,-0.078
0.246,-0.049,-0.049,0.0,0.049,-0.024,-0.024,0.01,-0.059,-0.088,0.664,-0.039,-0.078
0.248,-0.044,-0.059,-0.015,0.054,-0.015,-0.039,0.015,-0.044,-0.083,0.673,-0.029,-0.073
0.25,-0.039,-0.068,-0.029,0.054,-0.005,-0.049,0.02,-0.039,-0.078,0.673,-0.029,-0.068
0.252,-0.034,-0.078,-0.044,0.059,0.005,-0.063,0.024,-0.034,-0.073,0.673,-0.029,-0.063
0.254,-0.029,-0.088,-0.059,0.059,0.015,-0.073,0.029,-0.029,-0.068,0.673,-0.029,-0.059
0.256,-0.029,-0.068,-0.039,0.049,0.005,-0.054,0.02,-0.039,-0.078,0.664,-0.029,-0.063
0.258,-0.029,-0.049,-0.02,0.039,-0.005,-0.034,0.02,-0.039,-0.078,0.664,-0.029,-0.068
0.26,-0.029,-0.029,0.0,0.029,-0.015,-0.015,0.02,-0.039,-0.078,0.664,-0.029,-0.073
0.262,-0.029,-0.01,0.02,0.02,-0.024,0.005,0.02,-0.039,-0.078,0.664,-0.029,-0.078
0.264,-0.029,-0.02,0.01,0.024,-0.02,-0.005,0.034,-0.034,-0.063,0.673,-0.015,-0.073
0.266,-0.029,-0.02,0.01,0.024,-0.02,-0.005,0.039,-0.029,-0.059,0.673,-0.01,-0.068
0.268,-0.029,-0.02,0.01,0.024,-0.02,-0.005,0.044,-0.024,-0.054,0.673,-0.005,-0.063
0.27,-0.029,-0.02,0.01,0.024,-0.02,-0.005,0.049,-0.02,-0.049,0.673,0.0,-0.059
0.272,-0.02,-0.024,-0.005,0.024,-0.01,-0.015,0.049,-0.02,-0.049,0.669,-0.005,-0.059
0.274,-0.02,-0.024,-0.005,0.024,-0.01,-0.015,0.049,-0.02,-0.049,0.669,-0.005,-0.059
0.276,-0.024,-0.024,0.0,0.024,-0.015,-0.015,0.059,-0.015,-0.039,0.673,-0.005,-0.054
0.278,-0.024,-0.024,0.0,0.024,-0.015,-0.015,0.068,-0.005,-0.039,0.673,-0.005,-0.054
0.28,-0.034,-0.015,0.02,0.024,-0.029,0.0,0.073,-0.015,-0.039,0.664,-0.01,-0.063
0.282,-0.029,-0.01,0.02,0.02,-0.024,0.005,0.078,-0.015,-0.039,0.669,-0.01,-0.063
0.284,-0.029,0.0,0.029,0.015,-0.029,0.015,0.078,-0.01,-0.034,0.678,-0.01,-0.063
0.286,-0.029,0.005,0.034,0.015,-0.034,0.02,0.073,-0.01,-0.029,0.678,-0.005,-0.063
0.288,-0.029,0.0,0.029,0.015,-0.029,0.015,0.083,-0.005,-0.029,0.678,-0.005,-0.059
0.29,-0.029,0.005,0.034,0.015,-0.034,0.02,0.073,-0.005,-0.029,0.678,-0.005,-0.054
0.292,-0.039,0.005,0.044,0.02,-0.044,0.024,0.063,-0.005,-0.029,0.678,0.0,-0.054
0.294,-0.02,0.01,0.029,0.005,-0.024,0.02,0.049,-0.015,-0.039,0.683,0.0,-0.054
0.296,-0.015,0.02,0.034,0.0,-0.024,0.024,0.029,-0.02,-0.039,0.683,0.01,-0.049
0.298,-0.01,0.029,0.039,-0.01,-0.024,0.034,0.02,-0.02,-0.034,0.683,0.01,-0.044
0.3,-0.005,0.034,0.039,-0.015,-0.024,0.034,0.02,-0.02,-0.034,0.683,0.02,-0.039
0.302,0.0,0.039,0.039,-0.02,-0.02,0.039,0.005,-0.02,-0.034,0.688,0.02,-0.034
0.304,0.005,0.034,0.029,-0.02,-0.015,0.029,-0.015,-0.029,-0.029,0.693,0.024,-0.024
0.306,0.01,0.044,0.034,-0.024,-0.015,0.039,-0.015,-0.029,-0.024,0.698,0.029,-0.015
0.308,0.01,0.054,0.044,-0.029,-0.02,0.049,-0.015,-0.024,-0.02,0.703,0.034,-0.01
0.31,0.015,0.059,0.044,-0.034,-0.015,0.049,-0.02,-0.015,-0.015,0.708,0.039,-0.01
0.312,0.029,0.078,0.049,-0.054,-0.01,0.063,-0.015,-0.005,0.0,0.708,0.044,-0.01
0.314,0.034,0.083,0.049,-0.059,-0.01,0.063,-0.015,0.0,0.005,0.717,0.049,0.0
0.316,0.034,0.083,0.049,-0.059,-0.01,0.063,-0.01,0.0,0.005,0.717,0.054,0.0
0.318,0.024,0.083,0.059,-0.054,-0.02,0.068,-0.01,0.0,0.005,0.717,0.054,0.0
0.32,0.034,0.098,0.063,-0.063,-0.015,0.078,-0.02,-0.01,-0.005,0.717,0.059,0.0
0.322,0.039,0.088,0.049,-0.063,-0.005,0.068,-0.02,-0.005,-0.005,0.717,0.059,0.0
0.324,0.049,0.059,0.01,-0.054,0.02,0.034,-0.02,-0.005,-0.005,0.727,0.068,0.0
