time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,0.005,0.127,0.122,-0.063,-0.059,0.122,0.346,0.966,0.917,0.517,0.2,0.039
0.002,0.01,0.137,0.127,-0.073,-0.059,0.132,0.346,0.976,0.937,0.522,0.195,0.034
0.004,0.005,0.132,0.127,-0.068,-0.063,0.127,0.356,0.986,0.952,0.532,0.205,0.034
0.006,0.015,0.151,0.137,-0.083,-0.063,0.142,0.361,1.0,0.986,0.551,0.224,0.039
0.008,0.0,0.142,0.142,-0.068,-0.073,0.142,0.361,1.02,1.015,0.581,0.229,0.044
0.01,0.034,0.181,0.146,-0.107,-0.059,0.161,0.371,1.035,1.039,0.6,0.249,0.054
0.012,0.044,0.19,0.146,-0.117,-0.054,0.166,0.371,1.054,1.069,0.62,0.259,0.059
0.014,0.034,0.185,0.151,-0.107,-0.059,0.166,0.371,1.054,1.074,0.63,0.259,0.059
0.016,0.015,0.171,0.156,-0.093,-0.073,0.161,0.381,1.054,1.088,0.639,0.264,0.063
0.018,-0.024,0.132,0.156,-0.054,-0.093,0.142,0.371,1.039,1.083,0.63,0.254,0.059
0.02,0.02,0.142,0.122,-0.078,-0.054,0.132,0.366,1.025,1.088,0.634,0.259,0.063
0.022,0.063,0.176,0.112,-0.117,-0.024,0.142,0.361,1.02,1.088,0.644,0.268,0.083
0.024,0.098,0.229,0.132,-0.161,-0.02,0.181,0.366,1.025,1.108,0.669,0.293,0.098
0.026,0.088,0.234,0.146,-0.161,-0.029,0.19,0.356,1.01,1.113,0.669,0.307,0.102
0.028,0.054,0.19,0.137,-0.122,-0.044,0.161,0.322,0.976,1.078,0.649,0.288,0.088
0.03,0.039,0.195,0.156,-0.117,-0.059,0.176,0.322,0.961,1.074,0.654,0.298,0.093
0.032,0.049,0.215,0.166,-0.132,-0.059,0.19,0.303,0.942,1.064,0.659,0.307,0.102
0.034,0.088,0.244,0.156,-0.166,-0.034,0.2,0.283,0.922,1.064,0.673,0.322,0.117
0.036,0.073,0.22,0.146,-0.146,-0.039,0.181,0.244,0.883,1.025,0.649,0.312,0.112
0.038,0.0,0.132,0.132,-0.063,-0.068,0.132,0.21,0.83,0.971,0.6,0.278,0.083
0.04,0.029,0.161,0.132,-0.093,-0.054,0.146,0.205,0.795,0.942,0.59,0.278,0.083
0.042,0.054,0.181,0.127,-0.117,-0.039,0.151,0.21,0.771,0.922,0.586,0.278,0.102
0.044,0.054,0.181,0.127,-0.117,-0.039,0.151,0.2,0.732,0.883,0.561,0.273,0.102
0.046,0.054,0.176,0.122,-0.112,-0.034,0.146,0.176,0.693,0.834,0.542,0.268,0.107
0.048,0.029,0.156,0.127,-0.093,-0.049,0.142,0.166,0.654,0.795,0.532,0.264,0.102
0.05,0.015,0.132,0.117,-0.073,-0.054,0.122,0.146,0.61,0.752,0.503,0.249,0.093
0.052,0.068,0.176,0.107,-0.122,-0.02,0.142,0.122,0.576,0.717,0.483,0.239,0.088
0.054,0.068,0.185,0.117,-0.127,-0.024,0.151,0.112,0.551,0.683,0.468,0.254,0.098
0.056,0.044,0.151,0.107,-0.098,-0.034,0.127,0.083,0.503,0.63,0.439,0.239,0.093
0.058,0.093,0.19,0.098,-0.142,-0.005,0.142,0.083,0.473,0.595,0.429,0.239,0.102
0.06,-0.01,0.098,0.107,-0.044,-0.059,0.102,0.044,0.415,0.527,0.376,0.21,0.073
0.062,-0.029,0.068,0.098,-0.02,-0.063,0.083,0.024,0.376,0.483,0.346,0.19,0.068
0.064,-0.005,0.083,0.088,-0.039,-0.049,0.083,0.01,0.346,0.444,0.317,0.19,0.073
0.066,-0.01,0.078,0.088,-0.034,-0.049,0.083,0.0,0.312,0.4,0.293,0.181,0.063
0.068,0.054,0.137,0.083,-0.093,-0.015,0.107,0.01,0.307,0.39,0.298,0.2,0.078
0.07,0.073,0.161,0.088,-0.117,-0.01,0.122,-0.005,0.278,0.356,0.283,0.195,0.083
0.072,0.078,0.176,0.098,-0.127,-0.01,0.137,-0.02,0.254,0.332,0.264,0.195,0.083
0.074,0.054,0.146,0.093,-0.098,-0.02,0.117,-0.034,0.215,0.278,0.234,0.176,0.068
0.076,-0.059,0.044,0.102,0.01,-0.083,0.073,-0.063,0.161,0.22,0.185,0.137,0.034
0.078,-0.054,0.039,0.093,0.01,-0.073,0.063,-0.059,0.146,0.19,0.176,0.137,0.034
0.08,0.02,0.102,0.083,-0.059,-0.034,0.093,-0.034,0.146,0.185,0.181,0.156,0.059
0.082,0.044,0.127,0.083,-0.083,-0.02,0.102,-0.044,0.127,0.156,0.166,0.146,0.054
0.084,0.059,0.122,0.063,-0.088,-0.005,0.093,-0.059,0.107,0.132,0.151,0.146,0.054
0.086,0.029,0.098,0.068,-0.063,-0.02,0.083,-0.059,0.088,0.102,0.132,0.132,0.054
0.088,0.01,0.068,0.059,-0.039,-0.024,0.063,-0.073,0.063,0.078,0.107,0.127,0.044
0.09,0.034,0.098,0.063,-0.063,-0.015,0.078,-0.078,0.068,0.073,0.112,0.127,0.059
0.092,-0.029,0.044,0.073,-0.005,-0.054,0.059,-0.107,0.034,0.034,0.078,0.112,0.039
0.094,-0.02,0.034,0.054,-0.005,-0.039,0.044,-0.112,0.005,-0.005,0.054,0.093,0.024
0.096,-0.005,0.054,0.059,-0.024,-0.034,0.054,-0.107,0.005,-0.015,0.049,0.102,0.034
0.098,-0.024,0.049,0.073,-0.01,-0.049,0.059,-0.107,-0.005,-0.034,0.029,0.088,0.034
0.1,0.02,0.088,0.068,-0.054,-0.024,0.078,-0.093,-0.01,-0.039,0.034,0.098,0.054
0.102,0.02,0.083,0.063,-0.049,-0.024,0.073,-0.093,-0.02,-0.049,0.02,0.093,0.049
0.104,-0.044,0.024,0.068,0.01,-0.059,0.044,-0.098,-0.029,-0.063,0.01,0.073,0.044
0.106,-0.078,-0.02,0.059,0.049,-0.068,0.02,-0.112,-0.049,-0.088,-0.015,0.059,0.02
0.108,-0.054,-0.005,0.049,0.029,-0.054,0.02,-0.107,-0.054,-0.093,-0.005,0.068,0.029
0.11,0.02,0.063,0.044,-0.039,-0.015,0.054,-0.093,-0.039,-0.078,0.01,0.088,0.049
0.112,-0.005,0.059,0.063,-0.024,-0.034,0.059,-0.093,-0.044,-0.083,0.005,0.093,0.054
0.114,-0.005,0.049,0.054,-0.02,-0.029,0.049,-0.112,-0.068,-0.107,0.0,0.083,0.044
0.116,0.0,0.044,0.044,-0.02,-0.024,0.044,-0.112,-0.073,-0.122,-0.015,0.078,0.039
0.118,0.005,0.054,0.049,-0.029,-0.024,0.049,-0.098,-0.073,-0.122,-0.024,0.078,0.034
0.12,0.015,0.059,0.044,-0.034,-0.015,0.049,-0.093,-0.063,-0.127,-0.029,0.078,0.039
