time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,0.0,-0.02,-0.02,0.01,0.01,-0.02,-0.322,-0.015,-0.156,0.01,-0.029,0.039
0.002,-0.034,-0.054,-0.02,0.044,-0.01,-0.039,-0.312,-0.02,-0.161,-0.01,-0.049,0.015
0.004,-0.044,-0.078,-0.034,0.063,-0.005,-0.059,-0.293,-0.024,-0.161,-0.029,-0.063,-0.005
0.006,-0.078,-0.098,-0.02,0.088,-0.029,-0.059,-0.298,-0.01,-0.156,-0.039,-0.068,-0.015
0.008,-0.049,-0.078,-0.029,0.063,-0.01,-0.054,-0.283,-0.01,-0.151,-0.039,-0.063,-0.02
0.01,-0.015,-0.039,-0.024,0.029,0.005,-0.034,-0.249,0.02,-0.122,-0.024,-0.044,-0.005
0.012,-0.02,-0.044,-0.024,0.034,0.0,-0.034,-0.195,0.029,-0.102,-0.02,-0.034,-0.01
0.014,-0.044,-0.059,-0.015,0.054,-0.015,-0.039,-0.166,0.024,-0.102,-0.034,-0.049,-0.015
0.016,-0.039,-0.078,-0.039,0.059,0.0,-0.059,-0.142,0.01,-0.112,-0.049,-0.059,-0.029
0.018,-0.01,-0.054,-0.044,0.034,0.015,-0.049,-0.102,0.02,-0.093,-0.044,-0.054,-0.024
0.02,-0.039,-0.078,-0.039,0.059,0.0,-0.059,-0.088,0.005,-0.107,-0.059,-0.059,-0.039
0.022,-0.044,-0.088,-0.044,0.068,0.0,-0.068,-0.073,0.005,-0.102,-0.059,-0.054,-0.039
0.024,-0.054,-0.112,-0.059,0.083,0.0,-0.088,-0.063,-0.005,-0.112,-0.078,-0.068,-0.059
0.026,-0.098,-0.151,-0.054,0.127,-0.024,-0.102,-0.049,-0.02,-0.122,-0.098,-0.098,-0.088
0.028,-0.005,-0.068,-0.063,0.039,0.029,-0.068,0.01,0.015,-0.093,-0.068,-0.068,-0.068
0.03,0.005,-0.068,-0.073,0.034,0.039,-0.073,0.039,0.02,-0.083,-0.068,-0.073,-0.063
0.032,-0.02,-0.098,-0.078,0.059,0.029,-0.088,0.073,0.01,-0.083,-0.078,-0.078,-0.078
0.034,-0.039,-0.117,-0.078,0.078,0.02,-0.098,0.098,0.005,-0.068,-0.088,-0.093,-0.078
0.036,-0.01,-0.073,-0.063,0.044,0.024,-0.068,0.161,0.0,-0.034,-0.078,-0.068,-0.059
0.038,0.01,-0.054,-0.063,0.024,0.034,-0.059,0.2,0.0,-0.01,-0.083,-0.078,-0.059
0.04,-0.049,-0.117,-0.068,0.083,0.01,-0.093,0.171,-0.02,-0.029,-0.107,-0.102,-0.078
0.042,-0.049,-0.117,-0.068,0.083,0.01,-0.093,0.137,-0.015,-0.024,-0.107,-0.098,-0.073
0.044,-0.01,-0.083,-0.073,0.049,0.029,-0.078,0.117,0.0,-0.005,-0.098,-0.078,-0.063
0.046,-0.029,-0.117,-0.088,0.073,0.029,-0.102,0.102,-0.005,0.044,-0.107,-0.088,-0.073
0.048,-0.02,-0.102,-0.083,0.063,0.029,-0.093,0.098,-0.015,0.068,-0.127,-0.083,-0.068
0.05,-0.005,-0.093,-0.088,0.049,0.039,-0.093,0.098,-0.015,0.088,-0.127,-0.083,-0.063
0.052,-0.044,-0.112,-0.068,0.078,0.01,-0.093,0.112,-0.024,0.083,-0.146,-0.098,-0.078
0.054,-0.029,-0.098,-0.068,0.063,0.02,-0.083,0.127,-0.02,0.088,-0.137,-0.093,-0.078
0.056,-0.02,-0.078,-0.059,0.049,0.02,-0.068,0.161,-0.02,0.098,-0.137,-0.088,-0.073
0.058,-0.039,-0.102,-0.063,0.073,0.01,-0.083,0.088,-0.034,0.083,-0.151,-0.107,-0.088
0.06,-0.049,-0.127,-0.078,0.088,0.015,-0.102,-0.098,-0.034,0.068,-0.161,-0.122,-0.112
0.062,-0.039,-0.151,-0.112,0.098,0.034,-0.132,-0.166,-0.005,0.068,-0.161,-0.127,-0.117
0.064,0.0,-0.142,-0.142,0.073,0.068,-0.142,-0.195,0.063,0.102,-0.142,-0.122,-0.107
0.066,0.02,-0.151,-0.171,0.068,0.093,-0.161,-0.283,0.127,0.122,-0.146,-0.146,-0.137
0.068,-0.049,-0.22,-0.171,0.137,0.059,-0.195,-0.293,0.166,0.117,-0.185,-0.2,-0.185
0.07,-0.039,-0.224,-0.185,0.132,0.073,-0.205,-0.249,0.224,0.122,-0.205,-0.234,-0.22
0.072,0.02,-0.161,-0.181,0.073,0.098,-0.171,-0.181,0.337,0.185,-0.166,-0.22,-0.21
0.074,0.034,-0.127,-0.161,0.049,0.098,-0.146,-0.151,0.459,0.283,-0.088,-0.181,-0.185
0.076,-0.024,-0.166,-0.142,0.098,0.059,-0.156,-0.142,0.522,0.346,-0.044,-0.146,-0.166
0.078,-0.005,-0.142,-0.137,0.073,0.063,-0.142,-0.137,0.6,0.454,0.068,-0.059,-0.112
0.08,0.044,-0.034,-0.078,-0.005,0.059,-0.059,-0.137,0.678,0.61,0.234,0.098,0.01
0.082,0.088,0.102,0.015,-0.093,0.034,0.059,-0.264,0.625,0.708,0.41,0.298,0.185
0.084,0.156,0.264,0.107,-0.21,0.024,0.185,-0.39,0.571,0.844,0.649,0.576,0.415
0.086,0.307,0.483,0.176,-0.395,0.063,0.327,-0.566,0.503,1.039,0.981,0.922,0.708
0.088,0.361,0.659,0.298,-0.508,0.029,0.478,-0.82,0.298,1.113,1.21,1.22,0.961
0.09,0.405,0.859,0.454,-0.63,-0.024,0.654,-1.069,0.059,1.113,1.362,1.454,1.186
0.092,0.425,1.083,0.659,-0.752,-0.117,0.869,-1.283,-0.2,1.078,1.44,1.62,1.347
0.094,0.337,1.137,0.8,-0.737,-0.234,0.966,-1.381,-0.351,1.035,1.425,1.64,1.386
0.096,0.259,1.035,0.776,-0.644,-0.259,0.903,-1.464,-0.351,1.069,1.425,1.615,1.342
0.098,0.166,0.922,0.756,-0.542,-0.298,0.839,-1.532,-0.376,0.996,1.322,1.523,1.269
0.1,0.107,0.815,0.708,-0.459,-0.303,0.761,-1.571,-0.449,0.815,1.103,1.322,1.118
0.102,0.049,0.576,0.527,-0.312,-0.239,0.551,-1.498,-0.454,0.63,0.859,1.03,0.874
0.104,-0.015,0.337,0.351,-0.161,-0.185,0.342,-1.357,-0.468,0.337,0.429,0.561,0.493
0.106,-0.146,0.137,0.283,0.005,-0.215,0.21,-1.293,-0.586,-0.093,-0.127,0.034,0.098
0.108,-0.273,0.044,0.317,0.117,-0.298,0.181,-1.303,-0.747,-0.478,-0.581,-0.337,-0.181
0.11,-0.332,-0.015,0.317,0.176,-0.327,0.151,-1.288,-0.834,-0.693,-0.815,-0.508,-0.322
0.112,-0.361,-0.093,0.268,0.229,-0.317,0.088,-1.298,-0.893,-0.869,-0.956,-0.605,-0.405
0.114,-0.298,-0.117,0.181,0.21,-0.239,0.029,-1.293,-0.869,-0.908,-0.991,-0.62,-0.439
0.116,-0.278,-0.171,0.107,0.224,-0.195,-0.034,-1.24,-0.791,-0.864,-0.947,-0.61,-0.449
0.118,-0.298,-0.264,0.034,0.283,-0.166,-0.117,-1.152,-0.703,-0.8,-0.913,-0.61,-0.473
0.12,-0.312,-0.322,-0.01,0.317,-0.151,-0.166,-1.083,-0.62,-0.737,-0.859,-0.595,-0.478
0.122,-0.332,-0.376,-0.044,0.356,-0.146,-0.21,-1.054,-0.542,-0.678,-0.805,-0.576,-0.488
