time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-0.02,0.049,0.068,-0.015,-0.044,0.059,0.0,0.0,-0.049,-0.059,-0.059,-0.059
0.002,-0.02,0.049,0.068,-0.015,-0.044,0.059,0.0,0.0,-0.049,-0.059,-0.059,-0.059
0.004,-0.02,0.049,0.068,-0.015,-0.044,0.059,0.0,0.0,-0.049,-0.059,-0.059,-0.059
0.006,-0.02,0.049,0.068,-0.015,-0.044,0.059,0.0,0.0,-0.049,-0.059,-0.059,-0.059
0.008,-0.02,0.049,0.068,-0.015,-0.044,0.059,0.0,0.0,-0.049,-0.049,-0.059,-0.059
0.01,-0.02,0.049,0.068,-0.015,-0.044,0.059,0.0,0.0,-0.049,-0.049,-0.059,-0.059
0.012,-0.02,0.049,0.068,-0.015,-0.044,0.059,0.0,0.0,-0.049,-0.049,-0.059,-0.059
0.014,-0.02,0.049,0.068,-0.015,-0.044,0.059,0.0,0.0,-0.049,-0.049,-0.059,-0.059
0.016,-0.02,0.059,0.078,-0.02,-0.049,0.068,0.0,0.0,-0.049,-0.049,-0.059,-0.059
0.018,-0.02,0.059,0.078,-0.02,-0.049,0.068,0.0,0.0,-0.049,-0.049,-0.059,-0.059
0.02,-0.02,0.059,0.078,-0.02,-0.049,0.068,0.0,0.0,-0.049,-0.049,-0.059,-0.059
0.022,-0.02,0.059,0.078,-0.02,-0.049,0.068,0.0,0.0,-0.049,-0.049,-0.059,-0.059
0.024,-0.01,0.059,0.068,-0.024,-0.039,0.063,0.01,0.0,-0.049,-0.059,-0.059,-0.059
0.026,-0.01,0.059,0.068,-0.024,-0.039,0.063,0.01,0.0,-0.049,-0.059,-0.059,-0.059
0.028,-0.01,0.059,0.068,-0.024,-0.039,0.063,0.01,0.0,-0.049,-0.059,-0.059,-0.059
0.03,-0.01,0.059,0.068,-0.024,-0.039,0.063,0.01,0.0,-0.049,-0.059,-0.059,-0.059
0.032,0.0,0.068,0.068,-0.034,-0.034,0.068,0.01,0.0,-0.039,-0.049,-0.059,-0.059
0.034,0.0,0.068,0.068,-0.034,-0.034,0.068,0.01,0.0,-0.039,-0.049,-0.059,-0.059
0.036,0.0,0.068,0.068,-0.034,-0.034,0.068,0.01,0.0,-0.039,-0.049,-0.059,-0.059
0.038,0.0,0.068,0.068,-0.034,-0.034,0.068,0.01,0.0,-0.039,-0.049,-0.059,-0.059
0.04,0.005,0.068,0.063,-0.034,-0.029,0.063,0.01,0.01,-0.039,-0.049,-0.049,-0.049
0.042,0.01,0.068,0.059,-0.039,-0.024,0.063,0.01,0.01,-0.039,-0.049,-0.049,-0.049
0.044,0.015,0.068,0.054,-0.039,-0.02,0.059,0.01,0.01,-0.039,-0.049,-0.049,-0.049
0.046,0.02,0.068,0.049,-0.044,-0.015,0.059,0.01,0.01,-0.039,-0.049,-0.049,-0.049
0.048,0.02,0.078,0.059,-0.049,-0.02,0.068,0.02,0.02,-0.029,-0.039,-0.049,-0.049
0.05,0.02,0.078,0.059,-0.049,-0.02,0.068,0.02,0.02,-0.029,-0.039,-0.049,-0.049
0.052,0.02,0.078,0.059,-0.049,-0.02,0.068,0.02,0.02,-0.029,-0.039,-0.049,-0.049
0.054,0.02,0.078,0.059,-0.049,-0.02,0.068,0.02,0.02,-0.029,-0.039,-0.049,-0.049
0.056,0.02,0.078,0.059,-0.049,-0.02,0.068,0.02,0.02,-0.039,-0.029,-0.049,-0.049
0.058,0.02,0.078,0.059,-0.049,-0.02,0.068,0.02,0.02,-0.039,-0.029,-0.049,-0.049
0.06,0.02,0.078,0.059,-0.049,-0.02,0.068,0.02,0.02,-0.039,-0.029,-0.049,-0.049
0.062,0.02,0.078,0.059,-0.049,-0.02,0.068,0.02,0.02,-0.039,-0.029,-0.049,-0.049
0.064,0.02,0.088,0.068,-0.054,-0.024,0.078,0.02,0.02,-0.039,-0.039,-0.049,-0.049
0.066,0.02,0.088,0.068,-0.054,-0.024,0.078,0.02,0.02,-0.039,-0.039,-0.049,-0.049
0.068,0.02,0.088,0.068,-0.054,-0.024,0.078,0.02,0.02,-0.039,-0.039,-0.049,-0.049
0.07,0.02,0.088,0.068,-0.054,-0.024,0.078,0.02,0.02,-0.039,-0.039,-0.049,-0.049
0.072,0.01,0.078,0.068,-0.044,-0.029,0.073,0.02,0.02,-0.039,-0.039,-0.049,-0.049
0.074,0.01,0.078,0.068,-0.044,-0.029,0.073,0.02,0.02,-0.039,-0.039,-0.049,-0.049
0.076,0.01,0.078,0.068,-0.044,-0.029,0.073,0.02,0.02,-0.039,-0.039,-0.049,-0.049
0.078,0.01,0.078,0.068,-0.044,-0.029,0.073,0.02,0.02,-0.039,-0.039,-0.049,-0.049
0.08,0.02,0.078,0.059,-0.049,-0.02,0.068,0.02,0.02,-0.039,-0.039,-0.049,-0.059
0.082,0.02,0.078,0.059,-0.049,-0.02,0.068,0.02,0.02,-0.039,-0.039,-0.049,-0.059
0.084,0.02,0.078,0.059,-0.049,-0.02,0.068,0.02,0.02,-0.039,-0.039,-0.049,-0.059
0.086,0.02,0.078,0.059,-0.049,-0.02,0.068,0.02,0.02,-0.039,-0.039,-0.049,-0.059
0.088,0.02,0.088,0.068,-0.054,-0.024,0.078,0.02,0.01,-0.039,-0.039,-0.059,-0.059
0.09,0.02,0.088,0.068,-0.054,-0.024,0.078,0.02,0.01,-0.039,-0.039,-0.059,-0.059
0.092,0.02,0.088,0.068,-0.054,-0.024,0.078,0.02,0.01,-0.039,-0.039,-0.059,-0.059
0.094,0.02,0.088,0.068,-0.054,-0.024,0.078,0.02,0.01,-0.039,-0.039,-0.059,-0.059
0.096,0.029,0.088,0.059,-0.059,-0.015,0.073,0.029,0.02,-0.029,-0.039,-0.049,-0.049
0.098,0.029,0.088,0.059,-0.059,-0.015,0.073,0.029,0.02,-0.029,-0.039,-0.049,-0.049
0.1,0.029,0.088,0.059,-0.059,-0.015,0.073,0.029,0.02,-0.029,-0.039,-0.049,-0.049
0.102,0.029,0.088,0.059,-0.059,-0.015,0.073,0.029,0.02,-0.029,-0.039,-0.049,-0.049
0.104,0.029,0.098,0.068,-0.063,-0.02,0.083,0.029,0.02,-0.029,-0.039,-0.049,-0.039
0.106,0.029,0.098,0.068,-0.063,-0.02,0.083,0.029,0.02,-0.029,-0.039,-0.049,-0.039
0.108,0.029,0.098,0.068,-0.063,-0.02,0.083,0.029,0.02,-0.029,-0.039,-0.049,-0.039
0.11,0.029,0.098,0.068,-0.063,-0.02,0.083,0.029,0.02,-0.029,-0.039,-0.049,-0.039
0.112,0.02,0.088,0.068,-0.054,-0.024,0.078,0.029,0.02,-0.029,-0.029,-0.039,-0.039
0.114,0.02,0.088,0.068,-0.054,-0.024,0.078,0.029,0.02,-0.029,-0.029,-0.039,-0.039
0.116,0.02,0.088,0.068,-0.054,-0.024,0.078,0.029,0.02,-0.029,-0.029,-0.039,-0.039
0.118,0.02,0.088,0.068,-0.054,-0.024,0.078,0.029,0.02,-0.029,-0.029,-0.039,-0.039
0.12,0.01,0.078,0.068,-0.044,-0.029,0.073,0.02,0.02,-0.039,-0.039,-0.049,-0.049
