time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-0.088,-0.059,0.029,0.073,-0.059,-0.015,0.059,0.02,0.02,-0.059,-0.068,-0.088
0.002,-0.088,-0.059,0.029,0.073,-0.059,-0.015,0.059,0.02,0.02,-0.059,-0.068,-0.088
0.004,-0.088,-0.059,0.029,0.073,-0.059,-0.015,0.059,0.02,0.02,-0.059,-0.068,-0.088
0.006,-0.088,-0.059,0.029,0.073,-0.059,-0.015,0.059,0.02,0.02,-0.059,-0.068,-0.088
0.008,-0.078,-0.059,0.02,0.068,-0.049,-0.02,0.059,0.029,0.029,-0.049,-0.078,-0.078
0.01,-0.078,-0.059,0.02,0.068,-0.049,-0.02,0.059,0.029,0.029,-0.049,-0.078,-0.078
0.012,-0.078,-0.059,0.02,0.068,-0.049,-0.02,0.059,0.029,0.029,-0.049,-0.078,-0.078
0.014,-0.078,-0.059,0.02,0.068,-0.049,-0.02,0.059,0.029,0.029,-0.049,-0.078,-0.078
0.016,-0.088,-0.059,0.029,0.073,-0.059,-0.015,0.068,0.039,0.039,-0.039,-0.073,-0.068
0.018,-0.088,-0.059,0.029,0.073,-0.059,-0.015,0.068,0.039,0.039,-0.039,-0.068,-0.068
0.02,-0.088,-0.059,0.029,0.073,-0.059,-0.015,0.068,0.039,0.039,-0.039,-0.063,-0.068
0.022,-0.088,-0.059,0.029,0.073,-0.059,-0.015,0.068,0.039,0.039,-0.039,-0.059,-0.068
0.024,-0.073,-0.049,0.024,0.063,-0.049,-0.015,0.063,0.039,0.049,-0.034,-0.059,-0.068
0.026,-0.068,-0.049,0.02,0.059,-0.044,-0.015,0.059,0.039,0.049,-0.029,-0.059,-0.068
0.028,-0.063,-0.049,0.015,0.059,-0.039,-0.02,0.054,0.039,0.049,-0.024,-0.059,-0.068
0.03,-0.059,-0.049,0.01,0.054,-0.034,-0.02,0.049,0.039,0.049,-0.02,-0.059,-0.068
0.032,-0.063,-0.059,0.005,0.063,-0.034,-0.029,0.049,0.054,0.054,-0.015,-0.054,-0.063
0.034,-0.068,-0.059,0.01,0.063,-0.039,-0.024,0.049,0.059,0.059,-0.01,-0.049,-0.059
0.036,-0.073,-0.059,0.015,0.068,-0.044,-0.024,0.049,0.063,0.063,-0.005,-0.044,-0.054
0.038,-0.078,-0.059,0.02,0.068,-0.049,-0.02,0.049,0.068,0.068,0.0,-0.039,-0.049
0.04,-0.073,-0.054,0.02,0.063,-0.049,-0.02,0.049,0.078,0.078,0.01,-0.034,-0.049
0.042,-0.068,-0.049,0.02,0.059,-0.044,-0.015,0.049,0.078,0.078,0.01,-0.029,-0.049
0.044,-0.063,-0.044,0.02,0.054,-0.044,-0.015,0.049,0.078,0.078,0.01,-0.024,-0.049
0.046,-0.059,-0.039,0.02,0.049,-0.039,-0.01,0.049,0.078,0.078,0.01,-0.02,-0.049
0.048,-0.063,-0.049,0.015,0.059,-0.039,-0.02,0.059,0.093,0.093,0.024,-0.01,-0.039
0.05,-0.068,-0.049,0.02,0.059,-0.044,-0.015,0.059,0.098,0.098,0.029,-0.01,-0.039
