time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-0.068,-0.127,-0.059,0.098,-0.005,-0.093,0.517,0.059,0.312,0.107,-0.195,-0.146
0.002,-0.068,-0.127,-0.059,0.098,-0.005,-0.093,0.517,0.059,0.312,0.107,-0.195,-0.146
0.004,-0.068,-0.127,-0.059,0.098,-0.005,-0.093,0.517,0.059,0.312,0.107,-0.195,-0.146
0.006,-0.068,-0.127,-0.059,0.098,-0.005,-0.093,0.517,0.059,0.312,0.107,-0.195,-0.146
0.008,-0.059,-0.127,-0.068,0.093,0.005,-0.098,0.537,0.112,0.376,0.146,-0.181,-0.142
0.01,-0.049,-0.127,-0.078,0.088,0.015,-0.102,0.556,0.156,0.429,0.176,-0.166,-0.137
0.012,-0.039,-0.127,-0.088,0.083,0.024,-0.107,0.576,0.2,0.483,0.205,-0.151,-0.132
0.014,-0.029,-0.127,-0.098,0.078,0.034,-0.112,0.595,0.244,0.537,0.234,-0.137,-0.127
0.016,0.024,-0.093,-0.117,0.034,0.068,-0.107,0.586,0.288,0.62,0.327,-0.059,-0.068
0.018,0.078,-0.068,-0.146,-0.005,0.112,-0.107,0.586,0.332,0.703,0.41,0.01,-0.02
0.02,0.132,-0.044,-0.176,-0.044,0.151,-0.112,0.586,0.376,0.786,0.493,0.078,0.029
0.022,0.185,-0.02,-0.205,-0.083,0.195,-0.112,0.586,0.42,0.869,0.576,0.146,0.078
0.024,0.283,0.044,-0.239,-0.161,0.259,-0.098,0.512,0.327,0.825,0.693,0.303,0.21
0.026,0.381,0.098,-0.283,-0.239,0.332,-0.093,0.439,0.244,0.791,0.8,0.449,0.342
0.028,0.478,0.151,-0.327,-0.312,0.4,-0.088,0.366,0.161,0.756,0.908,0.595,0.473
0.03,0.576,0.205,-0.371,-0.39,0.473,-0.083,0.293,0.078,0.722,1.015,0.742,0.605
0.032,0.644,0.342,-0.303,-0.493,0.473,0.02,0.083,-0.288,0.39,0.996,0.825,0.727
0.034,0.703,0.478,-0.224,-0.59,0.464,0.127,-0.127,-0.644,0.059,0.986,0.908,0.849
0.036,0.761,0.615,-0.146,-0.688,0.454,0.234,-0.337,-1.0,-0.273,0.976,0.991,0.971
0.038,0.82,0.752,-0.068,-0.786,0.444,0.342,-0.547,-1.357,-0.605,0.966,1.074,1.093
0.04,0.717,0.664,-0.054,-0.688,0.386,0.303,-0.547,-1.449,-0.825,0.727,0.883,0.976
0.042,0.625,0.576,-0.049,-0.6,0.337,0.264,-0.547,-1.532,-1.035,0.498,0.693,0.859
0.044,0.532,0.488,-0.044,-0.508,0.288,0.22,-0.547,-1.615,-1.244,0.268,0.503,0.742
0.046,0.439,0.4,-0.039,-0.42,0.239,0.181,-0.547,-1.698,-1.454,0.039,0.312,0.625
0.048,0.283,0.312,0.029,-0.298,0.127,0.171,-0.478,-1.615,-1.523,-0.239,0.039,0.415
0.05,0.137,0.224,0.088,-0.181,0.024,0.156,-0.42,-1.542,-1.591,-0.517,-0.234,0.205
0.052,-0.01,0.137,0.146,-0.063,-0.078,0.142,-0.361,-1.469,-1.659,-0.795,-0.508,-0.005
0.054,-0.156,0.049,0.205,0.054,-0.181,0.127,-0.303,-1.396,-1.728,-1.074,-0.781,-0.215
0.056,-0.137,0.01,0.146,0.063,-0.142,0.078,-0.234,-1.249,-1.513,-0.927,-0.717,-0.224
0.058,-0.127,-0.02,0.107,0.073,-0.117,0.044,-0.176,-1.103,-1.298,-0.791,-0.654,-0.224
0.06,-0.117,-0.049,0.068,0.083,-0.093,0.01,-0.117,-0.956,-1.083,-0.654,-0.59,-0.224
0.062,-0.107,-0.078,0.029,0.093,-0.068,-0.024,-0.059,-0.81,-0.869,-0.517,-0.527,-0.224
0.064,-0.068,-0.088,-0.02,0.078,-0.024,-0.054,0.02,-0.654,-0.673,-0.395,-0.444,-0.19
0.066,-0.039,-0.088,-0.049,0.063,0.005,-0.068,0.098,-0.498,-0.488,-0.283,-0.371,-0.156
0.068,-0.01,-0.088,-0.078,0.049,0.034,-0.083,0.176,-0.342,-0.303,-0.171,-0.298,-0.122
0.07,0.02,-0.088,-0.107,0.034,0.063,-0.098,0.254,-0.185,-0.117,-0.059,-0.224,-0.088
0.072,0.01,-0.088,-0.098,0.039,0.054,-0.093,0.283,-0.142,-0.049,-0.015,-0.2,-0.073
0.074,0.01,-0.088,-0.098,0.039,0.054,-0.093,0.312,-0.107,0.02,0.02,-0.185,-0.068
0.076,0.01,-0.088,-0.098,0.039,0.054,-0.093,0.342,-0.073,0.088,0.054,-0.171,-0.063
0.078,0.01,-0.088,-0.098,0.039,0.054,-0.093,0.371,-0.039,0.156,0.088,-0.156,-0.059
0.08,0.02,-0.083,-0.102,0.034,0.059,-0.093,0.371,-0.039,0.176,0.107,-0.137,-0.054
0.082,0.02,-0.078,-0.098,0.029,0.059,-0.088,0.371,-0.039,0.185,0.117,-0.127,-0.049
0.084,0.02,-0.073,-0.093,0.029,0.054,-0.083,0.371,-0.039,0.195,0.127,-0.117,-0.044
0.086,0.02,-0.068,-0.088,0.024,0.054,-0.078,0.371,-0.039,0.205,0.137,-0.107,-0.039
0.088,0.029,-0.054,-0.083,0.015,0.054,-0.068,0.371,-0.029,0.22,0.122,-0.117,-0.049
0.09,0.039,-0.039,-0.078,0.0,0.059,-0.059,0.371,-0.029,0.224,0.117,-0.127,-0.059
0.092,0.049,-0.024,-0.073,-0.01,0.059,-0.049,0.371,-0.029,0.229,0.112,-0.137,-0.068
0.094,0.059,-0.01,-0.068,-0.024,0.063,-0.039,0.371,-0.029,0.234,0.107,-0.146,-0.078
0.096,0.049,-0.034,-0.083,-0.005,0.063,-0.059,0.371,-0.02,0.254,0.127,-0.132,-0.068
0.098,0.049,-0.049,-0.098,0.0,0.073,-0.073,0.371,-0.01,0.264,0.137,-0.127,-0.068
0.1,0.049,-0.063,-0.112,0.01,0.078,-0.088,0.371,0.0,0.273,0.146,-0.122,-0.068
0.102,0.049,-0.078,-0.127,0.015,0.088,-0.102,0.371,0.01,0.283,0.156,-0.117,-0.068
0.104,0.049,-0.073,-0.122,0.015,0.083,-0.098,0.366,0.01,0.288,0.166,-0.107,-0.063
0.106,0.049,-0.068,-0.117,0.01,0.083,-0.093,0.361,0.01,0.293,0.166,-0.107,-0.059
0.108,0.049,-0.063,-0.112,0.01,0.078,-0.088,0.356,0.01,0.298,0.166,-0.107,-0.054
0.11,0.049,-0.059,-0.107,0.005,0.078,-0.083,0.351,0.01,0.303,0.166,-0.107,-0.049
0.112,0.049,-0.068,-0.117,0.01,0.083,-0.093,0.351,0.01,0.307,0.176,-0.107,-0.049
0.114,0.049,-0.078,-0.127,0.015,0.088,-0.102,0.351,0.01,0.312,0.176,-0.107,-0.049
0.116,0.049,-0.088,-0.137,0.02,0.093,-0.112,0.351,0.01,0.317,0.176,-0.107,-0.049
0.118,0.049,-0.098,-0.146,0.024,0.098,-0.122,0.351,0.01,0.322,0.176,-0.107,-0.049
0.12,0.059,-0.088,-0.146,0.015,0.102,-0.117,0.346,0.01,0.332,0.181,-0.098,-0.049
0.122,0.059,-0.078,-0.137,0.01,0.098,-0.107,0.342,0.01,0.332,0.185,-0.098,-0.049
0.124,0.059,-0.068,-0.127,0.005,0.093,-0.098,0.337,0.01,0.332,0.19,-0.098,-0.049
0.126,0.059,-0.059,-0.117,0.0,0.088,-0.088,0.332,0.01,0.332,0.195,-0.098,-0.049
0.128,0.068,-0.068,-0.137,0.0,0.102,-0.102,0.327,0.01,0.332,0.185,-0.098,-0.039
0.13,0.068,-0.068,-0.137,0.0,0.102,-0.102,0.322,0.01,0.332,0.185,-0.098,-0.039
0.132,0.068,-0.068,-0.137,0.0,0.102,-0.102,0.317,0.01,0.332,0.185,-0.098,-0.039
0.134,0.068,-0.068,-0.137,0.0,0.102,-0.102,0.312,0.01,0.332,0.185,-0.098,-0.039
0.136,0.073,-0.054,-0.127,-0.01,0.098,-0.093,0.322,0.015,0.346,0.195,-0.083,-0.034
0.138,0.078,-0.049,-0.127,-0.015,0.102,-0.088,0.322,0.02,0.351,0.205,-0.078,-0.029
0.14,0.083,-0.044,-0.127,-0.02,0.102,-0.088,0.322,0.024,0.356,0.215,-0.073,-0.024
0.142,0.088,-0.039,-0.127,-0.024,0.107,-0.083,0.322,0.029,0.361,0.224,-0.068,-0.02
0.144,0.088,-0.049,-0.137,-0.02,0.112,-0.093,0.307,0.039,0.366,0.229,-0.059,-0.02
0.146,0.088,-0.049,-0.137,-0.02,0.112,-0.093,0.303,0.039,0.371,0.234,-0.059,-0.02
0.148,0.088,-0.049,-0.137,-0.02,0.112,-0.093,0.298,0.039,0.376,0.239,-0.059,-0.02
0.15,0.088,-0.049,-0.137,-0.02,0.112,-0.093,0.293,0.039,0.381,0.244,-0.059,-0.02
0.152,0.088,-0.044,-0.132,-0.02,0.107,-0.088,0.303,0.049,0.39,0.254,-0.049,-0.015
0.154,0.088,-0.039,-0.127,-0.024,0.107,-0.083,0.303,0.049,0.39,0.254,-0.049,-0.01
0.156,0.088,-0.034,-0.122,-0.024,0.102,-0.078,0.303,0.049,0.39,0.254,-0.049,-0.005
0.158,0.088,-0.029,-0.117,-0.029,0.102,-0.073,0.303,0.049,0.39,0.254,-0.049,0.0
0.16,0.093,-0.024,-0.117,-0.034,0.102,-0.073,0.293,0.059,0.405,0.268,-0.044,0.01
0.162,0.098,-0.02,-0.117,-0.039,0.107,-0.068,0.293,0.059,0.41,0.273,-0.039,0.01
0.164,0.102,-0.015,-0.117,-0.044,0.107,-0.068,0.293,0.059,0.415,0.278,-0.034,0.01
0.166,0.107,-0.01,-0.117,-0.049,0.112,-0.063,0.293,0.059,0.42,0.283,-0.029,0.01
0.168,0.107,-0.02,-0.127,-0.044,0.117,-0.073,0.288,0.068,0.425,0.293,-0.02,0.02
0.17,0.107,-0.02,-0.127,-0.044,0.117,-0.073,0.283,0.068,0.429,0.293,-0.02,0.02
0.172,0.107,-0.02,-0.127,-0.044,0.117,-0.073,0.278,0.068,0.434,0.293,-0.02,0.02
0.174,0.107,-0.02,-0.127,-0.044,0.117,-0.073,0.273,0.068,0.439,0.293,-0.02,0.02
0.176,0.107,-0.029,-0.137,-0.039,0.122,-0.083,0.264,0.073,0.449,0.298,-0.015,0.029
0.178,0.107,-0.029,-0.137,-0.039,0.122,-0.083,0.264,0.078,0.459,0.303,-0.01,0.029
0.18,0.107,-0.029,-0.137,-0.039,0.122,-0.083,0.264,0.083,0.468,0.307,-0.005,0.029
0.182,0.107,-0.029,-0.137,-0.039,0.122,-0.083,0.264,0.088,0.478,0.312,0.0,0.029
0.184,0.117,-0.02,-0.137,-0.049,0.127,-0.078,0.254,0.093,0.493,0.327,0.005,0.039
0.186,0.117,-0.01,-0.127,-0.054,0.122,-0.068,0.254,0.098,0.498,0.332,0.01,0.039
0.188,0.117,0.0,-0.117,-0.059,0.117,-0.059,0.254,0.102,0.503,0.337,0.015,0.039
0.19,0.117,0.01,-0.107,-0.063,0.112,-0.049,0.254,0.107,0.508,0.342,0.02,0.039
0.192,0.112,0.005,-0.107,-0.059,0.107,-0.054,0.249,0.122,0.512,0.351,0.029,0.039
0.194,0.107,0.0,-0.107,-0.054,0.107,-0.054,0.244,0.127,0.517,0.351,0.029,0.039
0.196,0.102,-0.005,-0.107,-0.049,0.102,-0.059,0.239,0.132,0.522,0.351,0.029,0.039
0.198,0.098,-0.01,-0.107,-0.044,0.102,-0.059,0.234,0.137,0.527,0.351,0.029,0.039
0.2,0.112,0.0,-0.112,-0.054,0.112,-0.059,0.234,0.146,0.551,0.361,0.044,0.044
0.202,0.117,0.01,-0.107,-0.063,0.112,-0.049,0.234,0.156,0.566,0.371,0.049,0.049
0.204,0.122,0.02,-0.102,-0.068,0.112,-0.044,0.234,0.166,0.581,0.381,0.054,0.054
0.206,0.127,0.029,-0.098,-0.078,0.112,-0.034,0.234,0.176,0.595,0.39,0.059,0.059
0.208,0.142,0.039,-0.102,-0.088,0.122,-0.034,0.244,0.185,0.605,0.4,0.073,0.063
0.21,0.146,0.039,-0.107,-0.093,0.127,-0.034,0.244,0.195,0.615,0.41,0.078,0.068
0.212,0.151,0.039,-0.112,-0.093,0.132,-0.039,0.244,0.205,0.625,0.42,0.083,0.073
0.214,0.156,0.039,-0.117,-0.098,0.137,-0.039,0.244,0.215,0.634,0.429,0.088,0.078
0.216,0.166,0.039,-0.127,-0.102,0.146,-0.044,0.254,0.234,0.659,0.439,0.102,0.083
0.218,0.166,0.039,-0.127,-0.102,0.146,-0.044,0.254,0.244,0.673,0.449,0.107,0.088
0.22,0.166,0.039,-0.127,-0.102,0.146,-0.044,0.254,0.254,0.688,0.459,0.112,0.093
0.222,0.166,0.039,-0.127,-0.102,0.146,-0.044,0.254,0.264,0.703,0.468,0.117,0.098
0.224,0.171,0.054,-0.117,-0.112,0.142,-0.034,0.249,0.268,0.717,0.468,0.127,0.098
0.226,0.176,0.059,-0.117,-0.117,0.146,-0.029,0.244,0.273,0.722,0.468,0.127,0.098
0.228,0.181,0.063,-0.117,-0.122,0.146,-0.029,0.239,0.278,0.727,0.468,0.127,0.098
0.23,0.185,0.068,-0.117,-0.127,0.151,-0.024,0.234,0.283,0.732,0.468,0.127,0.098
0.232,0.19,0.078,-0.112,-0.132,0.151,-0.02,0.239,0.298,0.747,0.478,0.137,0.112
0.234,0.195,0.078,-0.117,-0.137,0.156,-0.02,0.244,0.312,0.761,0.488,0.146,0.117
0.236,0.2,0.078,-0.122,-0.137,0.161,-0.024,0.249,0.327,0.776,0.498,0.156,0.122
0.238,0.205,0.078,-0.127,-0.142,0.166,-0.024,0.254,0.342,0.791,0.508,0.166,0.127
0.24,0.195,0.068,-0.127,-0.132,0.161,-0.029,0.244,0.346,0.8,0.512,0.176,0.137
0.242,0.195,0.068,-0.127,-0.132,0.161,-0.029,0.244,0.351,0.81,0.517,0.176,0.137
0.244,0.195,0.068,-0.127,-0.132,0.161,-0.029,0.244,0.356,0.82,0.522,0.176,0.137
0.246,0.195,0.068,-0.127,-0.132,0.161,-0.029,0.244,0.361,0.83,0.527,0.176,0.137
0.248,0.19,0.063,-0.127,-0.127,0.156,-0.034,0.234,0.366,0.839,0.527,0.176,0.137
0.25,0.185,0.059,-0.127,-0.122,0.156,-0.034,0.234,0.371,0.839,0.527,0.176,0.137
0.252,0.181,0.054,-0.127,-0.117,0.151,-0.039,0.234,0.376,0.839,0.527,0.176,0.137
0.254,0.176,0.049,-0.127,-0.112,0.151,-0.039,0.234,0.381,0.839,0.527,0.176,0.137
0.256,0.2,0.068,-0.132,-0.132,0.166,-0.034,0.244,0.386,0.854,0.532,0.181,0.142
0.258,0.215,0.088,-0.127,-0.151,0.171,-0.02,0.244,0.39,0.859,0.537,0.185,0.146
0.26,0.229,0.107,-0.122,-0.166,0.176,-0.01,0.244,0.395,0.864,0.542,0.19,0.151
0.262,0.244,0.127,-0.117,-0.185,0.181,0.005,0.244,0.4,0.869,0.547,0.195,0.156
0.264,0.234,0.122,-0.112,-0.176,0.171,0.005,0.234,0.39,0.864,0.532,0.181,0.146
0.266,0.224,0.117,-0.107,-0.171,0.166,0.005,0.234,0.39,0.859,0.527,0.176,0.146
0.268,0.215,0.112,-0.102,-0.161,0.156,0.005,0.234,0.39,0.854,0.522,0.171,0.146
0.27,0.205,0.107,-0.098,-0.156,0.151,0.005,0.234,0.39,0.849,0.517,0.166,0.146
0.272,0.19,0.093,-0.098,-0.142,0.142,-0.005,0.224,0.376,0.83,0.503,0.161,0.142
0.274,0.185,0.088,-0.098,-0.137,0.142,-0.005,0.224,0.371,0.82,0.498,0.156,0.137
0.276,0.181,0.083,-0.098,-0.132,0.137,-0.01,0.224,0.366,0.81,0.493,0.151,0.132
0.278,0.176,0.078,-0.098,-0.127,0.137,-0.01,0.224,0.361,0.8,0.488,0.146,0.127
0.28,0.171,0.088,-0.083,-0.127,0.127,0.0,0.215,0.342,0.776,0.483,0.137,0.127
0.282,0.166,0.088,-0.078,-0.127,0.122,0.005,0.215,0.332,0.761,0.478,0.137,0.127
0.284,0.161,0.088,-0.073,-0.122,0.117,0.005,0.215,0.322,0.747,0.473,0.137,0.127
0.286,0.156,0.088,-0.068,-0.122,0.112,0.01,0.215,0.312,0.732,0.468,0.137,0.127
0.288,0.156,0.102,-0.054,-0.127,0.102,0.024,0.195,0.288,0.703,0.444,0.122,0.107
0.29,0.156,0.107,-0.049,-0.132,0.102,0.029,0.185,0.264,0.673,0.429,0.107,0.098
0.292,0.156,0.112,-0.044,-0.132,0.098,0.034,0.176,0.239,0.644,0.415,0.093,0.088
0.294,0.156,0.117,-0.039,-0.137,0.098,0.039,0.166,0.215,0.615,0.4,0.078,0.078
0.296,0.146,0.122,-0.024,-0.132,0.083,0.049,0.156,0.195,0.59,0.386,0.063,0.073
0.298,0.137,0.127,-0.01,-0.132,0.073,0.059,0.156,0.176,0.566,0.371,0.059,0.068
0.3,0.127,0.132,0.005,-0.127,0.059,0.068,0.156,0.156,0.542,0.356,0.054,0.063
0.302,0.117,0.137,0.02,-0.127,0.049,0.078,0.156,0.137,0.517,0.342,0.049,0.059
0.304,0.117,0.112,-0.005,-0.112,0.059,0.054,0.151,0.112,0.483,0.322,0.044,0.059
0.306,0.117,0.098,-0.02,-0.107,0.068,0.039,0.146,0.098,0.459,0.312,0.039,0.059
0.308,0.117,0.083,-0.034,-0.098,0.073,0.024,0.142,0.083,0.434,0.303,0.034,0.059
0.31,0.117,0.068,-0.049,-0.093,0.083,0.01,0.137,0.068,0.41,0.293,0.029,0.059
0.312,0.098,0.059,-0.039,-0.078,0.068,0.01,0.132,0.039,0.381,0.278,0.02,0.044
0.314,0.088,0.049,-0.039,-0.068,0.063,0.005,0.127,0.02,0.351,0.264,0.01,0.039
0.316,0.078,0.039,-0.039,-0.059,0.059,0.0,0.122,0.0,0.322,0.249,0.0,0.034
0.318,0.068,0.029,-0.039,-0.049,0.054,-0.005,0.117,-0.02,0.293,0.234,-0.01,0.029
0.32,0.054,0.02,-0.034,-0.034,0.044,-0.01,0.117,-0.034,0.273,0.22,-0.015,0.024
0.322,0.049,0.02,-0.029,-0.034,0.039,-0.005,0.117,-0.039,0.264,0.215,-0.02,0.02
0.324,0.044,0.02,-0.024,-0.029,0.034,-0.005,0.117,-0.044,0.254,0.21,-0.024,0.015
0.326,0.039,0.02,-0.02,-0.029,0.029,0.0,0.117,-0.049,0.244,0.205,-0.029,0.01
0.328,0.029,0.029,0.0,-0.029,0.015,0.015,0.107,-0.059,0.224,0.185,-0.039,0.0
0.33,0.029,0.029,0.0,-0.029,0.015,0.015,0.107,-0.068,0.205,0.176,-0.049,-0.01
0.332,0.029,0.029,0.0,-0.029,0.015,0.015,0.107,-0.078,0.185,0.166,-0.059,-0.02
0.334,0.029,0.029,0.0,-0.029,0.015,0.015,0.107,-0.088,0.166,0.156,-0.068,-0.029
0.336,0.015,0.015,0.0,-0.015,0.005,0.005,0.098,-0.102,0.156,0.146,-0.083,-0.039
0.338,0.01,0.01,0.0,-0.01,0.005,0.005,0.098,-0.107,0.146,0.137,-0.088,-0.039
0.34,0.005,0.005,0.0,-0.005,0.0,0.0,0.098,-0.112,0.137,0.127,-0.093,-0.039
0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.098,-0.117,0.127,0.117,-0.098,-0.039
0.344,-0.01,-0.015,-0.005,0.015,-0.005,-0.01,0.088,-0.117,0.122,0.112,-0.112,-0.044
0.346,-0.01,-0.02,-0.01,0.015,0.0,-0.015,0.088,-0.117,0.117,0.107,-0.117,-0.049
0.348,-0.01,-0.024,-0.015,0.02,0.0,-0.02,0.088,-0.117,0.112,0.102,-0.122,-0.054
0.35,-0.01,-0.029,-0.02,0.02,0.005,-0.024,0.088,-0.117,0.107,0.098,-0.127,-0.059
0.352,-0.015,-0.034,-0.02,0.024,0.0,-0.029,0.088,-0.127,0.102,0.088,-0.127,-0.063
0.354,-0.02,-0.039,-0.02,0.029,0.0,-0.029,0.088,-0.127,0.098,0.088,-0.127,-0.068
0.356,-0.024,-0.044,-0.02,0.034,-0.005,-0.034,0.088,-0.127,0.093,0.088,-0.127,-0.073
0.358,-0.029,-0.049,-0.02,0.039,-0.005,-0.034,0.088,-0.127,0.088,0.088,-0.127,-0.078
0.36,-0.024,-0.044,-0.02,0.034,-0.005,-0.034,0.088,-0.127,0.098,0.088,-0.117,-0.073
0.362,-0.02,-0.039,-0.02,0.029,0.0,-0.029,0.088,-0.127,0.098,0.088,-0.117,-0.068
0.364,-0.015,-0.034,-0.02,0.024,0.0,-0.029,0.088,-0.127,0.098,0.088,-0.117,-0.063
0.366,-0.01,-0.029,-0.02,0.02,0.005,-0.024,0.088,-0.127,0.098,0.088,-0.117,-0.059
0.368,-0.024,-0.039,-0.015,0.034,-0.005,-0.029,0.083,-0.127,0.088,0.078,-0.127,-0.068
0.37,-0.029,-0.049,-0.02,0.039,-0.005,-0.034,0.078,-0.127,0.088,0.078,-0.127,-0.068
0.372,-0.034,-0.059,-0.024,0.049,-0.005,-0.044,0.073,-0.127,0.088,0.078,-0.127,-0.068
0.374,-0.039,-0.068,-0.029,0.054,-0.005,-0.049,0.068,-0.127,0.088,0.078,-0.127,-0.068
0.376,-0.024,-0.049,-0.024,0.039,0.0,-0.039,0.073,-0.122,0.093,0.088,-0.122,-0.059
0.378,-0.02,-0.039,-0.02,0.029,0.0,-0.029,0.078,-0.117,0.098,0.088,-0.117,-0.059
0.38,-0.015,-0.029,-0.015,0.024,0.0,-0.024,0.083,-0.112,0.102,0.088,-0.112,-0.059
0.382,-0.01,-0.02,-0.01,0.015,0.0,-0.015,0.088,-0.107,0.107,0.088,-0.107,-0.059
0.384,-0.02,-0.029,-0.01,0.024,-0.005,-0.02,0.088,-0.098,0.117,0.098,-0.107,-0.054
0.386,-0.02,-0.029,-0.01,0.024,-0.005,-0.02,0.088,-0.098,0.117,0.098,-0.107,-0.049
0.388,-0.02,-0.029,-0.01,0.024,-0.005,-0.02,0.088,-0.098,0.117,0.098,-0.107,-0.044
0.39,-0.02,-0.029,-0.01,0.024,-0.005,-0.02,0.088,-0.098,0.117,0.098,-0.107,-0.039
0.392,-0.01,-0.015,-0.005,0.015,-0.005,-0.01,0.078,-0.107,0.107,0.098,-0.107,-0.049
0.394,-0.01,-0.01,0.0,0.01,-0.005,-0.005,0.078,-0.107,0.107,0.098,-0.107,-0.049
0.396,-0.01,-0.005,0.005,0.01,-0.01,0.0,0.078,-0.107,0.107,0.098,-0.107,-0.049
0.398,-0.01,0.0,0.01,0.005,-0.01,0.005,0.078,-0.107,0.107,0.098,-0.107,-0.049
0.4,-0.015,-0.015,0.0,0.015,-0.01,-0.01,0.078,-0.107,0.107,0.098,-0.098,-0.049
0.402,-0.02,-0.02,0.0,0.02,-0.01,-0.01,0.078,-0.107,0.107,0.098,-0.098,-0.049
