time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-0.02,0.01,0.029,0.005,-0.024,0.02,-0.015,-0.117,-0.132,-0.024,0.02,0.01
0.002,-0.054,0.0,0.054,0.029,-0.054,0.024,-0.005,-0.102,-0.117,-0.015,0.024,0.01
0.004,-0.093,-0.024,0.068,0.059,-0.083,0.02,0.015,-0.102,-0.088,0.0,0.029,0.015
0.006,-0.088,-0.02,0.068,0.054,-0.078,0.024,0.015,-0.098,-0.088,-0.015,0.01,-0.005
0.008,-0.083,-0.044,0.039,0.063,-0.063,-0.005,-0.01,-0.117,-0.117,-0.034,-0.005,-0.024
0.01,-0.078,-0.039,0.039,0.059,-0.059,0.0,-0.01,-0.112,-0.122,-0.034,-0.005,-0.02
0.012,-0.059,-0.034,0.024,0.049,-0.044,-0.005,-0.01,-0.117,-0.122,-0.029,-0.005,-0.02
0.014,-0.044,-0.02,0.024,0.034,-0.034,0.0,0.0,-0.117,-0.132,-0.024,0.0,-0.015
0.016,-0.059,-0.029,0.029,0.044,-0.044,0.0,0.005,-0.107,-0.137,-0.029,0.0,-0.015
0.018,-0.088,-0.059,0.029,0.073,-0.059,-0.015,0.02,-0.098,-0.137,-0.029,0.005,-0.015
0.02,-0.098,-0.02,0.078,0.059,-0.088,0.029,0.029,-0.093,-0.117,-0.024,0.015,0.0
0.022,-0.102,-0.02,0.083,0.063,-0.093,0.029,0.034,-0.083,-0.112,-0.024,0.024,0.0
0.024,-0.122,-0.068,0.054,0.098,-0.088,-0.01,0.01,-0.107,-0.127,-0.054,-0.005,-0.024
0.026,-0.088,-0.054,0.034,0.073,-0.063,-0.01,-0.005,-0.117,-0.137,-0.059,-0.015,-0.024
0.028,-0.063,-0.044,0.02,0.054,-0.044,-0.015,-0.01,-0.122,-0.137,-0.054,-0.02,-0.02
0.03,-0.093,-0.054,0.039,0.073,-0.068,-0.01,-0.005,-0.132,-0.156,-0.059,-0.024,-0.02
0.032,-0.098,-0.049,0.049,0.073,-0.073,0.0,0.005,-0.127,-0.161,-0.054,-0.015,-0.02
0.034,-0.117,-0.073,0.044,0.098,-0.083,-0.015,0.0,-0.137,-0.161,-0.059,-0.01,-0.024
0.036,-0.137,-0.083,0.054,0.112,-0.098,-0.015,0.0,-0.137,-0.166,-0.059,-0.02,-0.024
0.038,-0.132,-0.073,0.059,0.102,-0.098,-0.01,-0.01,-0.117,-0.151,-0.063,-0.02,-0.024
