time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-0.0010750414137347445,-0.0030057280343195915,-0.001930686620584847,0.0020403847240271678,0.00043879241376928345,-0.002457237517107987,-0.00043879241376928345,-0.0077008068616509235,-0.002566935620550308,-0.00021939620688464173,-0.0030057280343195915,0.02334375641252588
0.002,-0.007509513920631745,-0.020995987900541815,-0.01348647397991007,0.014252750910586778,0.0030651077227068346,-0.017164603247158274,-0.0030651077227068346,-0.05379264053350494,-0.017930880177834983,-0.0015325538613534173,-0.020995987900541815,0.16306373084800357
0.004,-0.023553047858010726,-0.06585239911321365,-0.04229935125520293,0.04470272348561219,0.00961348892163703,-0.05383553796116738,-0.00961348892163703,-0.16871673057472986,-0.056238910191576626,-0.004806744460818515,-0.06585239911321365,0.51143761063109
0.006,-0.044260703460542145,-0.12374931375702597,-0.07948861029648382,0.08400500860878406,0.018065593249200873,-0.10116732219552489,-0.018065593249200873,-0.3170511615234753,-0.10568372050782511,-0.009032796624600437,-0.12374931375702597,0.9610895608574863
0.008,-0.057199049150707296,-0.15895584232078447,-0.10175679317007717,0.10807744573574588,0.02284731236625527,-0.1297878773888605,-0.02284731236625527,-0.40643878248437965,-0.13536258285112143,-0.011259109027964153,-0.15895584232078447,1.2326557408838479
0.01,-0.05865544535433704,-0.15662042017094635,-0.09796497481660926,0.10763793276264168,0.020144710474914174,-0.12680275174999975,-0.020254408578356496,-0.3954792791563608,-0.1310456303605459,-0.008922939841442023,-0.15662042017094635,1.2032597447122275
0.012,-0.059264927627415684,-0.139593056595477,-0.08035006858874974,0.09942899211144635,0.010784938580788227,-0.10970725487130373,-0.011660913614907257,-0.3389545264421938,-0.11071323677966774,-0.0017874109447802292,-0.139593056595477,1.0424545923761697
0.014,-0.06900360139879759,-0.13473595124318166,-0.06588560523051945,0.10186977632098966,-0.0016032587093503291,-0.10024566271730344,-0.0016541489344894954,-0.3084459668963997,-0.09909094652052243,0.00758719663346972,-0.13473595124318166,0.9664725658501204
0.016,-0.08438415014319088,-0.14357501255441085,-0.059649597236613394,0.11403443040052204,-0.012559606028974777,-0.10166338022841968,0.005553364838247072,-0.31654360116135616,-0.10173528387944349,0.015365707711256126,-0.14335561634752622,1.0074463063872126
0.018,-0.09312645285530328,-0.1523864192532183,-0.06003193029492822,0.12307375565753376,-0.01663711658516529,-0.10654310314658078,0.00830144429352495,-0.33091175913952303,-0.10741112032692661,0.01944424732243536,-0.1508538653918649,1.0631600977746576
0.02,-0.08663394585912798,-0.15464451634854023,-0.06882003214260642,0.1214360001123539,-0.008737019867617206,-0.112679426194594,0.006930262333688271,-0.32804573683058225,-0.10617516804286677,0.020498048976655057,-0.14983777188772174,1.0648067411732227
0.022,-0.06737504092115609,-0.15424563182518403,-0.08742787717520586,0.1119767412253803,0.010368286510738286,-0.12240123992559189,0.0024780974923868026,-0.31362430747814235,-0.0995399990039309,0.02026622439691022,-0.14521283520058362,1.0340895878759628
0.024,-0.04618743447670551,-0.15522728632702806,-0.10929098699988435,0.10189928471609375,0.03177511902362577,-0.1340101071557587,-0.0031620221248454855,-0.30300267815673243,-0.09476718578072235,0.020135384812522212,-0.1434416264025408,1.0183343847263933
0.026,-0.033628634466424896,-0.157453053228525,-0.12387094711657362,0.09660947154472538,0.044862375706697356,-0.14208165003836298,-0.006892876523993353,-0.3000187679843905,-0.0939335520348787,0.021809371337919208,-0.14441319170606545,1.0281770958347398
0.028,-0.034718574516173085,-0.16002976249609677,-0.12526842872972996,0.09838892695932484,0.044377101282967284,-0.14350384099642916,-0.006064608496274543,-0.29728501999717566,-0.09199729340773674,0.028339912683440167,-0.14331196281231826,1.0433310471607222
0.03,-0.048267183647765936,-0.16293440582271596,-0.11462397381095445,0.10660186749484787,0.03199261902612689,-0.1394212783571651,-0.0012305628625980383,-0.2888212980859797,-0.0848445299414403,0.04179764869714511,-0.1368208727400351,1.0485464142707832
0.032,-0.0672757677257365,-0.16502070285102874,-0.09774029887596263,0.11710906438488189,0.014268788471384842,-0.13255049446188732,0.0040552883889126284,-0.2768005771584742,-0.07531848257059029,0.059229650783781486,-0.1267521318861655,1.0462420071730265
0.034,-0.08283639845550195,-0.16401957668178913,-0.08122380310042678,0.12422403447608404,-0.001530776369425816,-0.12449319153504898,0.007092022017107638,-0.2673083991999696,-0.06922691786281394,0.07449919893990885,-0.1187815771565334,1.042247032152857
0.036,-0.09077225341818902,-0.1596683018184096,-0.06903885829189858,0.1256730675350182,-0.011661693158622321,-0.11600612549386409,0.008315610403487727,-0.2633712147669724,-0.06807914774176835,0.08463007516791463,-0.11759102308813157,1.03496271541687
