time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,0.0016015923102578845,0.003115426137761912,0.0014918942068155637,-0.0023475394136656664,0.0,0.0022378413102233452,0.0007459471034077819,0.002150082827469489,-0.00010969810344232086,0.00021939620688464173,-0.0008556452068501026,0.0008556452068501026
0.002,0.010024843291391344,0.0219597214174147,0.011825501981264945,-0.015871775419958423,-0.001294437620619386,0.016509634213343418,0.005539777438928582,0.015216484427459667,-0.000437182620349746,0.0019494066544342365,-0.005450409162755187,0.006306054369605289
0.004,0.02608911427126348,0.06952537171539867,0.04324015414963556,-0.04731524404974063,-0.009788014885392942,0.055466163635401015,0.0187514600622554,0.04870479039812416,0.00011485476850550994,0.00793799300427465,-0.014848777923059367,0.021352288878860835
0.006,0.03488194478904299,0.13162804856718996,0.09665091762171531,-0.08215932755799571,-0.032912286826776924,0.11298052792357015,0.038358807835219,0.0940509364868474,0.003897177929954009,0.01947876875462439,-0.02237856247550849,0.04438614234686808
0.008,0.02165356337957927,0.16878963555680457,0.14730313672223444,-0.0935775499331559,-0.06473161497822677,0.1571627773199842,0.05272453341514261,0.12378497055310089,0.009933912626216523,0.03160785473141623,-0.020657943313910025,0.0638739355192792
0.01,-0.0007326466746772583,0.16183719191437618,0.1628510527205602,-0.07853908338497127,-0.08273549563809338,0.16173036538369948,0.05124584385231515,0.12071769853335196,0.011569514090648938,0.034970409596516525,-0.014649987441776504,0.06866947916939213
0.012,-0.0059637756720660635,0.13484134584800833,0.14092524466661552,-0.062194317467891766,-0.07385058053694904,0.1371964862546127,0.037791034913408544,0.09805397464489103,0.005078476169058684,0.026883702431540958,-0.015086388973636018,0.060848903692656706
0.014,0.007956524988930836,0.12179541790988271,0.11375631202448995,-0.06261415746959097,-0.053717756389725035,0.11692547270245744,0.02751860122436519,0.08279172697584504,-0.0028569121222185344,0.016786131636441513,-0.02128765384653277,0.05345755750620773
0.016,0.019138886290646702,0.12913510946008697,0.10988687753906269,-0.07192904461069952,-0.04676065494856862,0.11858663188446208,0.02932035342788896,0.08626170109484144,-0.0034735117349154582,0.015231586077245576,-0.02350172125729809,0.05507495052456736
0.018,0.014176879081791757,0.14005266535630154,0.125865497872148,-0.07464803913476808,-0.05744198434161875,0.13212087008248916,0.03754367693560385,0.09804313759152998,0.0031093936774584385,0.021948944196876687,-0.018135694140050333,0.06184792279724538
0.02,0.002876698793677715,0.14154452819030852,0.13872208658078855,-0.0692977186578381,-0.06968952938636826,0.1396632509184907,0.04195039134473136,0.10395760222982384,0.010722424348809573,0.02920144471455973,-0.010580542062551206,0.06556258152420813
0.022,0.003347446839660577,0.13568422091198104,0.13239048063644804,-0.06672068495362964,-0.0664174599389294,0.13401044972583884,0.0388736726902183,0.10043572502336179,0.015126219213399251,0.03155299019801189,-0.00677777076148526,0.06345877678475931
0.024,0.020917515601295268,0.13118572977179413,0.11038524252208844,-0.0743480408901076,-0.04615448640818176,0.1208654047881285,0.03166931726834666,0.09278656790457203,0.015890333768060556,0.029878407830552258,-0.0073710213146678805,0.05887150269757431
0.026,0.04252971377892713,0.13256392211527881,0.09033748813158114,-0.08715475557900212,-0.024394796204365517,0.11122644038397382,0.025633212707336872,0.08780713729344297,0.015215409264542599,0.0297313323870953,-0.00804497890943171,0.05666203286478798
0.028,0.05083876938695098,0.1364344954927205,0.0859926465095423,-0.09362084459118522,-0.017790728477019725,0.11045354579191635,0.023470217476140687,0.08892516261387151,0.01613968033029754,0.035234620036721884,-0.004589352768031341,0.058899814280130455
0.03,0.04248136467099746,0.137068467038664,0.09472270480326632,-0.08926724796048678,-0.027012054849103313,0.11460386064988827,0.023947840225079932,0.0944411417200003,0.01946395785991623,0.043505952432117474,0.0021959997879449082,0.06364663857784288
0.032,0.029704844394377324,0.13377139481021502,0.10372093540346647,-0.08099641878363845,-0.038312649208623144,0.11733885588642244,0.02452021359422318,0.09975845620651591,0.023079023881838145,0.04818557814464394,0.008217063034224228,0.06797110411091643
0.034,0.0252730504291287,0.12935393286870003,0.1035098439013666,-0.0770405132052038,-0.03966756870790491,0.11554172498738557,0.02437321775040734,0.10206111392594763,0.024941407260202244,0.0471943133226038,0.011139161087604208,0.07073026768115982
0.036,0.029680858147174777,0.1238957539502661,0.09389079965385205,-0.0769879875112333,-0.03152623535583069,0.10873921224809119,0.024576455929289455,0.10219946340671182,0.02552692089692576,0.043803812630171864,0.011152490015507104,0.07145607186962427
0.038,0.03341699733314076,0.11480536699070745,0.08145906142354542,-0.07406922347356212,-0.023367218401741892,0.09833987669188897,0.026270225480989978,0.10264411679125376,0.02739006134604184,0.04259832287490259,0.009601759710935437,0.06977494630915905
0.04,0.0296991566700806,0.10305142094896565,0.07355686224588345,-0.0655622608546262,-0.022517796100530535,0.08828124744953794,0.029161949132758783,0.10504142659047343,0.03285021466282635,0.04629375630574439,0.009364766495241846,0.0676116371855342
0.042,0.022035811667185608,0.0950257736828284,0.07307902337319203,-0.05727732681131534,-0.027444983801908605,0.0834672438983937,0.0317794482874658,0.10924126090791576,0.04163154000241495,0.05424011120971475,0.013219776235490078,0.06834632490797728
0.044,0.01799989398997615,0.09508278784367785,0.07711606724684288,-0.05555194175075567,-0.03168489521117614,0.08525951362270809,0.03315986660234395,0.11385995090384794,0.05057877505547262,0.06319776351230835,0.020301344297714505,0.07234271697295522
0.046,0.020035091472795703,0.09938450610103584,0.07947260590689363,-0.05911087972467817,-0.031112563843645708,0.08901648697697499,0.033341009865628775,0.11739316424141534,0.056043014001130174,0.07008721089846763,0.026677311663382493,0.07613091374090596
